Date,SNX,XTZ,ALGO,FUN,DASH,FLM,SKL,CELR,DENT,AXS
2021-03-11 11:00:00,488.3292690088209,874.8379788808061,597.1795230232299,407.2465711680167,1572.0192802840945,619.6549252113357,966.5787934543175,769.7672031539496,2033.7442945649796,539.5163800056655
2021-03-11 12:00:00,541.579844553548,970.2359589739208,597.1795230232299,407.2465711680167,1743.442409625587,687.2260979849922,871.5404023871604,769.7672031539496,2033.7442945649796,598.3487285344006
2021-03-11 13:00:00,527.9687108941334,945.8517219097613,582.1710429472492,397.01153829474646,1699.6257353096003,669.9545426123535,894.0088795179012,750.4212020164827,1982.6316734052775,583.310863663827
2021-03-11 14:00:00,512.2084508674429,917.6173421512611,564.7928028592715,385.1604475993809,1648.8906387331945,649.9558995492984,921.5168450415289,728.0205691204683,1923.4486383782546,565.8985990768472
2021-03-11 15:00:00,523.9092499781677,938.5792301537841,577.6948295912549,393.9589846307887,1686.5576043732533,649.9558995492984,900.9360221577391,744.6513420281153,1967.3875583225595,578.8258864217262
2021-03-11 16:00:00,514.5963690533051,921.8952784783065,567.4258695392681,386.95606740170894,1656.5777745781043,649.9558995492984,917.2406647861159,731.4146044077431,1932.4157648975001,568.5368209839652
2021-03-11 17:00:00,513.8799935975466,920.611897580193,566.6359495352692,386.41738146101056,1654.2716338246314,650.861971899971,918.5193460102599,730.3963938215608,1929.7256269417267,567.7453544118298
2021-03-11 18:00:00,515.0739526904777,922.7508657437157,567.9524828752676,387.3151913621747,1658.1152017470863,649.3532515200452,916.3901866546497,732.0934114651982,1934.2091902013497,567.7453544118298
2021-03-11 19:00:00,527.0135436197886,944.1405473789431,581.1178162752504,396.2932903738152,1696.5508809716364,634.6420315037326,895.6291946597551,749.0635879015726,1979.0448227975792,567.7453544118298
2021-03-11 20:00:00,524.148041796754,939.0070237864886,577.9581362592546,394.13854661102147,1687.3263179577443,638.1116006964637,900.5255729449109,744.9907455568429,1968.2842709744841,570.8492014518945
2021-03-11 21:00:00,518.6558299692709,929.167770234284,571.9020828952624,390.0086210656669,1669.6459055144514,644.8687677388295,910.0615251446037,737.1844643961107,1947.6598799802184,576.8941055188344
2021-03-11 22:00:00,524.3868336153403,939.4348174191932,578.2214429272543,394.3181085912543,1688.0950315422353,637.8210216433231,900.115497547395,745.3301490855704,1969.180983626409,570.5892519066067
2021-03-11 23:00:00,528.446294531306,946.7073091751706,582.6976562832485,397.3706622552121,1701.1631624785825,632.9213572203965,893.2009184880611,751.1000090739377,1984.425098709127,566.2060538576178
2021-03-12 00:00:00,550.8927254784106,986.9199106493982,607.4484830752166,414.24948839709634,1773.422239420736,607.1326239829813,856.8069495509664,783.0039407743218,2068.7160879900384,543.1356728161718
2021-03-12 01:00:00,545.6393054695139,977.5084507298983,601.6557363792241,410.29912483197455,1756.5105405619345,607.1326239829813,865.0562943606474,775.5370631423172,2048.988409647698,548.3649878279687
2021-03-12 02:00:00,542.7738036464792,972.3749271374436,598.4960563632281,408.14438106918084,1747.2859775480424,607.1326239829813,869.6232435609677,771.4642207975871,2038.2278578246026,551.2600075613323
2021-03-12 03:00:00,530.8342127171682,950.985245502216,585.3307229632451,399.1662820575402,1708.850298323492,607.1326239829813,889.1829206541069,754.4940443612124,1993.3922252283726,563.6590180777816
2021-03-12 04:00:00,557.817688217411,999.3259259978302,615.0843764472068,419.4567858238479,1795.7149333709751,607.1326239829813,846.1702194409587,754.4940443612124,2094.7207548958518,536.3929782478205
2021-03-12 05:00:00,567.1305691422737,1016.0098776733078,625.3533364991935,426.4597030529276,1825.6947631661242,607.1326239829813,832.275213732244,754.4940443612124,2129.692548320911,527.5848409208035
2021-03-12 06:00:00,575.9658664299639,1031.8382420833761,635.095683215181,433.1034963215416,1854.1371657922912,616.5911111776634,819.5081395580761,754.4940443612124,2162.870916442121,519.4917069597465
2021-03-12 07:00:00,563.3099000448941,1009.165179550035,621.1404298111989,423.5867113692026,1813.3953458142685,603.0424673582538,837.9201494760829,754.4940443612124,2115.3451458901177,531.1632035552813
2021-03-12 08:00:00,559.2504391289285,1001.8926877940577,616.6642164552047,420.5341577052448,1800.3272148779215,598.696675944481,844.0024050444404,754.4940443612124,2100.1010308073996,535.0187861600804
2021-03-12 09:00:00,545.4005136509276,977.0806570971936,601.3924297112244,410.11956285174165,1755.7418269774432,583.8698581798438,865.4350405490716,754.4940443612124,2048.091696995773,548.6050775774556
2021-03-12 10:00:00,536.3264245446512,960.8244990544207,591.3867763272373,417.0583622232315,1726.5307107667854,574.1557361961161,880.077307486233,767.259304239096,2048.091696995773,557.8869088098435
2021-03-12 11:00:00,528.6850863498922,947.135102807875,599.9343720103772,423.086306031336,1701.9318760630733,565.9754229466613,892.7974853722129,778.3488696120187,2077.693745010165,565.950314899236
2021-03-12 12:00:00,512.6860345046153,918.4729294166701,618.6561246534583,436.2892787859236,1650.4280659021763,548.847892080615,920.6584222701815,802.6382847326545,2142.5309508395467,583.6115496911543
2021-03-12 13:00:00,516.9842872391673,926.1732148053521,613.5125633399422,432.66193143343094,1664.2649104230143,553.4493182834335,913.003987350614,795.9650795939997,2124.717760486146,578.7593520493804
2021-03-12 14:00:00,525.8195845268575,942.0015792154205,603.2037691330494,425.39195347564845,1692.7073130491815,562.9078054781157,897.6628667638871,782.5905528251631,2089.0163267268417,569.0345128005941
2021-03-12 15:00:00,516.2679117834087,924.8898339072384,614.3638758700162,433.26229489055413,1661.9587696695412,562.9078054781157,914.2708753996668,797.0695639782653,2127.6660274988462,579.5624408820113
2021-03-12 16:00:00,512.4472426860292,924.8898339072384,618.9444080293453,436.49258227091235,1661.9587696695412,562.9078054781157,921.0874336505495,803.0123007087649,2143.529334320832,583.8835028829955
2021-03-12 17:00:00,516.9842872391673,924.8898339072384,613.5125633399422,432.66193143343094,1661.9587696695412,562.9078054781157,913.003987350614,795.9650795939997,2124.717760486146,578.7593520493804
2021-03-12 18:00:00,504.08952903551153,924.8898339072384,629.2063948986143,443.7295507121638,1661.9587696695412,562.9078054781157,936.358897496011,816.326100104694,2179.0686648282826,593.5641862562331
2021-03-12 19:00:00,504.08952903551153,924.8898339072384,630.4009015809088,444.57194188579876,1661.9587696695412,562.9078054781157,938.1365128685711,817.8758411585236,2183.205482416946,594.6910285652152
2021-03-12 20:00:00,504.08952903551153,924.8898339072384,632.2011897339243,445.84154286215033,1661.9587696695412,562.9078054781157,940.8156271366394,820.2115170495046,2189.4402434328917,596.3893370713508
2021-03-12 21:00:00,504.08952903551153,899.2103382874169,614.6481719717607,433.4627864661628,1661.9587696695412,547.2787132390195,940.8156271366394,797.438406904678,2128.6506022454905,579.830632664002
2021-03-12 22:00:00,504.08952903551153,878.4780926939908,600.4768081514352,423.46884337856136,1661.9587696695412,534.6606235576496,963.0190500815579,779.0526208503658,2079.57231078323,566.4620240447143
2021-03-12 23:00:00,504.08952903551153,878.4780926939908,600.4768081514352,437.716393249242,1661.9587696695412,552.649205284823,931.6730412181436,805.2637370658922,2149.539229650704,566.4620240447143
2021-03-13 00:00:00,504.08952903551153,878.4780926939908,600.4768081514352,443.9398490774303,1661.9587696695412,560.5067769239437,918.6122041917209,816.7129845123268,2180.1013987926567,574.5159864718905
2021-03-13 01:00:00,504.08952903551153,878.4780926939908,600.4768081514352,440.80615602511904,1661.9587696695412,556.5502584985982,918.6122041917209,810.947951680475,2164.7124477423554,570.4605795085595
2021-03-13 02:00:00,504.08952903551153,878.4780926939908,600.4768081514352,443.9398490774303,1661.9587696695412,560.5067769239437,918.6122041917209,816.7129845123268,2180.1013987926567,574.5159864718905
2021-03-13 03:00:00,504.08952903551153,878.4780926939908,600.4768081514352,442.89034588812194,1661.9587696695412,559.1817018011919,918.6122041917209,814.7822209555599,2174.9474947765984,573.1577926504439
2021-03-13 04:00:00,504.08952903551153,878.4780926939908,600.4768081514352,440.39166974770944,1661.9587696695412,556.0269390265731,918.6122041917209,810.1854242223834,2162.6769870486632,569.9241802800607
2021-03-13 05:00:00,504.08952903551153,878.4780926939908,600.4768081514352,428.897931114184,1661.9587696695412,541.5152469365939,918.6122041917209,789.040474963832,2106.23349425481,555.0497854650589
2021-03-13 06:00:00,504.08952903551153,878.4780926939908,600.4768081514352,425.9722972048104,1661.9587696695412,537.8214185127426,924.9213539457847,783.6582070582125,2091.866280787861,551.2636341317366
2021-03-13 07:00:00,504.08952903551153,878.4780926939908,600.4768081514352,425.9722972048104,1661.9587696695412,544.507043880995,913.5648843884697,793.3998146045162,2117.8701433943393,551.2636341317366
2021-03-13 08:00:00,504.08952903551153,878.4780926939908,600.4768081514352,425.9722972048104,1661.9587696695412,543.5061118150372,915.2473243228867,791.9413590629638,2113.976999748394,551.2636341317366
2021-03-13 09:00:00,504.08952903551153,878.4780926939908,600.4768081514352,425.9722972048104,1661.9587696695412,543.7559996825385,914.8267143392823,792.3054700326479,2114.948943196555,551.2636341317366
2021-03-13 10:00:00,497.45677207451786,866.9191704217013,600.4768081514352,425.9722972048104,1640.0908911212575,536.6013154761891,927.0244038638062,781.8803980585341,2087.1206676281786,558.6138159201599
2021-03-13 11:00:00,499.7241229043927,870.8704884272698,600.4768081514352,425.9722972048104,1647.5662370242717,539.0470826387972,922.8183040277635,785.4441191071145,2096.6335239072496,556.079270475876
2021-03-13 12:00:00,502.2422013981849,875.2587501646497,600.4768081514352,425.9722972048104,1655.868219895214,541.7633070588737,918.1915942081165,789.4019227306502,2107.1983286543773,553.2912704871637
2021-03-13 13:00:00,485.3451640780157,845.8122406416246,600.4768081514352,425.9722972048104,1600.1595059899303,523.5366530807974,950.1579529620409,762.8439120500263,2036.3054233964172,572.553815863721
2021-03-13 14:00:00,489.243518809566,852.6059132572199,600.4768081514352,425.9722972048104,1613.0121927850298,527.741766760161,942.5869732571641,768.9711723877773,2052.6612902510064,567.9916340640101
2021-03-13 15:00:00,482.9932712124394,841.7135910173699,600.4768081514352,425.9722972048104,1592.4054290886572,520.9996913257802,954.784662781688,759.1473115951583,2026.4378640759935,575.3418158524332
2021-03-13 16:00:00,478.984152753271,834.7268901744997,600.4768081514352,429.53770409771414,1579.1875596466805,516.6750979945482,962.7762524701691,752.8459577636563,2009.6172789220207,580.1574521965726
2021-03-13 17:00:00,477.73190660228215,832.5445976511677,600.4768081514352,430.66362206389414,1575.0589647195,515.3243134246279,965.2999123717944,752.8459577636563,2004.3633775392182,581.6781794631428
2021-03-13 18:00:00,477.73190660228215,832.5445976511677,600.4768081514352,424.8463792386302,1596.6255848194578,522.380432557209,952.2610028800622,742.6767966783955,2031.8082824436865,573.8210885858629
2021-03-13 19:00:00,477.73190660228215,832.5445976511677,600.4768081514352,433.2907639849812,1565.5090186363152,512.1997831570035,971.1884521422545,757.4384821247419,1992.2104597022544,585.2265430851403
2021-03-13 20:00:00,477.73190660228215,832.5445976511677,600.4768081514352,429.35005110335067,1579.8777639996733,512.1997831570035,962.3556424865645,750.5496955831135,2010.495608152319,579.9039976521442
2021-03-13 21:00:00,477.73190660228215,832.5445976511677,600.4768081514352,433.6660699737078,1579.8777639996733,512.1997831570035,972.0296721094628,758.0945570334682,1990.48634852986,579.9039976521442
2021-03-13 22:00:00,477.73190660228215,832.5445976511677,600.4768081514352,434.60433494552456,1579.8777639996733,512.1997831570035,974.1327220274841,759.7347443052844,1986.1890982091998,579.9039976521442
2021-03-13 23:00:00,477.73190660228215,832.5445976511677,600.4768081514352,420.9056663569998,1579.8777639996733,496.0553167621584,943.4281932243725,735.7880101367672,2050.831008226708,579.9039976521442
2021-03-14 00:00:00,477.73190660228215,832.5445976511677,600.4768081514352,419.59209539645644,1584.8237140658616,494.5072172448445,940.4839233391427,733.4917479562246,2057.2513199698146,579.9039976521442
2021-03-14 01:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1589.0878137449627,493.1802748014326,937.9602634375171,731.5235232300452,2062.786525315025,579.9039976521442
2021-03-14 02:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1581.2877396926667,495.61300261435446,942.5869732571641,735.1319352280409,2052.6612902510064,579.9039976521442
2021-03-14 03:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1597.685223016802,490.5263899146087,932.912943634266,727.5870737776861,2052.6612902510064,579.9039976521442
2021-03-14 04:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1601.294995323663,489.4206045450988,930.8098937162447,725.9468865058699,2052.6612902510064,579.9039976521442
2021-03-14 05:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1601.294995323663,489.4206045450988,930.8098937162447,725.9468865058699,2052.6612902510064,579.9039976521442
2021-03-14 06:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1612.956679404309,485.882091362667,924.0801339785763,725.9468865058699,2067.6101207671722,579.9039976521442
2021-03-14 07:00:00,477.73190660228215,832.5445976511677,600.4768081514352,418.4661774302763,1577.0653425239282,496.93994505776635,945.1106331587896,725.9468865058699,2021.6018848800522,579.9039976521442
2021-03-14 08:00:00,477.94451537246573,832.5445976511677,600.4768081514352,418.4661774302763,1576.3638010014529,497.16110213166843,945.5312431423941,726.2699603316404,2020.7025957853543,579.9039976521442
2021-03-14 09:00:00,464.3375540807229,832.5445976511677,600.4768081514352,418.4661774302763,1622.5576120198107,497.16110213166843,918.6122041917209,705.5932354823409,2079.917323866977,596.8975213928663
2021-03-14 10:00:00,462.4240751490715,832.5445976511677,600.4768081514352,418.4661774302763,1629.2716435178238,497.16110213166843,914.8267143392823,702.685571050408,2088.5238783105647,599.3674421710439
2021-03-14 11:00:00,463.06190145962194,832.5445976511677,599.6497051099043,418.4661774302763,1627.027467700306,497.16110213166843,916.0885442900952,703.654792527719,2085.6471236572443,598.5418671818275
2021-03-14 12:00:00,469.44016456512645,832.5445976511677,591.5022906383023,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,703.654792527719,2057.309526868423,590.4095048559874
2021-03-14 13:00:00,472.8419048880622,832.5445976511677,587.2468784754368,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,703.654792527719,2042.5087389053401,586.16195446134
2021-03-14 14:00:00,466.46364178255766,832.5445976511677,595.276689940461,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,703.654792527719,2070.437299601403,594.1769310492344
2021-03-14 15:00:00,459.0223348261358,832.5445976511677,604.9268447102231,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,703.654792527719,2104.0015911651126,603.8092573978788
2021-03-14 16:00:00,461.99885760870455,832.5445976511677,601.0294789366643,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,699.1213516186587,2090.4461276233214,599.9190919107318
2021-03-14 17:00:00,466.6762505527411,832.5445976511677,595.0054932707843,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,692.1142127869455,2069.494047984272,593.9062354086652
2021-03-14 18:00:00,467.951903173842,832.5445976511677,593.3834882914,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,690.2274861732599,2063.8525376308394,592.2872270431714
2021-03-14 19:00:00,468.16451194402555,832.5445976511677,593.1140135010769,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,689.9140313657335,2063.8525376308394,592.0182501008267
2021-03-14 20:00:00,468.16451194402555,832.5445976511677,591.7703025506894,418.4661774302763,1604.9211162369866,497.16110213166843,928.7068437982233,688.351018154665,2063.8525376308394,590.6770216230269
2021-03-14 21:00:00,468.16451194402555,832.5445976511677,587.7754535235695,418.4661774302763,1604.9211162369866,497.16110213166843,922.4374456627717,683.7041840987152,2063.8525376308394,586.689552980207
2021-03-14 22:00:00,468.16451194402555,832.5445976511677,606.0496787607293,418.4661774302763,1604.9211162369866,497.16110213166843,951.1164752959068,704.960880309673,2063.8525376308394,604.9300170403808
2021-03-14 23:00:00,468.16451194402555,832.5445976511677,582.5321399328151,418.4661774302763,1604.9211162369866,497.16110213166843,914.2087440957531,677.6051280407427,2063.8525376308394,581.455926281008
2021-03-15 00:00:00,468.16451194402555,833.658618076214,582.5321399328151,418.4661774302763,1604.9211162369866,497.16110213166843,914.2087440957531,676.6996423462563,2063.8525376308394,580.678925043216
2021-03-15 01:00:00,468.16451194402555,837.7433596347164,582.5321399328151,418.4661774302763,1604.9211162369866,494.7370010131187,914.2087440957531,673.4001316787878,2063.8525376308394,577.8476004973495
2021-03-15 02:00:00,468.16451194402555,831.8019173678036,582.5321399328151,418.4661774302763,1604.9211162369866,498.2708367346409,914.2087440957531,678.2101326193505,2063.8525376308394,581.9750833580447
2021-03-15 03:00:00,468.16451194402555,814.348930708747,595.0168688780236,418.4661774302763,1604.9211162369866,508.9496918766966,914.2087440957531,692.7454158993822,2063.8525376308394,594.4478735622527
2021-03-15 04:00:00,468.16451194402555,793.553882774552,610.6092622599466,418.4661774302763,1604.9211162369866,522.2866983086549,914.2087440957531,710.8987819688092,2063.8525376308394,610.0253564445579
2021-03-15 05:00:00,468.16451194402555,786.1270799409108,616.3778901509239,418.4661774302763,1604.9211162369866,527.220913691826,914.2087440957531,717.6148781612402,2063.8525376308394,615.7884679839492
2021-03-15 06:00:00,468.16451194402555,770.1594538485824,629.1571810267627,418.4661774302763,1604.9211162369866,538.1517233778186,914.2087440957531,732.4931036968878,2063.8525376308394,628.5555384387754
2021-03-15 07:00:00,468.16451194402555,770.1594538485824,630.3729436954135,419.2748077248275,1604.9211162369866,539.1916300896597,914.2087440957531,733.9085493078962,2063.8525376308394,629.7701385130533
2021-03-15 08:00:00,468.16451194402555,770.1594538485824,642.7940854431064,427.53638029083396,1604.9211162369866,549.81609570719,914.2087440957531,748.3698015110075,2023.9713291742048,642.1794023261184
2021-03-15 09:00:00,468.16451194402555,770.1594538485824,633.740647619964,421.5147411318081,1604.9211162369866,542.0722070352577,914.2087440957531,737.8293817714158,2052.885205305265,633.1346220116659
2021-03-15 10:00:00,468.16451194402555,770.1594538485824,636.212576035839,423.1588746905865,1604.9211162369866,544.186579368891,914.2087440957531,740.7073120757411,2052.885205305265,635.6041866026426
2021-03-15 11:00:00,468.16451194402555,770.1594538485824,627.0408425994742,417.05855453646944,1604.9211162369866,536.3415061439672,914.2087440957531,730.0291672596564,2052.885205305265,626.4412237972225
2021-03-15 12:00:00,468.16451194402555,770.1594538485824,621.3676159283361,413.2851676144728,1604.9211162369866,531.4888925169503,914.2087440957531,723.4241414606406,2052.885205305265,626.4412237972225
2021-03-15 13:00:00,468.16451194402555,770.1594538485824,630.9825887086586,419.68029593345886,1604.9211162369866,539.7130920143112,914.2087440957531,734.6183254677685,2052.885205305265,626.4412237972225
2021-03-15 14:00:00,468.16451194402555,770.1594538485824,635.9025309208118,422.9526569153961,1604.9211162369866,543.921381230797,914.2087440957531,740.3463436000708,2052.885205305265,626.4412237972225
2021-03-15 15:00:00,468.16451194402555,770.1594538485824,633.740647619964,421.5147411318081,1604.9211162369866,542.0722070352577,914.2087440957531,737.8293817714158,2052.885205305265,626.4412237972225
2021-03-15 16:00:00,468.16451194402555,770.1594538485824,632.818619519644,420.9014801117328,1604.9211162369866,541.2835471802114,914.2087440957531,736.7559151636011,2052.885205305265,626.4412237972225
2021-03-15 17:00:00,468.16451194402555,770.1594538485824,630.3729436954135,419.2748077248275,1604.9211162369866,539.1916300896597,914.2087440957531,733.9085493078962,2052.885205305265,626.4412237972225
2021-03-15 18:00:00,468.16451194402555,770.1594538485824,626.4387870616927,416.6581142536691,1604.9211162369866,535.8265359028303,914.2087440957531,729.328227108663,2040.0731516955823,626.4412237972225
2021-03-15 19:00:00,468.16451194402555,770.1594538485824,623.1480388966122,414.46936580247996,1604.9211162369866,533.0117833264545,914.2087440957531,725.4969900035078,2029.3564350438867,626.4412237972225
2021-03-15 20:00:00,468.16451194402555,770.1594538485824,627.6440564932687,417.45976526714423,1604.9211162369866,536.8574671888387,914.2087440957531,730.731456020849,2043.9982563645494,626.4412237972225
2021-03-15 21:00:00,468.16451194402555,770.1594538485824,629.7644756030434,418.8701023119657,1604.9211162369866,538.6711748482604,914.2087440957531,733.2001433722709,2050.9036558792945,626.4412237972225
2021-03-15 22:00:00,468.16451194402555,770.1594538485824,634.6653664637674,422.12979182412107,1604.9211162369866,538.6711748482604,914.2087440957531,738.9059810638838,2066.8639956137636,626.4412237972225
2021-03-15 23:00:00,468.16451194402555,770.1594538485824,634.6653664637674,437.8904399547896,1604.9211162369866,538.6711748482604,914.2087440957531,766.4937926676818,2144.0324798092324,626.4412237972225
2021-03-16 00:00:00,468.16451194402555,770.1594538485824,634.6653664637674,431.5757593189423,1604.9211162369866,538.6711748482604,914.2087440957531,755.4404261896295,2113.1140601600687,626.4412237972225
2021-03-16 01:00:00,468.16451194402555,770.1594538485824,634.6653664637674,427.95801380196883,1604.9211162369866,538.6711748482604,914.2087440957531,749.1078387906042,2095.400579379634,626.4412237972225
2021-03-16 02:00:00,468.16451194402555,770.1594538485824,634.6653664637674,427.7470931445997,1604.9211162369866,538.6711748482604,914.2087440957531,749.1078387906042,2094.3678536135526,626.4412237972225
2021-03-16 03:00:00,468.16451194402555,770.1594538485824,654.0587882088407,415.06401338612756,1604.9211162369866,538.6711748482604,914.2087440957531,771.9982705328504,2032.2679937742216,626.4412237972225
2021-03-16 04:00:00,468.16451194402555,770.1594538485824,654.0587882088407,415.06401338612756,1604.9211162369866,538.6711748482604,914.2087440957531,771.9982705328504,2032.2679937742216,626.4412237972225
2021-03-16 05:00:00,471.7468324562705,770.1594538485824,659.0635422075693,411.91212719050446,1617.2017177959494,542.7930011503034,921.2041242514356,777.9054787243978,2032.2679937742216,631.2346525780716
2021-03-16 06:00:00,477.79199832068406,770.1594538485824,667.5090645804237,406.7004929664447,1637.9252329266997,549.7485830350013,933.0088282641498,787.873892547634,2032.2679937742216,639.3235636457546
2021-03-16 07:00:00,476.0008380645615,770.1594538485824,665.0066875810594,408.2308805222921,1631.784932147218,547.6876698839797,929.5111381863084,784.9202884518601,2032.2679937742216,636.9268492553299
2021-03-16 08:00:00,474.88136290448494,770.1594538485824,663.4427019564569,409.1932352618542,1627.9472441600421,546.3995991645912,927.3250818876577,783.0742858920016,2032.2679937742216,635.4289027613147
2021-03-16 09:00:00,468.16451194402555,770.1594538485824,654.0587882088407,415.06401338612756,1604.9211162369866,538.6711748482604,914.2087440957531,771.9982705328504,2032.2679937742216,626.4412237972225
2021-03-16 10:00:00,466.5972467199183,770.1594538485824,651.869208334397,416.45818233704074,1599.5483530549402,536.8678758411166,911.148265277642,769.4138669490484,2032.2679937742216,624.344098705601
2021-03-16 11:00:00,471.29904239223987,770.1594538485824,658.4379479577282,412.30349263201566,1615.666642601079,542.2777728625481,920.3297017319752,777.1670777004542,2032.2679937742216,630.6354739804655
2021-03-16 12:00:00,481.5982138649444,770.1594538485824,672.8266157040728,403.4862166389554,1650.9733720830977,554.128023480922,940.4414196795622,794.1503012511529,2032.2679937742216,644.4165817254067
2021-03-16 13:00:00,488.5389598574192,770.1594538485824,682.5233265766094,397.7538276766237,1674.7670376035887,562.1140619411307,953.9949687311971,805.5955171222761,2061.556839802581,653.703849988302
2021-03-16 14:00:00,492.1212803696643,770.1594538485824,687.528080575338,394.85844039599317,1687.047639162552,566.2358882431737,960.9903488868796,811.5027253138235,2076.6736635591537,653.703849988302
2021-03-16 15:00:00,496.3752859779553,770.1594538485824,693.4712259488283,391.4744483492977,1701.6308535138205,571.13055697685,969.2973628217525,818.517535041286,2094.6248917700837,653.703849988302
2021-03-16 16:00:00,475.32915296851564,770.1594538485824,664.0682962062979,391.4744483492977,1629.4823193549125,546.9148274523467,928.1995044071181,783.812686915945,2005.81355220022,653.703849988302
2021-03-16 17:00:00,476.6725231606075,770.1594538485824,665.945078955821,392.5808292678543,1634.0875449395237,548.4605123156127,930.8227719654989,786.0278899877754,2011.4823611089348,653.703849988302
2021-03-16 18:00:00,482.2698989609903,770.1594538485824,673.7650070788344,397.1907497618403,1653.2759848754033,554.9008659125552,941.7530534587527,795.2579027870681,2035.1023982285792,653.703849988302
2021-03-16 19:00:00,483.8371641850976,770.1594538485824,675.9545869532783,398.48152750015646,1658.64874805745,556.7041649196991,944.813532276864,797.8423063708701,2041.71600862208,653.703849988302
2021-03-16 20:00:00,488.31506482540385,770.1594538485824,682.2105294516889,402.1694638953453,1673.9995000061535,561.8564477972529,953.557757471467,805.2263166103043,2060.6120383177954,653.703849988302
2021-03-16 21:00:00,487.4194846973426,770.1594538485824,680.9593409520069,401.4318766163076,1670.929349616413,560.8259912217422,951.8089124325464,803.7495145624176,2056.8328323786527,652.5049433399971
2021-03-16 22:00:00,497.4947611380319,770.1594538485824,695.0352115734308,409.72973350548256,1705.4685415009965,572.4186276962384,971.4834191204034,820.3635376011446,2099.3488991940126,665.9926431334284
2021-03-16 23:00:00,500.8531866182616,770.1594538485824,699.7271684472389,412.4956858018742,1716.9816054625244,576.2828398544038,978.0415880163556,825.9015452807204,2113.5209214657993,670.488543064572
2021-03-17 00:00:00,501.7487667463229,771.5365829569392,700.9783569469212,413.23327308091194,1720.0517558522652,577.3132964299147,979.7904330552764,827.3783473286071,2117.300127404943,671.6874497128771
2021-03-17 01:00:00,497.7186561700471,765.3395019693332,695.3480086983514,409.9141303252419,1706.2360790984314,572.6762418401161,971.9206303801333,820.7327381131162,2100.2937006787984,666.2923697955044
2021-03-17 02:00:00,482.71768902502106,742.2725894043557,674.3906013286755,397.5595434013593,1654.811060070274,555.4160942003106,942.6274759782132,795.9963038110116,2036.992001198151,646.2106834363958
2021-03-17 03:00:00,487.19558966532736,749.15823494614,680.6465438270862,401.24747979654813,1670.1618120189778,555.4160942003106,951.3717011728162,803.3803140504458,2055.8880308938665,652.2052166779207
2021-03-17 04:00:00,500.1815015222156,769.1266070173148,698.7887770724773,411.9424953425958,1670.1618120189778,555.4160942003106,976.7299542371651,824.7939437448051,2110.686517011442,669.5893630783432
2021-03-17 05:00:00,509.8089878988743,783.9307449321512,712.2390534440605,419.8715585922519,1670.1618120189778,555.4160942003106,995.5300384055619,840.6695657595889,2151.3129808572307,682.4776095476221
2021-03-17 06:00:00,513.8390984751499,790.127825919757,717.86940169263,423.1907013479218,1670.1618120189778,555.4160942003106,1003.3998410807046,847.3151749750796,2168.319407583375,687.8726894649946
2021-03-17 07:00:00,529.0639606521913,813.539020761824,739.1396061872264,435.72968509156397,1719.6480879306512,555.4160942003106,1033.130206742355,872.4208097891559,2232.5659085488082,708.2541024861796
2021-03-17 08:00:00,512.9435183470886,788.7506968114001,716.6182131929478,422.453114068884,1667.2508546124088,555.4160942003106,1001.6509960417839,845.8383729271926,2164.5402016442317,686.6737828166895
2021-03-17 09:00:00,527.4966954280841,811.1290448221994,736.9500263127826,434.4389073532478,1714.5539124691554,555.4160942003106,1030.0697279242438,869.8364062053539,2225.9522981553073,706.1560158516457
2021-03-17 10:00:00,527.4966954280841,811.1290448221994,736.9500263127826,434.4389073532478,1714.5539124691554,555.4160942003106,1030.0697279242438,869.8364062053539,2225.9522981553073,706.1560158516457
2021-03-17 11:00:00,549.8861986296157,845.5572725311213,768.2297388048363,452.87858932919215,1787.3278476333812,555.4160942003106,1073.7908538972595,906.7564574025251,2320.4324466338862,736.1286820592709
2021-03-17 12:00:00,545.4082979893094,838.6716269893369,761.9737963064256,449.1906529340033,1772.7730606005362,550.8931618371159,1065.0466287026563,899.3724471630909,2301.5364169381705,730.1341488177459
2021-03-17 13:00:00,538.0197619328039,827.3103118453927,751.6514911840478,443.10555788194165,1748.7576619963413,543.4303234378445,1050.6186571315611,887.1888302680244,2270.3579679402396,720.2431689692296
2021-03-17 14:00:00,536.2286016766815,824.556053628679,749.1491141846836,441.63038332386617,1742.9357471832036,543.4303234378445,1047.12096705372,884.2352261722508,2262.799556061954,717.8453556726197
