Date,FUN,ZRX,CHZ,ZEC,ARDR,EOS,AVA,TFUEL,AXS,STORJ
2021-08-02 03:00:00,1753.6144164110294,2892.9710250965236,2524.1870528997247,4514.191084632181,2409.3253869202767,1780.0264189476684,3076.6472562901617,1883.9441829549162,1990.20330320927,1813.620491299046
2021-08-02 04:00:00,1750.738149671405,2897.7238525480448,2520.0468980305004,4506.786938343505,2413.2836387448756,1780.0264189476684,3076.6472562901617,1883.9441829549162,1986.9389849460642,1816.600066684665
2021-08-02 05:00:00,1714.7671197931475,2958.510014164858,2468.2694907233717,4414.189557264832,2463.90759629106,1780.0264189476684,3076.6472562901617,1883.9441829549162,1946.114923616742,1854.7072676691585
2021-08-02 06:00:00,1715.105490708143,2957.926333600637,2468.7565484680595,4415.060598785406,2463.421495189794,1780.377667324864,3077.2543637715294,1883.9441829549162,1946.498945843311,1854.3413549025036
2021-08-02 07:00:00,1745.9151795621176,2957.926333600637,2513.1046200744936,4494.371547328785,2419.9501681336733,1812.359887818016,3132.5333247368926,1883.9441829549162,1981.4653238305102,1821.6182989130755
2021-08-02 08:00:00,1733.0347844412988,2957.926333600637,2494.564326212891,4461.2145635147845,2437.9359088805345,1798.9893004438497,3109.4232289979564,1883.9441829549162,1966.8471702180657,1835.1570712793084
2021-08-02 09:00:00,1737.3897649099254,2957.926333600637,2500.832970683228,4472.425245761258,2431.82492360747,1803.510019437512,3117.2369656595347,1883.9441829549162,1971.7897028711734,1830.557025069932
2021-08-02 10:00:00,1731.7522607628343,2957.926333600637,2492.7182364260366,4457.913064108203,2439.7414272566675,1797.6579674574396,3107.122115971629,1883.9441829549162,1965.3916148591245,1836.5161758411698
2021-08-02 11:00:00,1739.7744467524712,2957.926333600637,2504.2655285910023,4478.56394387674,2428.4916589130708,1805.9854556827722,3121.515578634618,1883.9441829549162,1974.4961140615258,1828.0479089557268
2021-08-02 12:00:00,1718.9335266953149,2957.926333600637,2474.266698696312,4424.914809473472,2457.9354970469285,1784.3513877859086,3084.1226529292626,1883.9441829549162,1950.8434413009077,1850.2117679645405
2021-08-02 13:00:00,1713.89763591596,2957.926333600637,2474.266698696312,4424.914809473472,2465.1575705514597,1779.1238449162577,3075.0872221874206,1883.9441829549162,1945.1281333233505,1855.6481862119856
2021-08-02 14:00:00,1710.9575977891077,2952.8522754918167,2474.266698696312,4424.914809473472,2469.3935944339255,1776.071917060805,3075.0872221874206,1883.9441829549162,1945.1281333233505,1858.8368546071215
2021-08-02 15:00:00,1699.8198579996279,2933.6302326289783,2474.266698696312,4424.914809473472,2485.5738168046532,1776.071917060805,3075.0872221874206,1883.9441829549162,1945.1281333233505,1871.016522411493
2021-08-02 16:00:00,1703.1030169460496,2939.2964650232057,2474.266698696312,4424.914809473472,2480.782248806455,1776.071917060805,3075.0872221874206,1883.9441829549162,1945.1281333233505,1867.409667997323
2021-08-02 17:00:00,1693.998557116067,2939.2964650232057,2474.266698696312,4448.696682819651,2494.115307584051,1776.071917060805,3075.0872221874206,1883.9441829549162,1945.1281333233505,1877.4461324541444
2021-08-02 18:00:00,1713.6562690789958,2939.2964650232057,2474.266698696312,4397.664746264308,2465.504785623793,1776.071917060805,3075.0872221874206,1883.9441829549162,1922.8151588571177,1855.9095524738818
2021-08-02 19:00:00,1731.1609667770854,2939.2964650232057,2474.266698696312,4353.1975976639005,2440.5747434302675,1776.071917060805,3075.0872221874206,1864.8946121549834,1903.3725427566867,1837.1434548697212
2021-08-02 20:00:00,1722.0472722929064,2939.2964650232057,2474.266698696312,4376.236287468011,2440.5747434302675,1776.071917060805,3075.0872221874206,1874.7643062184582,1913.4458758895003,1846.8662798122668
2021-08-02 21:00:00,1715.9762008512148,2939.2964650232057,2474.266698696312,4391.719277927763,2440.5747434302675,1776.071917060805,3075.0872221874206,1881.397165132084,1920.2155890163915,1853.4004363596766
2021-08-02 22:00:00,1718.5451000587711,2939.2964650232057,2474.266698696312,4385.154489972828,2444.2284016344256,1776.071917060805,3075.0872221874206,1878.5848329527064,1917.3452306505897,1850.6299539835748
2021-08-02 23:00:00,1705.824772966066,2939.2964650232057,2474.266698696312,4417.8545658238245,2426.1367118923254,1776.071917060805,3075.0872221874206,1892.593430978284,1931.6428647745836,1864.4300926117041
2021-08-03 00:00:00,1745.4143145728576,2939.2964650232057,2474.266698696312,4317.648651568309,2482.4435740163967,1776.071917060805,3075.0872221874206,1849.6655680892989,1887.8292814173446,1822.1410314368684
2021-08-03 01:00:00,1741.1685366849058,2939.2964650232057,2474.266698696312,4328.177085080941,2476.404948145939,1776.071917060805,3075.0872221874206,1854.1759121505643,1892.4326863436306,1826.5842578891072
2021-08-03 02:00:00,1755.6891607716475,2939.2964650232057,2474.266698696312,4292.380411137992,2497.0571392354004,1776.071917060805,3075.0872221874206,1838.8407423422614,1876.7811095942584,1811.4772879514956
2021-08-03 03:00:00,1772.672110523299,2939.2964650232057,2474.266698696312,4251.257588476892,2521.211412594358,1776.071917060805,3075.0872221874206,1821.2238690676722,1876.7811095942584,1794.1225681615756
2021-08-03 04:00:00,1787.1475789384522,2939.2964650232057,2474.266698696312,4216.823417694403,2541.799380303829,1776.071917060805,3075.0872221874206,1806.4723908437688,1876.7811095942584,1794.1225681615756
2021-08-03 05:00:00,1787.0950852513047,2939.2964650232057,2474.266698696312,4216.947281618081,2541.7247203132197,1776.071917060805,3075.0872221874206,1806.5254537150777,1876.72598311138,1794.1225681615756
2021-08-03 06:00:00,1767.008950318909,2939.2964650232057,2474.266698696312,4264.882620081474,2513.15689193377,1776.071917060805,3075.0872221874206,1806.5254537150777,1855.6324377040817,1794.1225681615756
2021-08-03 07:00:00,1776.7098521603982,2939.2964650232057,2474.266698696312,4241.596202430006,2526.9541555619544,1776.071917060805,3075.0872221874206,1806.5254537150777,1865.8198836300355,1794.1225681615756
2021-08-03 08:00:00,1776.1393133084416,2938.352595190619,2474.266698696312,4242.958705590465,2526.1426975058694,1776.071917060805,3075.0872221874206,1806.5254537150777,1865.2207296752863,1794.1225681615756
2021-08-03 09:00:00,1770.6601140065968,2929.288092554194,2474.266698696312,4256.088281500334,2518.3498181968966,1776.071917060805,3075.0872221874206,1806.5254537150777,1859.4667237573683,1794.1225681615756
2021-08-03 10:00:00,1782.3310340221662,2948.5958562296305,2474.266698696312,4228.218898672781,2534.948971849765,1776.071917060805,3075.0872221874206,1806.5254537150777,1871.7229931751503,1794.1225681615756
2021-08-03 11:00:00,1756.6522932692558,2906.114281745479,2474.266698696312,4228.218898672781,2498.4269699166616,1776.071917060805,3030.7832370893543,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 12:00:00,1756.6522932692558,2903.1805061509854,2474.266698696312,4228.218898672781,2495.9047621304744,1776.071917060805,3027.7236059010606,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 13:00:00,1753.6628936354834,2908.1294429012355,2474.266698696312,4228.218898672781,2500.1594320610084,1776.071917060805,3032.8848463375743,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 14:00:00,1741.2492849867683,2928.8619027019336,2474.266698696312,4228.218898672781,2517.983416838257,1776.071917060805,3054.5067047835005,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 15:00:00,1746.6707385598804,2919.771071512623,2474.266698696312,4228.218898672781,2510.167902505252,1776.071917060805,3045.02588740724,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 16:00:00,1733.4464452647182,2942.0457192872286,2474.266698696312,4228.218898672781,2529.31772778743,1776.071917060805,3068.256091914819,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 17:00:00,1744.7453625245694,2922.993121773041,2474.266698696312,4228.218898672781,2512.9379440413404,1776.071917060805,3048.3861599125826,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 18:00:00,1734.4598010727768,2940.3268330291735,2474.266698696312,4228.218898672781,2527.8399773037963,1776.071917060805,3066.463467416154,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 19:00:00,1739.1719055802484,2932.360324785278,2474.266698696312,4228.218898672781,2520.991059084153,1771.2598358288558,3058.1552051446406,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 20:00:00,1739.1719055802484,2932.360324785278,2474.266698696312,4228.218898672781,2520.991059084153,1771.2598358288558,3058.1552051446406,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 21:00:00,1743.6306711357051,2924.8617716634603,2474.266698696312,4217.40661078497,2520.991059084153,1766.7304177149763,3050.3349727309383,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 22:00:00,1744.6946947341667,2923.0780086035506,2474.266698696312,4214.834573297996,2520.991059084153,1765.6529553588164,3048.474688290346,1806.5254537150777,1844.7563474816498,1794.1225681615756
2021-08-03 23:00:00,1754.4229104915275,2906.869639815591,2474.266698696312,4191.463458006793,2520.991059084153,1755.8624693821255,3031.570999150632,1806.5254537150777,1844.7563474816498,1784.1742191438714
2021-08-04 00:00:00,1757.7163168677173,2901.423082305343,2474.266698696312,4183.60997656289,2520.991059084153,1752.5725365318233,3025.8907905966903,1806.5254537150777,1844.7563474816498,1780.8312389978869
2021-08-04 01:00:00,1747.2280842543125,2918.8396980702546,2474.266698696312,4208.723283173159,2520.991059084153,1763.0928507373126,3044.0545591169757,1806.5254537150777,1844.7563474816498,1791.521184087568
2021-08-04 02:00:00,1737.6518718681607,2934.9254453493118,2474.266698696312,4231.91758848063,2507.1740045032784,1772.8092685471781,3060.830366426295,1806.5254537150777,1844.7563474816498,1801.3942706539056
2021-08-04 03:00:00,1737.0945261737286,2935.8671143464785,2474.266698696312,4233.27539659734,2506.3698373054494,1773.3780732944078,3061.8124319387994,1806.5254537150777,1844.7563474816498,1801.9722468812186
2021-08-04 04:00:00,1735.7771636232526,2938.09528134318,2474.266698696312,4236.488227478055,2504.4690784742174,1774.7239729355326,3064.1361847331946,1806.5254537150777,1844.7563474816498,1803.339847979324
2021-08-04 05:00:00,1736.5371804792967,2936.8093878054055,2474.266698696312,4234.6340762974705,2505.565670107621,1773.9472431600816,3062.795127843777,1806.5254537150777,1844.7563474816498,1802.5505941141914
2021-08-04 06:00:00,1723.0595482321196,2959.7808730042243,2474.266698696312,4267.757041107513,2486.119445141944,1773.9472431600816,3086.752063298432,1806.5254537150777,1844.7563474816498,1816.6499988848086
2021-08-04 07:00:00,1726.2516190275037,2954.307841158047,2474.266698696312,4259.865385880341,2490.725130002236,1773.9472431600816,3081.0442446900433,1806.5254537150777,1841.3451455476509,1813.290769359427
2021-08-04 08:00:00,1728.4303340148294,2950.583887323151,2474.266698696312,4254.495755194301,2493.8686926846576,1773.9472431600816,3077.1605375249833,1806.5254537150777,1839.02409957519,1811.0050863915715
2021-08-04 09:00:00,1743.4279999740936,2925.201782913036,2474.266698696312,4217.896878634752,2515.508100917139,1773.9472431600816,3050.6895700714867,1806.5254537150777,1823.204077677598,1795.4260952679733
2021-08-04 10:00:00,1745.4547115902103,2921.8052236133026,2474.266698696312,4212.999323549107,2518.4323452728804,1773.9472431600816,3047.147302290046,1806.5254537150777,1821.0870884150036,1793.3413600416757
2021-08-04 11:00:00,1791.714404228077,2846.368082921064,2474.266698696312,4104.225261493783,2585.1782226926643,1773.9472431600816,2968.4739951527,1806.5254537150777,1774.0690319780686,1747.0396615597444
2021-08-04 12:00:00,1795.6158240891018,2846.368082921064,2474.266698696312,4104.225261493783,2590.807393077465,1777.8099754072202,2968.4739951527,1806.5254537150777,1774.0690319780686,1747.0396615597444
2021-08-04 13:00:00,1810.9174967907838,2846.368082921064,2474.266698696312,4104.225261493783,2612.885437963308,1792.9599122726222,2993.77039591277,1806.5254537150777,1774.0690319780686,1747.0396615597444
2021-08-04 14:00:00,1820.6457125481447,2861.6587203380595,2487.558414265258,4104.225261493783,2626.9218108708646,1802.5916602135403,3009.852875866192,1816.2300754971573,1774.0690319780686,1747.0396615597444
2021-08-04 15:00:00,1837.7714257043317,2888.5766132908952,2510.957371881422,4104.225261493783,2651.6316756768742,1819.547549817864,3038.164741617528,1833.3142534260253,1774.0690319780686,1747.0396615597444
2021-08-04 16:00:00,1827.2325253005245,2872.0117560891504,2496.558013348398,4080.6891347150718,2636.4256050270224,1809.1131562152034,3020.7420550013217,1822.8009131621066,1774.0690319780686,1737.0210723395846
2021-08-04 17:00:00,1828.2965488989857,2873.6841695566345,2498.0117947387516,4083.0653782840764,2637.960833313786,1810.1666286462412,3022.5010762462266,1823.8623561695215,1774.0690319780686,1738.0325645204662
2021-08-04 18:00:00,1825.2564814748102,2868.9058453638227,2493.8581336234556,4076.276110944062,2633.5744667801746,1807.1567074147042,3017.475301260782,1820.8296618626214,1774.0690319780686,1735.1425868608044
2021-08-04 19:00:00,1836.7074021058704,2886.904199823412,2509.503590491069,4076.276110944062,2650.0964473901104,1818.4940773868263,3036.405720372623,1832.2528104186108,1774.0690319780686,1746.0281693788631
2021-08-04 20:00:00,1834.5793549089478,2883.5593728884437,2506.5960277103627,4076.276110944062,2647.025990816582,1816.3871325247505,3032.8876778828117,1830.1299244037807,1774.0690319780686,1744.0051850170998
2021-08-04 21:00:00,1847.7023126233044,2904.185805654079,2524.525998191388,4076.276110944062,2665.960473020004,1829.379959174218,3054.5822732366464,1843.221054828565,1774.0690319780686,1756.4802552479725
2021-08-04 22:00:00,1844.003563923891,2898.3721778861586,2519.4723771677786,4068.116181251493,2660.623727070777,1825.7178883425147,3048.467580337689,1839.5312767551702,1770.5176831055428,1752.9641157620508
2021-08-04 23:00:00,1823.2297698586938,2865.720295901949,2491.089026213259,4022.286439142543,2630.650222424434,1805.1500932603465,3014.1247846038195,1818.8078656580217,1750.5717510817676,1733.2159350876968
2021-08-05 00:00:00,1824.7498035707813,2868.109457998354,2493.1658567709064,4025.639834906612,2632.8434056912397,1806.6550538761148,3016.637672096542,1820.3242128114716,1752.0312095225315,1734.6609239175275
2021-08-05 01:00:00,1826.573844025286,2870.9764525140413,2495.6580534400837,4029.663909823496,2635.475225611406,1808.461006615037,3019.6531370878083,1822.1438293956114,1753.7825596514483,1736.3949105133242
2021-08-05 02:00:00,1834.1740125857245,2882.922262996069,2506.042206228323,4046.430888643843,2646.441141945434,1815.9858096938788,3032.217574551419,1829.7255651628607,1761.0798518552683,1743.6198546624785
2021-08-05 03:00:00,1823.5337766011112,2866.1981283212303,2491.5043923247886,4022.9571182953573,2631.0888590777954,1805.4510853835004,3014.6273621023643,1819.111135088712,1750.8636427699205,1733.5049328536631
2021-08-05 04:00:00,1831.2859485327579,2878.3828550128983,2502.096228168792,4040.0594366921114,2642.274093738504,1813.126384523919,3027.443088315247,1826.8445055713062,1758.3068808178168,1740.8743758858
2021-08-05 05:00:00,1839.7474695300455,2891.682524016223,2513.6572516063643,4058.7266731120976,2654.482813923721,1821.503998618363,3041.431495358067,1835.2855047255102,1766.431199471403,1748.9181470385245
2021-08-05 06:00:00,1826.4218406540774,2870.7375363044002,2495.450370384319,4029.3285702470885,2635.2559072847253,1808.3105105534598,3019.4018483385357,1821.9921946802663,1753.6366138073715,1736.2504116303412
2021-08-05 07:00:00,1789.181014707931,2870.7375363044002,2444.5680217219488,3947.1703740273865,2581.5229172479885,1771.438975467134,2957.836104766843,1784.8416894207444,1717.879882008653,1700.848185299487
2021-08-05 08:00:00,1789.181014707931,2892.113887820062,2444.5680217219488,3917.9958308799823,2581.5229172479885,1771.438975467134,2957.836104766843,1784.8416894207444,1717.879882008653,1700.848185299487
2021-08-05 09:00:00,1789.181014707931,2881.181329069491,2444.5680217219488,3917.9958308799823,2581.5229172479885,1771.438975467134,2957.836104766843,1778.0947605697622,1717.879882008653,1700.848185299487
2021-08-05 10:00:00,1779.1183568799663,2864.9770760529345,2444.5680217219488,3917.9958308799823,2581.5229172479885,1771.438975467134,2957.836104766843,1768.094453717506,1717.879882008653,1700.848185299487
2021-08-05 11:00:00,1800.9024408949747,2900.056755313431,2444.5680217219488,3917.9958308799823,2581.5229172479885,1771.438975467134,2957.836104766843,1789.7435575993852,1717.879882008653,1700.848185299487
2021-08-05 12:00:00,1757.3151923813255,2829.8666708162855,2444.5680217219488,3823.1685631290766,2519.042308425086,1771.438975467134,2886.2475864587404,1746.4263875798813,1717.879882008653,1700.848185299487
2021-08-05 13:00:00,1705.6532587716108,2746.6736359493048,2444.5680217219488,3823.1685631290766,2444.986955656201,1771.438975467134,2886.2475864587404,1695.0845654181187,1717.879882008653,1700.848185299487
2021-08-05 14:00:00,1733.6016970005467,2746.6736359493048,2405.1576666964916,3823.1685631290766,2444.986955656201,1742.8805396581292,2839.7166488603725,1695.0845654181187,1690.184904638638,1673.4277861813473
2021-08-05 15:00:00,1712.753572984814,2746.6736359493048,2434.433930429688,3823.1685631290766,2444.986955656201,1764.0953776876759,2874.2824882191603,1695.0845654181187,1710.7583163992206,1693.7972255262512
2021-08-05 16:00:00,1690.4921000452182,2746.6736359493048,2466.4921015764476,3823.1685631290766,2444.986955656201,1787.3261053037404,2912.1328643495967,1695.0845654181187,1733.2866677388633,1716.1022224559654
2021-08-05 17:00:00,1691.3096405557187,2745.3459565506496,2465.299855542063,3823.1685631290766,2443.805104718938,1786.4621526238038,2910.7252057331757,1695.0845654181187,1732.4488364906947,1715.2726977767609
2021-08-05 18:00:00,1701.1821646709502,2729.413803766799,2450.9929031294605,3823.1685631290766,2429.6228934717783,1776.0947204645688,2893.8333023361215,1695.0845654181187,1722.3948615126726,1705.3184016263103
2021-08-05 19:00:00,1697.6953835351628,2735.0195612277835,2456.026830830191,3823.1685631290766,2434.6129307624456,1779.742520668744,2899.7767498276776,1695.0845654181187,1725.9323712271616,1708.820839160728
2021-08-05 20:00:00,1691.2187636742744,2745.493476483834,2465.432327323662,3823.1685631290766,2443.936421489745,1779.742520668744,2910.881612246111,1695.0845654181187,1732.5419288516025,1715.3648671855615
2021-08-05 21:00:00,1698.5657381474823,2733.618121862538,2454.7683489050087,3806.6318338113674,2433.365421439779,1779.742520668744,2898.2908879547886,1702.448333665935,1725.0479937985394,1707.9452297771236
2021-08-05 22:00:00,1692.6284536980409,2743.206917519485,2463.37901470889,3819.984472390884,2441.901011542236,1779.742520668744,2908.457311295608,1696.4974777229227,1731.0989972575344,1713.9362413491544
2021-08-05 23:00:00,1720.5243473675482,2698.7296576645667,2423.438772557039,3758.0487719028165,2402.3090051439144,1779.742520668744,2861.3007476454973,1724.4571360553523,1703.0316504438886,1686.147164595812
2021-08-06 00:00:00,1700.4928501981103,2730.5202032656775,2451.986441491447,3802.3179044241388,2430.607769252831,1779.742520668744,2895.006351183139,1704.3798507251201,1723.0930542194797,1706.0096721923137
2021-08-06 01:00:00,1718.4577642903434,2701.97509619461,2426.353151752199,3762.5681264989607,2405.197974101669,1779.742520668744,2864.7416909300823,1722.385829165572,1705.0796823838562,1688.1748915894223
2021-08-06 02:00:00,1724.0111962941294,2693.271420136766,2418.537316637907,3750.448039172938,2397.450284624055,1779.742520668744,2855.5137066668776,1727.9519552498555,1699.587233090307,1688.1748915894223
2021-08-06 03:00:00,1725.2396629435386,2691.3536610053766,2416.815183477131,3750.448039172938,2395.7431666035627,1779.742520668744,2853.4804219987136,1729.1832299384241,1698.3770323985082,1688.1748915894223
2021-08-06 04:00:00,1722.4073771884603,2695.7792590008908,2420.789336925076,3750.448039172938,2399.682669727774,1779.742520668744,2858.172617386784,1729.1832299384241,1701.1698032257366,1688.1748915894223
2021-08-06 05:00:00,1715.2269644283217,2707.064533889452,2420.789336925076,3750.448039172938,2409.728402694512,1779.742520668744,2870.1377156263648,1729.1832299384241,1708.2913688351691,1688.1748915894223
2021-08-06 06:00:00,1727.133033952037,2688.4032623417006,2420.789336925076,3750.448039172938,2393.116831187422,1779.742520668744,2850.3522917399996,1729.1832299384241,1696.5151851803557,1688.1748915894223
2021-08-06 07:00:00,1715.3204398344328,2688.4032623417006,2420.789336925076,3750.448039172938,2393.116831187422,1779.742520668744,2869.9813091134283,1729.1832299384241,1696.5151851803557,1676.6287487029965
2021-08-06 08:00:00,1725.6653093967448,2688.4032623417006,2420.789336925076,3750.448039172938,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1696.5151851803557,1686.7402738192184
2021-08-06 09:00:00,1720.4773243730037,2688.4032623417006,2420.789336925076,3750.448039172938,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1696.5151851803557,1681.6693117781645
2021-08-06 10:00:00,1731.8846930087996,2688.4032623417006,2420.789336925076,3750.448039172938,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1696.5151851803557,1692.8193696668668
2021-08-06 11:00:00,1714.6196225277508,2688.4032623417006,2420.789336925076,3750.448039172938,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1679.6027115251827,1675.943739408707
2021-08-06 12:00:00,1714.3861439985799,2688.4032623417006,2420.789336925076,3749.937343342555,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1679.3740012237688,1675.7155273469123
2021-08-06 13:00:00,1716.2089645987965,2688.4032623417006,2420.789336925076,3753.924463200525,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1681.1595951727254,1677.4972314245165
2021-08-06 14:00:00,1690.0382522949915,2647.4074222157847,2420.789336925076,3696.680340157733,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1655.5233556415258,1651.9168397941169
2021-08-06 15:00:00,1674.1720917391517,2622.5534337569097,2420.789336925076,3661.975726980539,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1655.5233556415258,1636.4085648959142
2021-08-06 16:00:00,1674.1720917391517,2622.5534337569097,2420.789336925076,3618.953671945838,2393.116831187422,1779.742520668744,2852.7765926905026,1729.1832299384241,1675.2041870016433,1636.4085648959142
2021-08-06 17:00:00,1674.1720917391517,2622.34665126371,2420.789336925076,3619.239040877783,2392.928139258975,1779.742520668744,2852.5516576143336,1729.0468876946843,1675.0721008851324,1636.4085648959142
2021-08-06 18:00:00,1674.1720917391517,2627.171576105042,2416.3434428260402,3612.5921372214416,2397.3309509227447,1779.742520668744,2857.8001427249396,1732.2282067152817,1678.1541102703857,1636.4085648959142
2021-08-06 19:00:00,1669.9114412629956,2620.4856088249107,2422.5085570864994,3621.8093879266467,2391.2299119029494,1779.742520668744,2850.5272419288144,1727.8198075010253,1673.8833258365346,1632.244019945241
2021-08-06 20:00:00,1652.385672809528,2592.983537229321,2448.2025126482504,3660.2235389084044,2366.1338854194605,1779.742520668744,2880.760910275384,1709.68628908362,1656.315872340591,1615.1135721584517
2021-08-06 21:00:00,1654.8454297854532,2596.8434771023863,2444.5635122313074,3654.78299429848,2369.6561347504767,1779.742520668744,2876.4789564339653,1712.231344300098,1658.7814798487939,1617.5178455320365
2021-08-06 22:00:00,1659.9845648958683,2604.9079943371826,2436.9954044060787,3643.468176074176,2377.0151199599204,1779.742520668744,2867.5736844742187,1717.5486918059535,1663.932838392717,1622.5410595447036
2021-08-06 23:00:00,1672.5908193974856,2624.6901861866427,2418.6278611128055,3616.00749258634,2395.0666477813775,1779.742520668744,2845.960888774644,1730.592099790403,1676.5690768722554,1622.5410595447036
2021-08-07 00:00:00,1669.5161231775787,2619.8652613453105,2423.0821732567165,3622.666981772614,2390.663836117607,1779.742520668744,2851.2022069417685,1727.4107807698053,1673.487067487002,1622.5410595447036
2021-08-07 01:00:00,1680.760726496094,2637.510700765037,2406.8713007530264,3598.4306627517385,2406.765547345108,1779.742520668744,2832.1271314164296,1739.0453189022755,1684.758416095928,1622.5410595447036
2021-08-07 02:00:00,1692.0931782780362,2655.2939951802314,2390.7517670823795,3574.330901284823,2422.9930531915757,1767.823055146003,2813.1595328414105,1750.7707518639063,1696.1178221158616,1622.5410595447036
2021-08-07 03:00:00,1685.4606192893805,2644.8859430225016,2400.1597603282216,3588.3964690450134,2413.4955594597286,1774.7797235846315,2813.1595328414105,1743.908192262332,1689.4694875848154,1622.5410595447036
2021-08-07 04:00:00,1691.082920948638,2653.708662732365,2392.18000839778,3576.4662158492274,2421.5464150734792,1768.8791572308955,2813.1595328414105,1749.725461328567,1695.1051618892782,1622.5410595447036
2021-08-07 05:00:00,1697.627631473868,2663.978859894628,2382.9576528063994,3576.4662158492274,2430.918114186361,1762.0597571318658,2813.1595328414105,1756.4971261009816,1701.6654390093174,1622.5410595447036
2021-08-07 06:00:00,1694.948253339378,2659.7742825328964,2386.7246377971005,3570.821453004994,2427.0813783079334,1764.8452252873815,2813.1595328414105,1753.724833811604,1698.9796879735968,1619.9801910970798
2021-08-07 07:00:00,1702.063978876876,2670.940537165692,2376.746588988762,3585.8124625257465,2437.2707424440864,1757.4670336358574,2813.1595328414105,1761.087314973558,1706.1123382651826,1626.78118599077
2021-08-07 08:00:00,1718.9748080863626,2697.477623793016,2353.3647712613906,3621.439244411486,2461.486206594821,1740.1775278750345,2813.1595328414105,1778.5845695868436,1723.0633898840754,1642.944044225775
2021-08-07 09:00:00,1724.0260947333516,2705.404286032346,2346.4695623774405,3632.081010429304,2468.7193971853003,1735.078918557694,2821.4261316986162,1783.8110222635394,1728.1266910169913,1647.771910971296
2021-08-07 10:00:00,1747.4816344680683,2742.211569821933,2314.9741183218007,3681.4958195903046,2502.306560448917,1711.7898540465883,2859.8119037833826,1808.0799416492396,1751.6380197559233,1670.190005250498
2021-08-07 11:00:00,1726.705472867842,2709.6088633940776,2314.9741183218007,3637.725773273539,2472.5561330637283,1732.3865471086842,2825.8110232663516,1786.583314552917,1730.8124420527122,1650.3327794189202
2021-08-07 12:00:00,1700.6144792303485,2668.665929740493,2279.9942239847664,3582.758738364111,2435.195131231166,1732.3865471086842,2783.112243082174,1759.5875502924189,1704.6593909835633,1625.3957981420554
2021-08-07 13:00:00,1724.904579367611,2706.7828359870127,2312.5596811705914,3582.758738364111,2469.977343374949,1732.3865471086842,2822.8638010650875,1784.7199705551386,1729.0072651270639,1648.6115399705172
2021-08-07 14:00:00,1722.049504306269,2702.302548634347,2308.7319149552595,3582.758738364111,2465.889018258591,1732.3865471086842,2818.1913756240574,1781.7658886074407,1726.1453992693284,1645.8827457230484
2021-08-07 15:00:00,1719.1065807815014,2697.6844062862156,2304.786371317917,3582.758738364111,2461.6748985232684,1732.3865471086842,2813.375183246381,1778.7209118305836,1723.1954760005863,1643.069988575658
2021-08-07 16:00:00,1702.4592969622927,2671.560884645292,2282.4675498469815,3617.7922934568637,2437.8368182294284,1732.3865471086842,2786.1313487517627,1761.4963417047777,1706.5085966147153,1627.1590190404195
2021-08-07 17:00:00,1705.577917413912,2676.4547369843567,2286.6486483283434,3611.1772212746487,2442.3025272026803,1732.3865471086842,2791.235075002733,1764.7231081399548,1709.634634705472,1630.139701987654
2021-08-07 18:00:00,1720.907474281732,2700.5104336932814,2307.200808469126,3579.0094566501084,2464.2536882120476,1732.3865471086842,2816.3224054476455,1780.5842558283618,1725.0006529262346,1644.7912280240612
2021-08-07 19:00:00,1715.9440360981687,2692.7216264494173,2300.546384125549,3589.36188762849,2457.1462922405335,1732.3865471086842,2808.1995735270866,1775.4486979808262,1720.0254092043258,1640.0473241784623
2021-08-07 20:00:00,1707.1591897555784,2678.936126902756,2288.768641924528,3607.832334227721,2444.5668303440484,1732.3865471086842,2808.1995735270866,1766.3592150648337,1711.2196681036025,1631.651034186252
2021-08-07 21:00:00,1721.0392469768713,2700.717216186481,2307.377474602142,3578.7354270352357,2464.442380140495,1732.3865471086842,2785.551646794542,1780.7205980721017,1725.1327390427452,1644.9171723739444
2021-08-07 22:00:00,1747.2620133095033,2741.8669323332665,2342.5340350721913,3525.026056514608,2501.992073901505,1732.3865471086842,2743.746314002457,1807.8527045763396,1751.4178762284055,1669.9800980006926
