Date,PAXG,DCR,FUN,NEAR,TRX,AVA,AXS,KAVA,AUDIO,HIVE
2021-05-13 10:00:00,286.22088257532585,1286.404601453188,368.71427715537874,678.5854227685227,352.43630561184807,463.0481627021631,552.8367688459376,381.99674927068344,509.3501086021469,402.0956955454737
2021-05-13 11:00:00,284.5980769513264,1286.404601453188,366.6237532312232,674.7380017469521,352.43630561184807,460.4227876566581,552.8367688459376,379.83091682866086,506.46221232642085,399.81590676749926
2021-05-13 12:00:00,279.8606736407973,1286.404601453188,360.5209552050326,663.5063515634462,352.43630561184807,452.75861626852634,552.8367688459376,373.5082731126489,498.0316713085931,393.16059405206414
2021-05-13 13:00:00,280.33293641925013,1286.404601453188,361.12933160097504,664.6260135332185,352.43630561184807,453.52264302264564,552.8367688459376,374.13856550972116,498.8720960020304,393.82404959267194
2021-05-13 14:00:00,287.25787206302095,1286.404601453188,370.05014344833745,681.0439643801011,352.43630561184807,464.72580436372965,552.8367688459376,383.3807384812652,511.19550403040614,403.5525040270086
2021-05-13 15:00:00,293.78948395884953,1286.404601453188,378.46426940994013,696.5294054835267,352.43630561184807,475.29264651945897,552.8367688459376,392.09797283975956,522.8189648993447,412.7283999457667
2021-05-13 16:00:00,297.94202982913635,1286.404601453188,383.8136448123951,706.374449177055,352.43630561184807,482.0106355022047,552.8367688459376,397.6400528213959,530.208711136499,418.56207918319296
2021-05-13 17:00:00,304.68150456500945,1286.404601453188,392.4955429788938,722.3527009095317,352.43630561184807,492.9137581742633,552.8367688459376,406.6347055446048,542.2020784888442,428.02998996995683
2021-05-13 18:00:00,299.01459049193085,1286.404601453188,385.19533445687273,708.9173245405105,352.43630561184807,492.9137581742633,552.8367688459376,399.0715161126017,532.1174079623954,420.0688596173828
2021-05-13 19:00:00,291.37252378429446,1286.404601453188,375.35070300746133,690.7991669100592,352.43630561184807,492.9137581742633,552.8367688459376,388.8722440896789,518.517814975133,409.332947895766
2021-05-13 20:00:00,287.5301431854741,1286.404601453188,370.4008874234183,681.6894770802057,352.43630561184807,492.9137581742633,552.8367688459376,383.7441175707347,511.6800295637738,403.93500248545337
2021-05-13 21:00:00,289.43858186919084,1286.404601453188,370.4008874234183,686.2140898875083,352.43630561184807,492.9137581742633,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-13 22:00:00,284.66774600321156,1286.404601453188,370.4008874234183,674.9031762883834,352.43630561184807,501.1746541463201,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-13 23:00:00,281.39570294570336,1286.404601453188,370.4008874234183,667.1456685149537,352.43630561184807,507.0022664038355,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 00:00:00,280.5696660181242,1286.404601453188,370.4008874234183,665.1872627806126,352.43630561184807,508.4949530522518,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 01:00:00,284.70259332185555,1286.404601453188,370.4008874234183,674.9857938886146,352.43630561184807,501.1133108593989,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 02:00:00,287.3406825854013,1286.404601453188,370.4008874234183,681.2402953145653,352.43630561184807,496.5125643403079,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 03:00:00,287.18692959616027,1286.404601453188,370.4008874234183,680.8757707688114,352.43630561184807,496.77838525029983,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 04:00:00,283.02800805365547,1286.404601453188,370.4008874234183,671.015611343026,352.43630561184807,504.0782363939242,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 05:00:00,287.3880243240265,1286.404601453188,370.4008874234183,681.3525352511853,352.43630561184807,496.43077329107956,552.8367688459376,386.2911622405811,515.0762298761525,406.61606115954584
2021-05-14 06:00:00,280.795494789871,1286.404601453188,370.4008874234183,665.7226678536814,352.43630561184807,496.43077329107956,552.8367688459376,386.2911622405811,515.0762298761525,416.16261173459077
2021-05-14 07:00:00,274.4662465889899,1286.404601453188,370.4008874234183,650.7169997572195,352.43630561184807,485.2410154886411,552.8367688459376,386.2911622405811,503.46619566353166,425.7594073126623
2021-05-14 08:00:00,270.62316556274584,1286.404601453188,370.4008874234183,641.6056493223285,352.43630561184807,478.44666258384706,552.8367688459376,386.2911622405811,496.4166534777224,431.80555601019074
2021-05-14 09:00:00,270.62316556274584,1286.404601453188,370.4008874234183,638.7564911313386,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,494.2122315311673,433.7316144595419
2021-05-14 10:00:00,270.62316556274584,1286.404601453188,370.4008874234183,633.9098237527601,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,490.46231691751825,437.0477846592944
2021-05-14 11:00:00,270.62316556274584,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,496.30115402367915,431.90604601624386
2021-05-14 12:00:00,270.62316556274584,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,494.1549868711444,433.78185946256843
2021-05-14 13:00:00,270.62316556274584,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,493.01287210950073,434.78675952309953
2021-05-14 14:00:00,270.62316556274584,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,491.74373381344907,435.9088979240259
2021-05-14 15:00:00,270.62316556274584,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,492.97489253380473,434.82025619178387
2021-05-14 16:00:00,268.7051830319876,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,496.49368298404215,431.73856267282196
2021-05-14 17:00:00,266.35982395904955,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,427.97018744583056
2021-05-14 18:00:00,265.1923563316315,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-14 19:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-14 20:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-14 21:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-14 22:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-14 23:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-15 00:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-15 01:00:00,260.7935050926099,1286.404601453188,370.4008874234183,641.4563692736263,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-15 02:00:00,260.7935050926099,1286.404601453188,370.4008874234183,649.5123362346765,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-15 03:00:00,260.7935050926099,1286.404601453188,370.4008874234183,652.6372082679848,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-15 04:00:00,260.7935050926099,1286.404601453188,370.4008874234183,650.0225580227635,352.43630561184807,476.3220394152506,552.8367688459376,386.2911622405811,500.86542323651395,426.09437399950593
2021-05-15 05:00:00,260.7935050926099,1286.404601453188,370.4008874234183,662.5660311978364,352.43630561184807,476.3220394152506,552.8367688459376,393.74541559152834,500.86542323651395,426.09437399950593
2021-05-15 06:00:00,266.229367753932,1286.404601453188,370.4008874234183,676.3762599010772,352.43630561184807,476.3220394152506,552.8367688459376,401.9524681479972,500.86542323651395,426.09437399950593
2021-05-15 07:00:00,263.89969900353304,1286.404601453188,370.4008874234183,670.4575566058807,352.43630561184807,476.3220394152506,552.8367688459376,398.4351397927887,500.86542323651395,426.09437399950593
2021-05-15 08:00:00,263.88900831287054,1286.404601453188,370.4008874234183,670.4303960810029,352.43630561184807,476.3220394152506,552.8367688459376,398.4189990133764,500.86542323651395,426.09437399950593
2021-05-15 09:00:00,268.77785815329304,1263.0059518257835,370.4008874234183,682.8508964870258,352.43630561184807,476.3220394152506,552.8367688459376,405.80017290993544,500.86542323651395,426.09437399950593
2021-05-15 10:00:00,266.4798596933201,1273.8975281556889,370.4008874234183,677.0126540093908,352.43630561184807,476.3220394152506,552.8367688459376,402.3306602841152,500.86542323651395,426.09437399950593
2021-05-15 11:00:00,264.41387279603873,1283.8510739882818,370.4008874234183,671.7638548165107,352.43630561184807,476.3220394152506,552.8367688459376,399.2114381654975,500.86542323651395,426.09437399950593
2021-05-15 12:00:00,264.2529783864026,1284.6327660693755,370.4008874234183,671.3550901488604,352.43630561184807,476.3220394152506,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 13:00:00,261.2432392301268,1299.4328028047496,370.4008874234183,663.708615490658,352.43630561184807,476.3220394152506,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 14:00:00,262.5700419284619,1292.8665893235625,370.4008874234183,667.0794601660509,352.43630561184807,476.3220394152506,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 15:00:00,271.26260390618853,1251.4369090255968,370.4008874234183,689.1635848779694,352.43630561184807,492.09100840563633,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 16:00:00,273.1966184450265,1242.5777321065348,370.4008874234183,694.0770981068429,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 17:00:00,271.52266142316756,1250.238314501253,370.4008874234183,694.0770981068429,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 18:00:00,272.990536007175,1243.5157626038474,370.4008874234183,694.0770981068429,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 19:00:00,270.6764801048455,1254.1467749067215,370.4008874234183,694.0770981068429,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,426.09437399950593
2021-05-15 20:00:00,268.4676957716457,1264.4651103771585,370.4008874234183,694.0770981068429,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,422.61734275767014
2021-05-15 21:00:00,270.6314985543503,1254.3552261283467,370.4008874234183,694.0770981068429,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,426.02356479734567
2021-05-15 22:00:00,277.042494373462,1225.3283935170673,370.4008874234183,678.0155715740007,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,436.1156468622511
2021-05-15 23:00:00,274.3818781939772,1237.2101131496913,370.4008874234183,684.5901282158102,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,431.92734950811297
2021-05-16 00:00:00,270.58653195161634,1254.5636773499716,370.4008874234183,694.1924412058219,352.43630561184807,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,425.9527791257003
2021-05-16 01:00:00,270.2497581398611,1254.5636773499716,370.4008874234183,695.0575144481653,351.99766102305136,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,425.4226354410932
2021-05-16 02:00:00,269.8579133436851,1254.5636773499716,370.4008874234183,696.0667665642325,351.4872870168454,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,424.80579993670455
2021-05-16 03:00:00,271.40953169464655,1254.5636773499716,370.4008874234183,692.087429649453,353.508254710205,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,427.2483315141914
2021-05-16 04:00:00,270.36192289379983,1254.5636773499716,370.4008874234183,694.7691567007175,352.1437545156317,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,425.5992033150207
2021-05-16 05:00:00,263.8996990035332,1254.5636773499716,370.4008874234183,711.7822638001373,343.72677124046476,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,415.42647887992666
2021-05-16 06:00:00,264.2958644136492,1254.5636773499716,370.4008874234183,710.7153401345806,344.24277280397735,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,416.0501158222952
2021-05-16 07:00:00,265.1025626812312,1254.5636773499716,370.4008874234183,708.552657028722,345.293489390348,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,417.3200067016161
2021-05-16 08:00:00,261.6104486025386,1254.5636773499716,370.4008874234183,718.0107911450099,340.74504503211364,495.5994579706825,552.8367688459376,398.96852016734397,500.86542323651395,411.8227793041008
2021-05-16 09:00:00,258.89671198295827,1254.5636773499716,370.4008874234183,718.0107911450099,337.21042968481504,490.45850735145655,552.8367688459376,398.96852016734397,500.86542323651395,407.55086064433493
2021-05-16 10:00:00,264.285141601883,1254.5636773499716,370.4008874234183,718.0107911450099,344.2288064467556,500.6664436656116,552.8367688459376,398.96852016734397,500.86542323651395,416.03323615190317
2021-05-16 11:00:00,264.285141601883,1254.5636773499716,370.4008874234183,718.0107911450099,346.9596639118194,504.63836196409574,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 12:00:00,264.285141601883,1254.5636773499716,370.4008874234183,718.0107911450099,344.34056904625135,500.82899770576284,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 13:00:00,264.285141601883,1254.5636773499716,370.4008874234183,718.0107911450099,350.08052571792507,509.17752531234504,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 14:00:00,268.7765805825705,1254.5636773499716,370.4008874234183,718.0107911450099,350.08052571792507,517.8308297373168,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 15:00:00,271.00548728001854,1254.5636773499716,370.4008874234183,718.0107911450099,350.08052571792507,522.1250900558492,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 16:00:00,268.7653026125897,1254.5636773499716,370.4008874234183,718.0107911450099,350.08052571792507,517.8091013540616,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 17:00:00,279.39867794387084,1254.5636773499716,370.4008874234183,718.0107911450099,350.08052571792507,538.2955944806978,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 18:00:00,285.3229405257802,1254.5636773499716,370.4008874234183,703.102475481541,350.08052571792507,549.7094081460198,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 19:00:00,295.1711839568313,1254.5636773499716,370.4008874234183,679.6438023052002,350.08052571792507,549.7094081460198,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 20:00:00,285.145113825546,1254.5636773499716,370.4008874234183,703.540955353996,350.08052571792507,569.037900238896,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 21:00:00,284.8154516369443,1254.5636773499716,370.4008874234183,704.3552751171266,350.08052571792507,569.6965382394395,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 22:00:00,276.8505658654582,1254.5636773499716,370.4008874234183,724.619309222724,350.08052571792507,586.0864915606596,552.8367688459376,398.96852016734397,500.86542323651395,419.3337370030306
2021-05-16 23:00:00,290.4069047816123,1254.5636773499716,370.4008874234183,690.7937190619123,350.08052571792507,558.7276823073092,552.8367688459376,398.96852016734397,525.3909336235032,419.3337370030306
2021-05-17 00:00:00,303.13368158368394,1254.5636773499716,370.4008874234183,661.7914074981051,350.08052571792507,535.2700365956405,552.8367688459376,398.96852016734397,548.415638050165,437.71059646658034
2021-05-17 01:00:00,304.1412484265547,1254.5636773499716,370.4008874234183,659.5990081358302,350.08052571792507,533.4967804403307,552.8367688459376,398.96852016734397,550.2384820512815,439.16547499234775
2021-05-17 02:00:00,320.6936710490783,1254.5636773499716,370.4008874234183,625.554178038791,350.08052571792507,505.9606455714495,552.8367688459376,398.96852016734397,580.1843705001745,463.0663847864038
2021-05-17 03:00:00,312.9685669824705,1254.5636773499716,370.4008874234183,640.9949335473838,350.08052571792507,518.4494353509881,539.5196317873502,398.96852016734397,566.2084643799465,451.91170249872187
2021-05-17 04:00:00,313.6121568675695,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,517.3854816578023,540.629102240497,398.96852016734397,567.3728178613388,452.8410156354701
2021-05-17 05:00:00,308.1355987811247,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,526.5810814346227,531.1881841612503,398.96852016734397,557.4648786260636,444.9331266338982
2021-05-17 06:00:00,301.521192480499,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,538.1325786749261,519.7857545619693,398.96852016734397,545.4983962717124,435.38223901232607
2021-05-17 07:00:00,297.4189585746304,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,538.1325786749261,512.7140037221357,398.96852016734397,538.0768216939073,429.45880866172195
2021-05-17 08:00:00,297.91696241224366,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,538.1325786749261,513.5725015888331,398.96852016734397,538.977787534883,430.17790248087647
2021-05-17 09:00:00,306.9248498664641,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,538.1325786749261,529.1010007264322,398.96852016734397,555.2744468829356,443.1848628750224
2021-05-17 10:00:00,299.37904612588176,1254.5636773499716,370.4008874234183,639.6794939300189,350.08052571792507,538.1325786749261,516.0929555578365,398.96852016734397,541.6229227389571,432.28908171716955
2021-05-17 11:00:00,300.8555515201146,1254.5636773499716,370.4008874234183,642.8343246891852,351.8070853797561,538.1325786749261,518.6382707449465,398.96852016734397,544.2941489901355,434.4210851732664
2021-05-17 12:00:00,303.6078443315751,1254.5636773499716,370.4008874234183,648.7151145960447,355.02549403872626,543.0555339616617,523.382887811533,398.96852016734397,549.273471678437,438.3952648878439
2021-05-17 13:00:00,309.4456105059781,1254.5636773499716,370.4008874234183,661.1885971608655,361.85191785762635,553.4973960089462,533.4464845721974,398.96852016734397,559.8348921203916,446.82472116231907
2021-05-17 14:00:00,319.50988636021555,1254.5636773499716,370.4008874234183,682.6928105268995,373.62063389709215,571.4991070977791,550.7960684471448,398.96852016734397,578.0427212051671,461.35705608514206
2021-05-17 15:00:00,324.4296556685023,1254.5636773499716,370.4008874234183,693.2048205760399,379.3735930575398,580.2989717869208,559.2771505931172,398.96852016734397,586.943343564807,468.4609686136273
2021-05-17 16:00:00,322.8434824527843,1254.5636773499716,370.4008874234183,689.8156639431832,377.51879272857894,577.4618245962287,556.5427814596729,398.96852016734397,584.0737112903219,466.1706100473207
2021-05-17 17:00:00,312.7088166705679,1254.5636773499716,370.4008874234183,668.1610492912541,365.66776584167394,559.3342088555962,539.0718539354544,398.96852016734397,565.7385359566464,451.5366354215127
2021-05-17 18:00:00,308.8636653420408,1254.5636773499716,370.4008874234183,659.9451621483632,361.17141709591124,552.4564856779429,532.4432820985588,398.96852016734397,558.7820634583849,445.9844200664887
2021-05-17 19:00:00,308.8636653420408,1254.5636773499716,370.4008874234183,659.976986672747,361.1888338590445,552.4831267777005,532.468958101939,398.96852016734397,558.8090095963729,446.00592676562866
2021-05-17 20:00:00,298.6312624829009,1254.5636773499716,370.4008874234183,682.5906619766961,373.56473056034946,571.4135960094353,550.7136550703199,398.96852016734397,577.9562310224431,461.2880251041817
2021-05-17 21:00:00,297.0524637884776,1254.5636773499716,370.4008874234183,686.2185505732429,375.55018289886715,574.4505916560959,553.6406329803406,398.96852016734397,581.0279999999993,463.739716372786
2021-05-17 22:00:00,303.30808125694733,1254.5636773499716,370.4008874234183,672.0655456998995,375.55018289886715,562.6027597716154,542.2219988293024,398.96852016734397,569.0445114908655,454.1752555165411
2021-05-17 23:00:00,308.8338766874289,1254.5636773499716,370.4008874234183,660.0406449304439,375.55018289886715,552.5364166862396,532.5203175384573,398.96852016734397,558.86290966964,446.0489463872121
2021-05-18 00:00:00,311.02334280139337,1254.5636773499716,370.4008874234183,655.3942521134353,375.55018289886715,548.6468058609893,528.7716111560153,398.96852016734397,554.9287631452919,446.0489463872121
2021-05-18 01:00:00,311.72337618476985,1254.5636773499716,370.4008874234183,653.9224412362155,375.55018289886715,547.4147164216721,527.5841551990019,398.96852016734397,553.6825663911311,446.0489463872121
2021-05-18 02:00:00,313.3766465157225,1254.5636773499716,370.4008874234183,650.4725652391994,375.55018289886715,544.5267395432119,524.8007977262315,398.96852016734397,550.7615224334594,446.0489463872121
2021-05-18 03:00:00,318.6939213639218,1254.5636773499716,370.4008874234183,639.6197024177574,375.55018289886715,535.4415385329335,516.0447158087541,398.96852016734397,541.5722966771036,446.0489463872121
2021-05-18 04:00:00,320.74933853213327,1254.5636773499716,370.4008874234183,635.520908875447,375.55018289886715,535.4415385329335,512.7378121272305,398.96852016734397,538.1018078476891,446.0489463872121
2021-05-18 05:00:00,319.1705398377099,1254.5636773499716,370.4008874234183,638.6645560984066,375.55018289886715,535.4415385329335,515.2741044453737,398.96852016734397,540.7635648887016,446.0489463872121
2021-05-18 06:00:00,328.8220639319203,1254.5636773499716,370.4008874234183,619.9185927722406,375.55018289886715,535.4415385329335,515.2741044453737,398.96852016734397,524.8911732572354,446.0489463872121
2021-05-18 07:00:00,334.4968026354607,1254.5636773499716,370.4008874234183,609.4016730177556,375.55018289886715,535.4415385329335,515.2741044453737,398.96852016734397,524.8911732572354,446.0489463872121
2021-05-18 08:00:00,334.0797614708961,1254.5636773499716,370.4008874234183,609.4016730177556,375.0819575394776,534.7739651479961,515.2741044453737,398.96852016734397,524.236753769694,446.0489463872121
2021-05-18 09:00:00,332.69458903144914,1254.5636773499716,370.4008874234183,609.4016730177556,373.52678045293413,532.55666783374,515.2741044453737,398.96852016734397,522.0631461860747,446.0489463872121
2021-05-18 10:00:00,332.18818190304927,1254.5636773499716,370.4008874234183,609.4016730177556,372.9582210879613,531.7460430091734,515.2741044453737,398.96852016734397,521.2684939512033,446.0489463872121
2021-05-18 11:00:00,323.7282039933092,1254.5636773499716,370.4008874234183,609.4016730177556,363.4599352260611,518.2038400575879,515.2741044453737,398.96852016734397,507.99312720393687,446.0489463872121
2021-05-18 12:00:00,342.37590178027136,1254.5636773499716,370.4008874234183,609.4016730177556,384.39629772447506,548.0539071269277,515.2741044453737,398.96852016734397,537.255027146855,446.0489463872121
2021-05-18 13:00:00,323.22179686490927,1254.5636773499716,349.67893409212166,575.3089009508989,362.8913758610881,517.3932152330211,486.4472676107824,376.6483602101854,507.1984749690652,421.0948877865267
2021-05-18 14:00:00,328.2113965123791,1254.5636773499716,355.07695459444227,584.1899885421873,368.49335783949755,525.3802539456639,493.956591358518,382.46270981022275,515.0281366950057,427.5953618388047
2021-05-18 15:00:00,332.9180039410373,1254.5636773499716,360.1688187100641,592.5673726581491,373.77761546689277,532.9142964328137,501.04001316235224,387.94729032846703,522.4137280544004,433.7271522881178
2021-05-18 16:00:00,333.8712408886136,1254.5636773499716,361.2000823284179,594.2640580487235,374.847844859783,534.4401784555275,502.4746302365466,389.0580914460861,523.9095440259235,434.96903389810524
2021-05-18 17:00:00,327.48157447439104,1254.5636773499716,354.2873933866402,582.8909637900288,367.6739634605661,524.2120005220238,492.8582126610881,381.6122527045457,513.8829025918086,426.6445462311582
2021-05-18 18:00:00,330.46043993556714,1254.5636773499716,357.51009219399583,588.1931056355742,371.01843031334784,528.9803818430046,497.3413910179452,385.08350619710535,518.5573275028178,430.52542626236897
2021-05-18 19:00:00,333.7669805974725,1254.5636773499716,361.08728787016054,594.0784830841295,374.7307885199356,534.2732851092932,502.3177189940565,388.93659757384654,523.7459391540381,434.83320309701287
2021-05-18 20:00:00,331.75624641117867,1254.5636773499716,358.9119661751955,590.4995373383863,372.47327339430785,531.0546277176311,499.29157360317794,386.5935014663687,520.5907023391068,432.2136090759455
2021-05-18 21:00:00,334.7797948542724,1254.5636773499716,362.1830054646615,595.8812113116148,375.8679072498814,535.8945347584266,503.841999635388,390.11682376131677,525.3352436237813,436.15270230762457
2021-05-18 22:00:00,332.8286379772021,1254.5636773499716,360.0721377458435,592.4083084027827,373.67728146130935,532.7712449931842,500.90551781164663,387.84315272369025,522.2734953070702,433.61072588718145
2021-05-18 23:00:00,346.59099640783546,1254.5636773499716,374.9610062358265,616.9042037292022,389.1287183211612,554.8011666961155,521.6178018203265,387.84315272369025,543.8693383959333,451.5403916313753
2021-05-19 00:00:00,317.2491716152512,1148.3543759155305,343.2174229833736,564.6781065505804,356.18571982126053,507.8326106844546,477.45849500528374,387.84315272369025,497.82625302249147,413.313723323949
2021-05-19 01:00:00,317.2491716152512,1122.691620848122,335.54739982186726,552.0590089581825,348.2258887116398,496.4838631405203,466.7885305159638,387.84315272369025,486.7011217342893,404.07722884966734
2021-05-19 02:00:00,317.2491716152512,1097.1366924826782,327.90960364843454,539.49293278424,340.299502270547,485.1827994097959,456.1633978102125,387.84315272369025,475.6227346951973,394.87954317569785
2021-05-19 03:00:00,342.91287206513846,1015.0266589371686,303.36875223042136,499.11712263041215,314.83138718661365,448.8715756505271,422.0239946227455,387.84315272369025,440.0269889978614,365.32664173802766
2021-05-19 04:00:00,334.8558424465955,1039.4494069319917,303.36875223042136,511.1264739105723,322.4066046081644,459.67195934254863,432.1783936010268,387.84315272369025,450.6145614212975,374.11683500872005
2021-05-19 05:00:00,338.47229958951255,1028.3432566297101,303.36875223042136,505.6652678096606,318.9618037497992,454.7605265819384,427.560719893464,387.84315272369025,445.79990376295785,370.1195285765729
2021-05-19 06:00:00,328.06649943444086,1060.96083397379,303.36875223042136,505.6652678096606,329.078815979464,454.7605265819384,441.12233442295684,387.84315272369025,459.94003911876104,381.85919067098564
2021-05-19 07:00:00,327.86657063482613,1061.6077941855733,303.36875223042136,505.6652678096606,329.279483990631,454.7605265819384,441.3913251243683,387.84315272369025,460.2205046134216,381.85919067098564
2021-05-19 08:00:00,318.5798491177085,1092.5540576492124,303.36875223042136,505.6652678096606,338.8781038581147,454.7605265819384,454.2580470085482,387.84315272369025,473.63610410801834,381.85919067098564
2021-05-19 09:00:00,334.9253290293817,1039.233753528064,303.36875223042136,505.6652678096606,322.3397152711088,454.7605265819384,432.0887300338897,387.84315272369025,450.5210729230773,381.85919067098564
2021-05-19 10:00:00,363.9039875074889,956.4767597707712,303.36875223042136,505.6652678096606,296.6709321760086,454.7605265819384,397.6803361450113,387.84315272369025,414.6448617310808,381.85919067098564
2021-05-19 11:00:00,453.3085691876395,767.8339446849288,303.36875223042136,629.8980140578001,238.15948458659113,454.7605265819384,319.2471307917958,387.84315272369025,332.86579791297294,381.85919067098564
2021-05-19 12:00:00,421.7691672026107,825.2516634807054,303.36875223042136,629.8980140578001,255.96877057765417,454.7605265819384,343.12005554206,416.84560727015344,357.7571105640975,381.85919067098564
2021-05-19 13:00:00,413.50289133224635,841.7491488811819,309.43335262125623,642.4902132020926,261.0858048624102,454.7605265819384,349.9793184280514,425.17870688632036,364.9089806779417,381.85919067098564
2021-05-19 14:00:00,396.65892371407966,877.4937005822146,322.5733201347317,669.77331134806,272.1727124793819,454.7605265819384,364.8410546810328,443.2337560546821,380.40469925793764,381.85919067098564
