Date,BNT,NEO,CHZ,ZEC,DASH,KAVA,LTC,ETC,DOT,FUN
2021-05-02 03:00:00,2989.017514780653,5620.925181850403,2863.6230650516236,2031.3531578762932,4892.300828178831,1004.6489142281307,2063.7372898964713,3402.2787700812505,2751.500721451785,2049.8773158137456
2021-05-02 04:00:00,2989.017514780653,5660.657403294153,2843.523260798173,2031.3531578762932,4892.300828178831,997.5972715849804,2063.7372898964713,3426.3282084090765,2751.500721451785,2035.4892026244484
2021-05-02 05:00:00,2989.017514780653,5728.769079711712,2809.7154508602243,2031.3531578762932,4892.300828178831,985.736429995489,2063.7372898964713,3467.5553913323365,2751.500721451785,2011.2884397744351
2021-05-02 06:00:00,2989.017514780653,5309.94967263223,2809.7154508602243,2031.3531578762932,4892.300828178831,985.736429995489,2063.7372898964713,3214.0490145163676,2751.500721451785,2169.9277271020997
2021-05-02 07:00:00,2947.2921639503734,5309.94967263223,2770.493076839106,2002.9963741661093,4824.006491523526,971.9759892605781,2034.9284381528307,3214.0490145163676,2713.0909990782548,2139.6365042364046
2021-05-02 08:00:00,2942.5847192246265,5309.94967263223,2766.068017395796,1999.7971681855868,4816.301539773833,970.4235394219901,2031.6782299581284,3214.0490145163676,2708.7576228116272,2136.219055264063
2021-05-02 09:00:00,2924.678439032153,5309.94967263223,2749.235880456003,1987.627959194696,4786.993277449493,964.5182971060302,2019.3150176404333,3214.0490145163676,2692.2742323247953,2123.2196888546096
2021-05-02 10:00:00,2933.961400096436,5309.94967263223,2757.9619849378514,1993.9367118798596,4802.187245995399,967.5796886348668,2025.7243453925407,3203.8798650996537,2700.8195399181022,2129.95881115931
2021-05-02 11:00:00,2928.198528272938,5309.94967263223,2752.544810256291,1990.0202316922355,4792.7548146177405,965.6791736095362,2021.7454280994045,3210.185294469344,2695.514604131818,2125.7751570670507
2021-05-02 12:00:00,2930.7171611198346,5309.94967263223,2754.9123579839224,1991.7319087773565,4796.877209184457,966.5097837142587,2023.4843929933857,3207.4264891385064,2697.833098440078,2127.603601103209
2021-05-02 13:00:00,2958.3981354562216,5309.94967263223,2780.9328349142897,2010.5440550271717,4842.1842885177275,975.638584293786,2042.5964452567737,3177.4154202199547,2723.314454932781,2147.6990717482295
2021-05-02 14:00:00,3043.2760623966838,5309.94967263223,2860.7191933355125,2068.22757279577,4981.108985416133,1003.6301448229483,2101.1995621839737,3177.4154202199547,2801.4477131211834,2209.3176357667717
2021-05-02 15:00:00,3002.5761549397857,5238.935917768756,2822.460749460646,2040.56768618453,4914.493052262995,990.2078810592468,2073.0987175757414,3134.921571188977,2763.9819491445896,2179.7708508300857
2021-05-02 16:00:00,2977.317865532323,5194.864909151555,2798.7176279635296,2023.402010273739,4873.151323893907,981.87804829474,2055.659383924663,3108.5499648653476,2740.7307633674563,2161.4341692103244
2021-05-02 17:00:00,2928.294476190914,5194.864909151555,2752.6350025506763,1990.085438438335,4792.911858220281,965.7108158992396,2021.811674381079,3057.365757435224,2695.602927724513,2125.8448120779512
2021-05-02 18:00:00,2952.5393157147478,5152.2071652224495,2775.425467938345,2006.5623680934489,4832.59481353753,973.7064269787523,2038.551281681963,3057.365757435224,2717.9211955538026,2143.4457626450708
2021-05-02 19:00:00,2941.937070778279,5170.774850735405,2765.459219408688,1999.357022649411,4815.241495456673,970.2099539664891,2031.231067556817,3057.365757435224,2708.161438560929,2135.7488839404778
2021-05-02 20:00:00,2927.2990165419055,5196.631479074848,2751.699257496425,1989.4089184475515,4815.241495456673,965.3825271435646,2021.1243692086987,3057.365757435224,2694.686570450299,2125.122141339854
2021-05-02 21:00:00,2962.655824316453,5134.6140490471125,2784.9351179776677,2013.4376043853526,4815.241495456673,977.0427108993888,2045.5361240061238,3057.365757435224,2727.23381435865,2150.790012856973
2021-05-02 22:00:00,2942.5667289900066,5134.6140490471125,2766.0511063405984,1999.7849419206932,4815.241495456673,970.4176064926708,2031.6658087803146,3036.634455592864,2708.741062137997,2136.2059949495197
2021-05-02 23:00:00,3089.4749849026425,5134.6140490471125,2904.1467830823767,2099.6246210428585,4815.241495456673,970.4176064926708,2133.097146810734,3188.239062319484,2843.975523004147,2242.8565235157375
2021-05-03 00:00:00,3144.483125627876,5134.6140490471125,2955.855152857561,2137.0084636662446,4900.976930474739,987.6959041066825,2171.0769681738307,3245.005698677694,2894.612542741486,2282.79061195308
2021-05-03 01:00:00,3257.881571187025,5134.6140490471125,3062.4511707850293,2214.074686713033,5077.7192259278645,1023.3148518752357,2249.37179232908,3362.029256241596,2998.9999888586785,2365.11412796203
2021-05-03 02:00:00,3269.149454804452,5152.372900086007,3073.0431283569815,2221.732403958133,5095.281297485572,1026.8541434065464,2257.1515900333447,3373.657350618247,3009.3724907758715,2373.2942383047452
2021-05-03 03:00:00,3337.182525395073,5259.597043266612,3136.995102095067,2267.9680623645772,5201.317328258488,1048.2236284638843,2304.124344133893,3443.8652967082817,3071.999438221648,2422.683994471937
2021-05-03 04:00:00,3389.7320007221383,5342.4181245087075,3186.392294326605,2303.6809821191514,5283.220698700356,1064.729648521834,2340.406604529051,3498.094669258914,3120.3731658961556,2460.8331732549314
2021-05-03 05:00:00,3323.072184707567,5237.358311763394,3123.731197801921,2258.378595266263,5179.325016190731,1043.7915087336135,2294.382000334985,3429.3038778321356,3059.010349870838,2412.4403544312654
2021-05-03 06:00:00,3289.26853385527,5184.081758646687,3091.9553250860495,2235.4054435309513,5126.638801517581,1033.173634139677,2271.0426072221803,3394.4195947021667,3027.8928441192456,2387.9000234031087
2021-05-03 07:00:00,3333.914299438975,5254.44612585511,3133.92292706754,2265.746957575548,5196.223486321837,1047.1970643954612,2301.8678301643176,3440.492592378699,3068.9909158454484,2420.3113706631093
2021-05-03 08:00:00,3307.2107945169823,5212.359822674573,3108.8212841362338,2247.5991050516277,5154.603526424812,1038.8093766951245,2283.4306618955015,3412.935432049136,3044.4093559533358,2400.9255104416475
2021-05-03 09:00:00,3279.8836281281415,5169.290592134781,3083.1333912914206,2229.027408678059,5112.011530635294,1038.8093766951245,2264.562892795796,3412.935432049136,3019.253692708703,2420.9294186133825
2021-05-03 10:00:00,3258.589187082102,5135.729293550879,3063.116338956122,2214.5555864655166,5078.822112805883,1045.5978559295738,2249.860358656434,3412.935432049136,2999.6513753548056,2436.7498659976836
2021-05-03 11:00:00,3198.7536667336517,5041.424974409759,3006.8701693696453,2173.891029428983,5078.822112805883,1065.1566898702492,2208.547521246541,3476.7774120103045,2944.5705748599694,2482.3314303761226
2021-05-03 12:00:00,3198.7536667336517,5056.2350433708925,3015.703377201079,2173.891029428983,5063.945884725742,1062.036770820585,2208.547521246541,3466.5936858202226,2944.5705748599694,2475.060506585414
2021-05-03 13:00:00,3198.7536667336517,5271.826927909682,3144.2894039035327,2173.891029428983,5063.945884725742,1018.6046718534274,2208.547521246541,3324.826993575531,3070.1235829670254,2373.842661944627
2021-05-03 14:00:00,3176.5834679760633,5235.2884935741895,3122.496690772514,2158.8240373373437,5028.848250315937,1025.713777676731,2193.240328941979,3324.826993575531,3048.8449047266213,2390.4103247071885
2021-05-03 15:00:00,3248.78284778932,5354.279411392056,3193.466752417505,2207.891142984977,5143.147064909695,1002.9188104278228,2243.089669633765,3324.826993575531,3118.1409624210596,2337.2870009798103
2021-05-03 16:00:00,3251.6501782028745,5359.005023696184,3196.28526161707,2209.839796902676,5147.686334750593,1002.9188104278228,2245.0693892799845,3324.826993575531,3120.8929901293395,2335.2259631264646
2021-05-03 17:00:00,3299.6206160216148,5438.064517544201,3243.438920525759,2242.4407769457644,5223.628319188786,1002.9188104278228,2245.0693892799845,3324.826993575531,3166.934413688833,2335.2259631264646
2021-05-03 18:00:00,3315.029649664046,5463.459958066568,3258.5855889642085,2252.9128430994724,5248.022355313759,1002.9188104278228,2245.0693892799845,3324.826993575531,3181.723810593118,2335.2259631264646
2021-05-03 19:00:00,3434.5055733359627,5660.366771554854,3376.027230291595,2334.109354542111,5437.164651044213,1002.9188104278228,2245.0693892799845,3324.826993575531,3296.395301141647,2335.2259631264646
2021-05-03 20:00:00,3571.105194237615,5885.494941723371,3510.301008558769,2426.943227181241,5653.415466264495,1042.8076172369229,2334.361900509097,3457.0643992772366,3427.5019011640106,2428.1042463236968
2021-05-03 21:00:00,3410.6493842952036,5621.049677184532,3352.5772337512317,2317.896553946864,5399.397925967959,995.9525032772829,2229.4750632215,3301.7326355688515,3273.4984306087736,2319.005406531146
2021-05-03 22:00:00,3430.307801610519,5653.44847514161,3371.900932823433,2331.2565252065997,5430.519159997139,1001.6930083042175,2242.3253876754616,3320.7632748108917,3292.3663325767257,2332.3717690332483
2021-05-03 23:00:00,3146.3962133821815,5185.537247236363,3092.8234259195174,2138.3086088918203,4981.058817430987,918.7872548405339,2056.7379130352056,3045.9182084179424,3019.8715570138716,2139.3315488599237
2021-05-04 00:00:00,3108.1976376128314,5122.582640120809,3055.2752463629413,2112.348641400248,4981.058817430987,907.6327904343451,2056.7379130352056,3083.3513935100123,2983.209043884192,2113.3591624461214
2021-05-04 01:00:00,3108.1976376128314,5155.8414995172425,3075.111914109465,2126.063267673007,4981.058817430987,913.5256834301986,2043.4704848042647,3063.461575237641,3002.577814895053,2113.3591624461214
2021-05-04 02:00:00,3108.1976376128314,5128.707033666955,3058.9280342855745,2114.874096877585,4981.058817430987,908.7179267404869,2054.281880292836,3079.6694406803895,2986.7756717941206,2113.3591624461214
2021-05-04 03:00:00,3108.1976376128314,5385.79924546057,3212.266208778589,2220.8886646160213,4981.058817430987,954.2702072955299,1956.2203209621252,2932.6607996202792,3136.496987235273,2113.3591624461214
2021-05-04 04:00:00,3108.1976376128314,5553.860921444482,3312.503669951847,2290.1905925450346,4981.058817430987,984.047821177959,1956.2203209621252,2843.9175098534342,3234.3701006524766,2179.3056759735264
2021-05-04 05:00:00,3035.342230572937,5423.679753690436,3234.8593785222843,2236.5090744202885,4864.303993592852,960.9819763001847,1910.3669858914282,2912.1782699355513,3158.55724134483,2128.2232736944525
2021-05-04 06:00:00,3000.009421002266,5360.545573307332,3197.2040956161295,2210.475058079847,4807.681209852573,949.7956946257614,1888.1294166833404,2946.4766423096958,3121.79015116224,2103.449754947237
2021-05-04 07:00:00,2984.4852000307183,5332.8062290821135,3180.659446614693,2199.0364595829583,4782.802786158298,944.8807639798872,1878.35886793697,2961.8031564040693,3105.6357485146464,2092.564982862941
2021-05-04 08:00:00,3064.2802247587406,5475.387403522175,3265.699506183903,2257.8312455877403,4910.678731593319,970.143674958984,1878.35886793697,2884.676673585937,3188.6699285288096,2148.5130822372735
2021-05-04 09:00:00,3128.6092112854667,5590.333197207712,3334.2569239540685,2305.2303034818246,4809.707672369225,990.5100758159223,1839.7369391029029,2825.363312812181,3255.6102505049626,2193.6172042438106
2021-05-04 10:00:00,3088.685252207707,5518.995353864643,3291.7087090774703,2275.813423940258,4871.87735189562,977.8702473610493,1863.517148568431,2861.883605451222,3214.0656402207997,2165.624611503691
2021-05-04 11:00:00,3088.685252207707,5539.268230649338,3303.8001135435934,2275.813423940258,4854.047023925829,981.4622494855461,1856.696960058682,2851.4095479964076,3225.871839089311,2173.579581221173
2021-05-04 12:00:00,3088.685252207707,5413.4062725412705,3228.7319395224367,2275.813423940258,4966.903852403464,959.1616936384936,1899.8652543342525,2917.704958133876,3152.574333107035,2124.192013982144
2021-05-04 13:00:00,3253.27056095073,5139.538137068011,3228.7319395224367,2397.0836164122798,5231.572906480898,910.6370103930157,2001.10247467946,3073.179320894624,3152.574333107035,2016.7276048896076
2021-05-04 14:00:00,3399.3081120041415,5139.538137068011,3373.6679651685763,2504.6873998826595,5466.415376882921,871.5151672077005,2090.9308794598196,3211.132673855307,3294.0916851056486,1930.0870442649782
2021-05-04 15:00:00,3365.512913219122,5139.538137068011,3340.127675274023,2479.7863300812924,5412.069436998604,871.5151672077005,2070.143289047658,3179.208275282908,3261.34252567491,1930.0870442649782
2021-05-04 16:00:00,3302.079517175223,5139.538137068011,3277.1727417687516,2433.0471635897775,5310.06241671181,871.5151672077005,2031.125099990652,3119.286360605372,3199.8725395538154,1930.0870442649782
2021-05-04 17:00:00,3240.138311287114,5139.538137068011,3215.6987431951347,2387.407476685957,5210.454982147779,871.5151672077005,1993.0247643237954,3060.7740329399517,3139.8485568613073,1930.0870442649782
2021-05-04 18:00:00,3192.317857520341,5139.538137068011,3168.238987375098,2352.1722805637405,5133.555079230157,871.5151672077005,1963.6101716607682,3015.6007751741126,3093.5082564411045,1930.0870442649782
2021-05-04 19:00:00,3177.878662832323,5139.538137068011,3153.9087039889655,2341.533154068611,5110.3354612162275,871.5151672077005,1954.7285530922445,3001.960890727299,3079.5159881340755,1930.0870442649782
2021-05-04 20:00:00,3277.116914418495,5139.538137068011,3252.398425798331,2414.6541510904804,5269.920143325492,871.5151672077005,2015.770482163744,3095.7056122014437,3175.6825869310587,1930.0870442649782
2021-05-04 21:00:00,3289.541684571892,5139.538137068011,3264.72947895973,2423.8090038500036,5289.900372355311,871.5151672077005,2023.4130184469911,3107.4425845764467,3187.7227817892767,1930.0870442649782
2021-05-04 22:00:00,3378.0570813559566,5139.538137068011,3352.5772258291736,2489.0291579860027,5432.24166950417,871.5151672077005,2077.859267608654,3191.0580361293223,3273.498422873577,1930.0870442649782
2021-05-04 23:00:00,3308.470961531046,5139.538137068011,3283.515977028377,2437.7565249120266,5320.340475821481,871.5151672077005,2035.0565083618867,3125.323993890697,3206.066153964343,1930.0870442649782
2021-05-05 00:00:00,3282.9184667651984,5099.8436610175,3258.1562184594923,2418.928866586623,5279.249599177352,864.7841464408972,2019.3390451038576,3101.186008119012,3181.3045678507915,1930.0870442649782
2021-05-05 01:00:00,3325.917750410335,5166.640819200358,3300.8311690609153,2450.6117150961854,5348.396595438936,876.110988450857,2045.7881126805116,3141.804981191112,3222.9729244851164,1930.0870442649782
2021-05-05 02:00:00,3342.34931213835,5192.166398579673,3317.138791551426,2462.7188628640556,5374.820131857725,880.4393792493206,2055.895245862564,3157.326941251447,3238.895891476668,1930.0870442649782
2021-05-05 03:00:00,3397.8325931755153,5278.356799576336,3372.2035758163547,2503.600204107349,5464.042600262526,895.0547473491391,2090.023280683732,3209.738835295996,3292.661836988195,1930.0870442649782
2021-05-05 04:00:00,3379.0894396746116,5249.240282204144,3353.601797322391,2489.78982303539,5433.901801272637,890.117438620342,2078.4942762092337,3192.033246207059,3274.4988273210356,1930.0870442649782
2021-05-05 05:00:00,3398.8966659995444,5280.009781549974,3373.259622600216,2504.384237124389,5465.753732015149,895.3350446876794,2090.6777970301323,3210.7440042598028,3293.692974303934,1930.0870442649782
2021-05-05 06:00:00,3340.411846382745,5189.156645961024,3315.2159396245256,2461.2912941042155,5371.70450001452,879.9290133396333,2054.703501294902,3155.496727752903,3237.0183947551504,1930.0870442649782
2021-05-05 07:00:00,3311.517897618756,5144.271394335817,3286.5399308249516,2440.0015766036295,5325.24024298981,872.3177890365838,2036.9306935029847,3128.202260792082,3209.018780352086,1930.0870442649782
2021-05-05 08:00:00,3263.737645028088,5070.047248727829,3239.1200729534153,2404.796001620755,5248.4049874415905,859.7315474434245,2007.5408287780378,3083.0669787865645,3162.7174367888597,1930.0870442649782
2021-05-05 09:00:00,3242.852567007117,5037.6033626449525,3218.3925259503712,2389.4074019289633,5214.819767191013,854.2300144164673,1994.6943161598483,3063.338035654776,3142.4788001060847,1930.0870442649782
2021-05-05 10:00:00,3303.3558297207246,5131.592044954477,3278.4394274019533,2433.9875796526053,5312.114850411422,870.1677426702644,2031.910166017414,3120.492020340198,3201.1093472820958,1930.0870442649782
2021-05-05 11:00:00,3303.849354984236,5132.358710868404,3278.9292301255214,2434.3512202724937,5312.908486645751,870.2977467590267,2032.2137357966947,3120.9582255345545,3201.5875968003375,1930.0870442649782
2021-05-05 12:00:00,3298.065878642764,5123.374380170796,3273.189377126721,2430.0898235874297,5303.608098754104,868.7742673604203,2028.656291494925,3115.494904989121,3195.9831323917797,1930.0870442649782
2021-05-05 13:00:00,3302.9426157499643,5130.95013847073,3278.0293302027635,2433.6831142167225,5311.450362483501,870.0588941275366,2031.6559961031783,3120.101680647801,3200.708923236848,1930.0870442649782
2021-05-05 14:00:00,3341.9325989296035,5191.5190562111065,3316.7252215081444,2462.4118191101734,5374.150016817549,880.329608939706,2055.6389235501,3156.933296028318,3238.4920765029215,1930.0870442649782
2021-05-05 15:00:00,3246.846081213138,5043.807079951654,3222.3559180588186,2392.349913870658,5221.241723290404,855.2819832085391,1997.1507460849389,3067.110480966566,3146.348705836004,1875.1711384242672
2021-05-05 16:00:00,3310.4087085997,5142.548326691899,3222.3559180588186,2439.1843009497084,5323.456560043206,872.0256072206794,2036.2484259665669,3127.1544731296476,3207.943923291621,1911.8808565249665
2021-05-05 17:00:00,3263.7978569239363,5070.140784786816,3222.3559180588186,2404.840367112756,5248.5018139787835,859.7474084200171,2007.5778654067253,3083.123857533574,3162.7757849876466,1884.9614025029548
2021-05-05 18:00:00,3266.5881024980026,5074.47528664778,3222.3559180588186,2406.896283405623,5252.988798038125,860.4824130086346,2009.2941589699622,3085.759643533474,3165.479666025225,1886.5728703208722
2021-05-05 19:00:00,3335.782401951119,5181.965044013649,3222.3559180588186,2457.880214333187,5364.259906763881,878.70952824068,2051.855907608808,3151.1235553935944,3232.5322423069433,1926.5350828903975
2021-05-05 20:00:00,3355.8028797751895,5213.065818509042,3222.3559180588186,2472.6317569687308,5396.454766489474,883.9833088726697,2064.17060045941,3170.0357599860645,3251.9330401631955,1938.0976335177227
2021-05-05 21:00:00,3264.833849378567,5071.7501453622,3222.3559180588186,2405.603709876045,5250.1677897884865,860.0203088467766,2008.2151093819407,3084.1025005724873,3163.7797110861898,1885.559725645462
2021-05-05 22:00:00,3266.220216311136,5073.903794526651,3222.3559180588186,2406.625216510103,5252.397201559499,860.0203088467766,2009.0678703950816,3085.4121224156515,3165.1231667644074,1886.360402731531
2021-05-05 23:00:00,3311.6976686024473,5144.550659240168,3222.3559180588186,2440.1340359462015,5252.397201559499,860.0203088467766,2037.041271505521,3128.372080196656,3209.192987009173,1912.6252775832118
2021-05-06 00:00:00,3315.5395092474178,5150.5187595321,3222.3559180588186,2442.964791364292,5252.397201559499,860.0203088467766,2039.4044062887926,3132.0012481379927,3212.915913824606,1914.844079619304
2021-05-06 01:00:00,3297.3343807376014,5122.238036093885,3222.3559180588186,2429.550839321887,5252.397201559499,860.0203088467766,2039.4044062887926,3114.8039006003664,3195.274276034053,1904.3299589314033
2021-05-06 02:00:00,3342.513500421828,5192.421456567006,3222.3559180588186,2462.839840519298,5252.397201559499,860.0203088467766,2039.4044062887926,3157.482040567063,3239.054997754057,1930.4225359037073
2021-05-06 03:00:00,3357.4906018469073,5215.687607260772,3222.3559180588186,2473.87530891173,5252.397201559499,860.0203088467766,2039.4044062887926,3171.6300548573486,3253.568523343901,1939.0723541048424
2021-05-06 04:00:00,3346.218335403411,5198.176725662847,3222.3559180588186,2465.5696470538232,5252.397201559499,860.0203088467766,2039.4044062887926,3160.981787065061,3242.6451595473995,1932.5622122099808
2021-05-06 05:00:00,3411.112516871787,5298.986472645239,3222.3559180588186,2513.3851534139435,5252.397201559499,876.698931815969,2039.4044062887926,3222.2836224945486,3305.530716414643,1970.0409509913707
2021-05-06 06:00:00,3403.3233003015725,5286.886328474115,3222.3559180588186,2507.645881787026,5252.397201559499,874.6970049334593,2039.4044062887926,3214.925593446218,3297.9825940638552,1965.542396474753
2021-05-06 07:00:00,3450.444818844488,5360.087164885807,3222.3559180588186,2542.3660865666375,5252.397201559499,886.8078294130943,2039.4044062887926,3259.438606932843,3343.6455929175404,1992.7567790972223
2021-05-06 08:00:00,3470.9297088705284,5391.909379663161,3241.4866707796523,2557.4598186573,5252.397201559499,892.072704469361,2039.4044062887926,3278.789515269354,3363.496428346901,2004.5875445815761
2021-05-06 09:00:00,3423.6417466646635,5318.44998164904,3197.3246415726353,2522.6169744076424,5180.838518097033,879.9191018694519,2039.4044062887926,3234.119271938642,3317.672137645552,1977.27703471897
2021-05-06 10:00:00,3376.3937315832773,5245.0526394220515,3153.199918817317,2487.8035641063198,5109.3402847682255,867.775766184277,2039.4044062887926,3189.4867643801563,3271.8865576130383,1949.989595766722
2021-05-06 11:00:00,3380.2580559392622,5251.055666993554,3156.8087950960507,2490.6508860331896,5115.187987872503,868.7689462738593,2039.4044062887926,3193.13717140212,3275.6312722167686,1952.221382959771
2021-05-06 12:00:00,3406.049083108264,5291.120690767527,3180.8949269990903,2509.654300449232,5154.216354993166,875.3975654875804,2039.4044062887926,3217.500485142999,3300.6240076053987,1967.1166347111437
2021-05-06 13:00:00,3389.0842176741285,5264.766651725692,3165.0515104540127,2497.15420240177,5128.544209716538,871.0373811398216,2039.4044062887926,3201.4747434602327,3284.184243887548,1957.3188108434179
2021-05-06 14:00:00,3376.857757414219,5245.773479496647,3153.633270591066,2488.145468874492,5110.042473570743,867.8950266743107,2039.4044062887926,3189.9251031415024,3272.3362207741925,1950.2575874804963
2021-05-06 15:00:00,3402.14522685147,5285.056252437338,3177.2491320442987,2506.777850520255,5148.308830093981,874.3942252009829,2039.4044062887926,3213.81273458695,3296.840984704373,1964.862016414436
2021-05-06 16:00:00,3420.391701041254,5313.401204246142,3194.2894376211457,2520.2222669984344,5175.920374553616,879.0837991603495,2039.4044062887926,3231.049139032479,3314.5226884307313,1975.4000157291134
2021-05-06 17:00:00,3505.2675003522186,5445.251358757084,3273.5545899620693,2582.760683077407,5304.3589913431515,900.8979498882735,2039.4044062887926,3311.226470244253,3396.7713859788055,2024.4188620919026
2021-05-06 18:00:00,3470.888850449114,5391.845908223479,3241.4485132715745,2557.4297132446914,5252.335372402386,892.0622033398228,2039.4044062887926,3278.750918646841,3363.456834587874,2004.563947364252
2021-05-06 19:00:00,3515.541729602676,5461.211841311014,3283.149649488276,2590.330968470558,5319.906506703479,903.5385563662353,2039.4044062887926,3320.9319491704837,3406.7276041354603,2030.3526013816975
2021-05-06 20:00:00,3448.097760466925,5356.441131361056,3220.1640101020057,2540.6367206629375,5217.846671309706,886.2046058130691,2039.4044062887926,3257.221474623764,3341.37118141048,1991.4012679273924
2021-05-06 21:00:00,3433.3024465539465,5333.457378143995,3206.3467286064015,2529.735197436996,5195.457607885541,882.4020235648337,2039.4044062887926,3243.2451846375347,3327.0338165899266,1982.8564385946825
2021-05-06 22:00:00,3499.7547323975477,5436.6875595056235,3268.40623913304,2578.698750478305,5296.016774874763,899.4810990065437,2039.4044062887926,3306.018872486311,3391.429250908063,2021.2350390516783
2021-05-06 23:00:00,3478.7103026472328,5403.996128771548,3248.752934614809,2563.1927368141737,5264.17121382912,894.0724151852029,2027.1412318545013,3286.139398856,3371.0361947995266,2009.081119122821
2021-05-07 00:00:00,3495.3915174872036,5429.909531318984,3264.3314510618548,2575.4838346634288,5289.414123796487,898.3596977533566,2036.8618396250863,3301.897191985452,3387.2010875633696,2018.7151245050782
2021-05-07 01:00:00,3578.706203082391,5559.334576596134,3342.1386858631836,2636.8719867107643,5415.490379489768,919.7726225702922,2085.411623796673,3380.5998280253953,3467.936991466029,2066.832371189163
2021-05-07 02:00:00,3544.3343797274206,5505.939730751187,3310.0389844573074,2611.5460468337137,5363.477090848182,910.9386305307966,2065.382206491111,3348.130725079015,3434.6290553258204,2046.9813990401615
2021-05-07 03:00:00,3541.1276783664307,5500.958286413114,3307.044259530365,2609.183276461209,5358.624538169959,910.9386305307966,2063.5135724337824,3345.1015370277146,3431.521608768519,2045.1294129307898
2021-05-07 04:00:00,3560.971399281342,5531.784478212702,3325.576227112413,2623.8045805927327,5388.653122135702,910.9386305307966,2075.077060439501,3363.8467694400747,3450.751120749658,2056.5898800449822
2021-05-07 05:00:00,3513.6286084094468,5458.239906708063,3281.3629936445723,2588.921337337032,5317.011468991859,910.9386305307966,2047.4890996557438,3319.1247325928134,3404.8736984559605,2029.2477046431027
2021-05-07 06:00:00,3515.9399764746795,5461.830497182694,3283.521570568666,2590.6244058082416,5320.509155253433,910.9386305307966,2048.8359981035564,3321.308150297542,3407.1135243481813,2030.5826033656756
2021-05-07 07:00:00,3515.9399764746795,5448.068755845412,3275.248341556366,2584.0970148551214,5307.1034900986815,908.6434106747485,2043.6737084530523,3312.9397134356914,3407.1135243481813,2025.4663053469217
2021-05-07 08:00:00,3515.9399764746795,5413.150122154865,3254.256096008498,2567.534606940253,5273.088353536804,902.8195879892071,2030.5750680344804,3291.705890318425,3407.1135243481813,2012.4843627286189
2021-05-07 09:00:00,3515.9399764746795,5446.535557613741,3274.326619531443,2583.3697969819273,5305.609962382538,908.387699792067,2043.0985767767952,3312.0073842860597,3407.1135243481813,2024.8962976071452
2021-05-07 10:00:00,3515.9399764746795,5462.449293235154,3283.8935759223805,2590.9179096356756,5321.11194035708,911.0418349837535,2049.0681202150754,3321.684436667737,3407.1135243481813,2030.812657465634
2021-05-07 11:00:00,3515.9399764746795,5401.797404812889,3247.431114475992,2562.149850559854,5262.029380434995,900.9261515682789,2026.3164488813356,3284.802367286105,3407.1135243481813,2008.2636842679021
2021-05-07 12:00:00,3515.9399764746795,5401.797404812889,3270.677286691441,2580.4905557413745,5299.696704811814,907.3752751168587,2040.8214836220932,3308.316055131018,3407.1135243481813,2022.639491425264
2021-05-07 13:00:00,3515.9399764746795,5401.797404812889,3262.8293819291694,2574.2987360214024,5299.696704811814,905.1980518329433,2035.9245857516019,3300.377837126506,3407.1135243481813,2022.639491425264
2021-05-07 14:00:00,3457.457736505236,5401.797404812889,3208.5572464063493,2531.4792460868807,5299.696704811814,890.1414780457407,2002.060119640039,3300.377837126506,3407.1135243481813,2022.639491425264
2021-05-07 15:00:00,3490.9416954308535,5349.98514949393,3239.630713455511,2555.995510219933,5248.863765661208,898.7621071207324,2002.060119640039,3268.7217037450737,3407.1135243481813,2042.2278661253035
2021-05-07 16:00:00,3462.3393279418397,5394.181349465341,3213.0874147472473,2535.053446656033,5292.224602397698,891.3982705643342,2002.060119640039,3295.724597030351,3407.1135243481813,2025.4952601354428
2021-05-07 17:00:00,3446.1740773108154,5419.484277148944,3198.08589166151,2523.2175835453554,5317.049273228077,887.2364380312129,2002.060119640039,3311.1841219779126,3407.1135243481813,2016.0384636083663
2021-05-07 18:00:00,3377.994574268118,5528.868036252163,3198.08589166151,2473.297957590487,5424.365543024269,869.683250621265,2042.46855163056,3378.0151612101877,3407.1135243481813,1976.152927509435
2021-05-07 19:00:00,3377.994574268118,5479.395147796153,3169.4690851916334,2495.62910741157,5375.827753788739,861.9012340913114,2024.192329776977,3347.788328850024,3376.626316796506,1993.9954066002183
2021-05-07 20:00:00,3377.994574268118,5356.195486636841,3098.206198172512,2553.0319152776206,5254.956719695865,842.5220987800808,1978.680041938035,3272.5160813441457,3300.7056710189772,2039.8599683137081
2021-05-07 21:00:00,3377.994574268118,5278.776081037745,3053.4241727807234,2590.4751048204243,5179.000637304391,830.3441339812991,1950.079847434338,3225.214549788166,3252.996682102236,2069.7768929621184
2021-05-07 22:00:00,3377.994574268118,5327.074040845092,3081.3613604370626,2590.4751048204243,5226.385705506332,837.9413358693192,1967.922028395722,3254.7235269268813,3282.759850797719,2051.0112440486673
2021-05-07 23:00:00,3377.994574268118,5330.514903316166,3083.3516726766993,2590.4751048204243,5229.761531390401,838.4825787492655,1969.1931481514428,3256.82581721826,3284.8802503051315,2049.68731048026
2021-05-08 00:00:00,3377.994574268118,5391.66364521821,3083.3516726766993,2561.0956212302676,5289.754485897157,848.1011907834242,1991.7826513712307,3294.1863358415358,3322.5625939901797,2026.4410902826012
2021-05-08 01:00:00,3377.994574268118,5430.855907998459,3083.3516726766993,2542.613243076067,5328.205966088832,854.2660791964662,2006.2610154180888,3318.1319350140484,3346.7144615502,2011.8170949005694
