Date,TRX,MANA,CHZ,SUSHI,AXS,CHR,KAVA,OXT,TFUEL,1INCH
2021-08-22 09:00:00,2232.320077978097,3081.7841968554253,4339.647697021071,1907.4117618090486,2155.921589637712,3022.514708519527,3738.9341679552003,2755.343919605018,3542.0120289153215,957.404075806567
2021-08-22 10:00:00,2232.320077978097,3118.6148635887794,4391.511198116389,1930.2074030464041,2155.921589637712,3058.6370405243874,3738.9341679552003,2788.273270642088,3584.342917864529,968.8460938690798
2021-08-22 11:00:00,2226.859912136217,3110.9868560641735,4380.769736945685,1925.4861927532088,2150.648291450038,3051.1557363619017,3748.1018755948435,2781.4532654733066,3575.575758101565,966.4763349801243
2021-08-22 12:00:00,2189.0474248826613,3058.161732130777,4306.3834682198185,1892.7910861937057,2114.129891408732,2999.3465557479653,3812.8446732085395,2734.223681980477,3514.8618299193286,950.0653906283342
2021-08-22 13:00:00,2158.0371811031237,3014.839536479529,4245.378850576679,1865.9776364989152,2084.1809361832848,2956.8575412040955,3867.6339251477793,2773.513525393952,3465.069979382773,936.6066783889385
2021-08-22 14:00:00,2161.625038641814,3019.851875865346,4252.437030411121,1869.07992870628,2087.646003583123,2961.7734822791326,3861.2144401366536,2768.910057524706,3470.8308520667474,938.1638393874935
2021-08-22 15:00:00,2149.8736088833975,3003.4347930847207,4229.319138005338,1858.9188873126907,2076.296752472042,2945.672136108932,3882.320234490312,2784.0452040346795,3451.9620731470527,933.0636179044116
2021-08-22 16:00:00,2149.4451340983833,3002.8362015805715,4228.476224914575,1858.5484004769487,2075.8829417247657,2945.0850568359806,3883.0941441386394,2784.60018129432,3451.2740891181047,932.877656166273
2021-08-22 17:00:00,2137.9610198027585,2986.7925661311574,4205.8842064011,1848.6184972119459,2064.7918575240496,2929.3499757834334,3903.9522872754465,2799.5577349884243,3432.8345274488156,927.8934518908092
2021-08-22 18:00:00,2151.1469325384733,3005.2136625739363,4231.824072286608,1860.0198847770544,2077.5264981459063,2947.416794025336,3880.0221812442123,2782.397250302893,3454.0065956464227,933.6162513110729
2021-08-22 19:00:00,2126.0187290040353,2970.108845029688,4182.3908443643895,1838.292425096917,2077.5264981459063,2947.416794025336,3925.881601840246,2815.2834349189748,3413.6592909449832,922.710395076362
2021-08-22 20:00:00,2137.238277995946,2985.782875198618,4204.462399210781,1838.292425096917,2077.5264981459063,2947.416794025336,3905.2724720947353,2800.5044508677397,3413.6592909449832,922.710395076362
2021-08-22 21:00:00,2159.608622002717,2985.782875198618,4248.470253272833,1838.292425096917,2077.5264981459063,2947.416794025336,3864.8196383030668,2771.4953761121915,3413.6592909449832,922.710395076362
2021-08-22 22:00:00,2171.3088988022027,2985.782875198618,4271.487515489344,1838.292425096917,2077.5264981459063,2947.416794025336,3843.9937394301883,2756.5609450568513,3413.6592909449832,922.710395076362
2021-08-22 23:00:00,2190.007230402365,2985.782875198618,4308.271636824928,1838.292425096917,2077.5264981459063,2947.416794025336,3811.17363335428,2733.025364940406,3413.6592909449832,922.710395076362
2021-08-23 00:00:00,2197.93978925918,2985.782875198618,4323.876890476982,1838.292425096917,2077.5264981459063,2947.416794025336,3797.418771047376,2723.1616349735964,3413.6592909449832,922.710395076362
2021-08-23 01:00:00,2214.8169655150814,2985.782875198618,4357.078360665569,1838.292425096917,2077.5264981459063,2947.416794025336,3826.577761766606,2702.410810141411,3413.6592909449832,922.710395076362
2021-08-23 02:00:00,2214.8169655150814,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3841.9117949515053,2691.6248110728234,3413.6592909449832,922.710395076362
2021-08-23 03:00:00,2214.8169655150814,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3851.5250249774344,2684.906638846358,3413.6592909449832,922.710395076362
2021-08-23 04:00:00,2214.8169655150814,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3825.5675933682714,2684.906638846358,3413.6592909449832,922.710395076362
2021-08-23 05:00:00,2214.8169655150814,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3808.5363252262423,2684.906638846358,3413.6592909449832,922.710395076362
2021-08-23 06:00:00,2214.8169655150814,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3816.0379897008056,2684.906638846358,3413.6592909449832,922.710395076362
2021-08-23 07:00:00,2214.8169655150814,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3813.4921372651156,2684.906638846358,3413.6592909449832,922.710395076362
2021-08-23 08:00:00,2201.371001965398,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3836.7849289975816,2684.906638846358,3413.6592909449832,922.710395076362
2021-08-23 09:00:00,2215.73132102767,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3811.918441246636,2667.505559744239,3413.6592909449832,922.710395076362
2021-08-23 10:00:00,2209.404307964863,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3822.8345319255473,2675.1444253247796,3413.6592909449832,922.710395076362
2021-08-23 11:00:00,2203.232928298903,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3833.542507007815,2682.6376557036047,3413.6592909449832,922.710395076362
2021-08-23 12:00:00,2196.6631453696277,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3845.007870813949,2690.6608918165343,3413.6592909449832,922.710395076362
2021-08-23 13:00:00,2240.715983985897,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3769.414394254755,2637.7620635467188,3413.6592909449832,922.710395076362
2021-08-23 14:00:00,2221.3699159014063,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3802.2424914518483,2660.7345203657146,3413.6592909449832,922.710395076362
2021-08-23 15:00:00,2198.2827492488964,2985.782875198618,4374.538239526311,1838.292425096917,2077.5264981459063,2947.416794025336,3842.1750279207786,2688.6785240707695,3413.6592909449832,922.710395076362
2021-08-23 16:00:00,2198.2827492488964,2985.782875198618,4374.538239526311,1838.292425096917,2066.7260446682635,2947.416794025336,3822.200682140325,2674.700869710413,3413.6592909449832,922.710395076362
2021-08-23 17:00:00,2198.2827492488964,2985.782875198618,4374.538239526311,1838.292425096917,2063.073139022296,2947.416794025336,3815.4450027952907,2669.9733781623945,3413.6592909449832,922.710395076362
2021-08-23 18:00:00,2198.2827492488964,2985.782875198618,4413.835192745614,1838.292425096917,2044.7053284693766,2947.416794025336,3781.4755958649866,2646.202255237171,3413.6592909449832,922.710395076362
2021-08-23 19:00:00,2198.2827492488964,2985.782875198618,4403.566740936113,1838.292425096917,2049.4732721307814,2947.416794025336,3790.2934251859274,2652.3727987839507,3413.6592909449832,922.710395076362
2021-08-23 20:00:00,2198.2827492488964,2968.4930096201197,4378.066870316195,1838.292425096917,2049.4732721307814,2947.416794025336,3790.2934251859274,2667.8214351817533,3393.8917081239106,922.710395076362
2021-08-23 21:00:00,2198.2827492488964,2976.4085715460747,4389.741096705024,1838.292425096917,2049.4732721307814,2947.416794025336,3790.2934251859274,2674.9352487259102,3402.9416064725265,922.710395076362
2021-08-23 22:00:00,2198.2827492488964,2976.573726507034,4389.984674662154,1838.292425096917,2049.4732721307814,2947.416794025336,3790.5037409902307,2675.083675534916,3403.1304288988345,922.710395076362
2021-08-23 23:00:00,2198.2827492488964,2993.0333470394876,4414.260062583764,1838.292425096917,2049.4732721307814,2947.416794025336,3811.4641669484213,2689.876140374527,3421.948788740992,922.710395076362
2021-08-24 00:00:00,2198.2827492488964,3019.9734395390265,4453.992521468879,1838.292425096917,2049.4732721307814,2947.416794025336,3845.7709003892073,2714.08753518096,3452.749520376192,922.710395076362
2021-08-24 01:00:00,2198.2827492488964,3008.7726661043275,4437.473117536496,1838.292425096917,2049.4732721307814,2947.416794025336,3831.50732840773,2704.021261363617,3439.9436246030155,922.710395076362
2021-08-24 02:00:00,2198.2827492488964,2997.030026825225,4420.154545509778,1838.292425096917,2049.4732721307814,2947.416794025336,3816.5537199282344,2693.468006000416,3426.518211118233,922.710395076362
2021-08-24 03:00:00,2198.2827492488964,2989.417222259431,4408.926839279148,1838.292425096917,2049.4732721307814,2947.416794025336,3806.859229941611,2686.626284245757,3417.814456651679,922.710395076362
2021-08-24 04:00:00,2198.2827492488964,2999.3125966467405,4423.520982042516,1838.292425096917,2049.4732721307814,2947.416794025336,3819.4604476771487,2686.626284245757,3429.1278836912693,925.7646909914172
2021-08-24 05:00:00,2198.2827492488964,2992.17830208582,4412.999003867389,1838.292425096917,2049.4732721307814,2947.416794025336,3810.375313994191,2686.626284245757,3420.9712119136525,923.562627089503
2021-08-24 06:00:00,2198.2827492488964,2996.7690812537608,4419.769691256229,1838.292425096917,2049.4732721307814,2947.416794025336,3816.22142002381,2686.626284245757,3426.219870846454,924.9796121888787
2021-08-24 07:00:00,2198.2827492488964,2999.715275138932,4424.114870375869,1838.292425096917,2049.4732721307814,2947.416794025336,3819.973236699465,2686.626284245757,3429.588267863056,925.8889813139095
2021-08-24 08:00:00,2198.2827492488964,3016.852058709703,4449.388968772541,1838.292425096917,2049.4732721307814,2947.416794025336,3841.795992727677,2686.626284245757,3449.1808313207675,931.1784030183089
2021-08-24 09:00:00,2198.2827492488964,3041.9423386867993,4486.393241034155,1838.292425096917,2049.4732721307814,2947.416794025336,3873.7470911562978,2686.626284245757,3477.866663792938,938.9227426099384
2021-08-24 10:00:00,2198.2827492488964,3023.2854788812165,4458.877265906624,1838.292425096917,2049.4732721307814,2947.416794025336,3849.9886012326574,2686.626284245757,3456.536190186096,933.1641357637913
2021-08-24 11:00:00,2198.2827492488964,3054.189083867009,4504.455291094209,1838.292425096917,2049.4732721307814,2947.416794025336,3889.3426509125197,2686.626284245757,3491.8684238725214,942.7028101761144
2021-08-24 12:00:00,2238.9762490346448,3110.726689355857,4587.839492005436,1838.292425096917,2049.4732721307814,2947.416794025336,3961.34019735448,2686.626284245757,3556.508128208675,960.1536483892755
2021-08-24 13:00:00,2246.2095111235208,3120.776238314081,4602.6610183533285,1838.292425096917,2049.4732721307814,2947.416794025336,3974.137747968525,2686.626284245757,3567.997823744143,963.2555316662351
2021-08-24 14:00:00,2273.4100327873184,3158.5673442896177,4658.397039468392,1838.292425096917,2049.4732721307814,2947.416794025336,4022.2626532247878,2686.626284245757,3611.2045689834113,974.920094934759
2021-08-24 15:00:00,2306.8353351795395,3205.006863376121,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4081.400839273935,2686.626284245757,3611.2045689834113,974.920094934759
2021-08-24 16:00:00,2306.8353351795395,3173.592998112603,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4041.397001055535,2660.293324690775,3611.2045689834113,974.920094934759
2021-08-24 17:00:00,2306.8353351795395,3167.5937547266585,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4033.7572929256717,2655.2644041132735,3611.2045689834113,974.920094934759
2021-08-24 18:00:00,2306.8353351795395,3144.5739971333273,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4004.4428914387627,2635.9678820015974,3611.2045689834113,974.920094934759
2021-08-24 19:00:00,2306.8353351795395,3145.6903629196913,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4005.8645221720603,2635.9678820015974,3611.2045689834113,974.920094934759
2021-08-24 20:00:00,2306.8353351795395,3174.910346871633,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4043.074572605275,2635.9678820015974,3611.2045689834113,974.920094934759
2021-08-24 21:00:00,2306.8353351795395,3133.9674958306055,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,3990.9360924944735,2635.9678820015974,3611.2045689834113,974.920094934759
2021-08-24 22:00:00,2306.8353351795395,3133.9674958306055,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4086.578752276175,2635.9678820015974,3611.2045689834113,974.920094934759
2021-08-24 23:00:00,2306.8353351795395,3133.9674958306055,4726.888128828261,1838.292425096917,2049.4732721307814,2947.416794025336,4075.640090110321,2635.9678820015974,3611.2045689834113,974.920094934759
2021-08-25 00:00:00,2306.8353351795395,3133.9674958306055,4726.888128828261,1838.292425096917,2050.2193153435474,2947.416794025336,4077.123692589188,2636.9274192515727,3611.2045689834113,974.920094934759
2021-08-25 01:00:00,2306.8353351795395,3133.9674958306055,4726.888128828261,1838.292425096917,2051.5005359203883,2947.416794025336,4079.6715637999296,2638.5752847476665,3611.2045689834113,974.920094934759
2021-08-25 02:00:00,2306.8353351795395,3165.912932371303,4726.888128828261,1838.292425096917,2072.4120738577285,2977.4606653411006,4121.2568352558865,2665.471045290461,3611.2045689834113,974.920094934759
2021-08-25 03:00:00,2306.8353351795395,3149.702097676589,4726.888128828261,1838.292425096917,2061.800433466382,2962.2147872367696,4100.154229240517,2651.822688111419,3611.2045689834113,974.920094934759
2021-08-25 04:00:00,2306.8353351795395,3098.265558369094,4726.888128828261,1838.292425096917,2028.1299859918622,2913.8400290482596,4033.1962320589128,2608.5168205393184,3611.2045689834113,974.920094934759
2021-08-25 05:00:00,2306.8353351795395,3093.781361750386,4726.888128828261,1838.292425096917,2025.1946231399209,2909.6227560742177,4027.358887078095,2604.7414494208197,3611.2045689834113,974.920094934759
2021-08-25 06:00:00,2306.8353351795395,3132.299085814497,4726.888128828261,1838.292425096917,2050.40839184208,2945.847696800384,4077.499695422695,2637.1706034804915,3611.2045689834113,974.920094934759
2021-08-25 07:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1838.292425096917,2106.6320626153993,3026.624956448861,4189.307665662124,2709.483715528358,3611.2045689834113,974.920094934759
2021-08-25 08:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1838.292425096917,2109.1484748427065,3030.240317756153,4194.311873668307,2712.7202455672013,3611.2045689834113,974.920094934759
2021-08-25 09:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1838.292425096917,2083.290575747513,2993.089946738973,4142.89012953947,2679.462631311952,3611.2045689834113,974.920094934759
2021-08-25 10:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1838.292425096917,2067.6769152949487,2970.6576030820656,4111.840365993308,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 11:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1848.9178541118251,2055.794313674562,2953.58571888832,4088.2102907942767,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 12:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1835.4030540490044,2070.931941923738,2975.334141051572,4118.313403335668,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 13:00:00,2306.8353351795395,3218.1889764651037,4726.888128828261,1872.6887500954551,2029.699174911324,2916.0945026363665,4036.3167652008096,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 14:00:00,2306.8353351795395,3176.1932177306508,4726.888128828261,1897.4495185823055,2003.2126144649199,2878.040925896415,3983.6448474586164,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 15:00:00,2306.8353351795395,3189.465029842252,4726.888128828261,1889.553964542286,2003.2126144649199,2890.066900325416,3983.6448474586164,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 16:00:00,2306.8353351795395,3189.6619096725453,4727.179910968497,1889.437333038884,2003.2126144649199,2890.245298857944,3983.6448474586164,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 17:00:00,2306.8353351795395,3190.951484332236,4729.091101432445,1888.673745589271,2003.2126144649199,2891.4138199122895,3983.6448474586164,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 18:00:00,2306.8353351795395,3197.2586180239796,4738.438473200278,1884.9480170084278,2003.2126144649199,2897.128896938652,3983.6448474586164,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 19:00:00,2306.8353351795395,3222.883640183142,4738.438473200278,1869.9608688214814,2003.2126144649199,2920.3484737859835,3951.97104260336,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 20:00:00,2306.8353351795395,3193.250386090738,4738.438473200278,1887.3140415667222,2003.2126144649199,2893.496921566386,3988.645198373104,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 21:00:00,2306.8353351795395,3190.689612961977,4738.438473200278,1888.828755835244,2003.2126144649199,2891.1765306577445,3991.846392059467,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 22:00:00,2306.8353351795395,3157.7125539388335,4738.438473200278,1908.5544326667507,2003.2126144649199,2861.295059670876,4033.5345925633615,2659.380833694437,3611.2045689834113,974.920094934759
2021-08-25 23:00:00,2306.8353351795395,3151.910298750859,4738.438473200278,1912.0678321003772,2006.900267247901,2856.0374677207815,4040.95980292701,2664.2764064666753,3611.2045689834113,974.920094934759
2021-08-26 00:00:00,2306.8353351795395,3196.788627229439,4738.438473200278,1885.2251414353088,1978.726265172775,2896.7030246290165,3984.230521591425,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 01:00:00,2306.8353351795395,3208.793725632587,4738.438473200278,1878.1719260309571,1971.3232328941544,2907.581192975576,3969.3242722147684,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 02:00:00,2306.8353351795395,3267.3318622026686,4738.438473200278,1844.5222420242724,1936.0046324281652,2960.624298739394,3898.2091066493076,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 03:00:00,2306.8353351795395,3267.026408872905,4738.438473200278,1844.6946971532298,1936.185640778697,2960.34751860552,3898.5735729261974,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 04:00:00,2306.8353351795395,3323.43977333259,4738.438473200278,1813.3821290416067,1903.3200696643057,3011.465306646919,3832.3976627721686,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 05:00:00,2306.8353351795395,3355.464138324798,4738.438473200278,1813.3821290416067,1903.3200696643057,3040.4835139017255,3832.3976627721686,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 06:00:00,2306.8353351795395,3353.334047680941,4738.438473200278,1813.3821290416067,1903.3200696643057,3038.553376901663,3832.3976627721686,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 07:00:00,2306.8353351795395,3336.6838906019784,4738.438473200278,1813.3821290416067,1903.3200696643057,3023.4661859750054,3832.3976627721686,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 08:00:00,2306.8353351795395,3358.726395125948,4769.741124247402,1813.3821290416067,1903.3200696643057,3043.439539540242,3832.3976627721686,2626.8737860029105,3611.2045689834113,974.920094934759
2021-08-26 09:00:00,2306.8353351795395,3330.737101020375,4729.993412934048,1813.3821290416067,1903.3200696643057,3018.077627212898,3832.3976627721686,2604.9832434802,3611.2045689834113,974.920094934759
2021-08-26 10:00:00,2306.8353351795395,3336.449109778246,4738.105059989913,1813.3821290416067,1903.3200696643057,3023.2534442515025,3832.3976627721686,2609.450629121747,3611.2045689834113,974.920094934759
2021-08-26 11:00:00,2306.8353351795395,3334.0599085690533,4734.7121455571905,1813.3821290416067,1903.3200696643057,3021.088519642423,3832.3976627721686,2607.5820249880426,3611.2045689834113,974.920094934759
2021-08-26 12:00:00,2306.8353351795395,3297.473983944196,4682.7563239978535,1813.3821290416067,1903.3200696643057,2987.9369507157276,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 13:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1813.3821290416067,1903.3200696643057,3007.291065573422,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 14:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1813.3821290416067,1903.3200696643057,3034.813083350817,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 15:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1813.3821290416067,1903.3200696643057,3032.2463390957314,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 16:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1813.3821290416067,1903.3200696643057,3006.57063200675,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 17:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1813.3821290416067,1903.3200696643057,3006.57063200675,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 18:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1813.3821290416067,1903.3200696643057,3006.57063200675,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 19:00:00,2306.8353351795395,3318.8330993733985,4713.088491389653,1791.2816875057117,1903.3200696643057,3006.57063200675,3832.3976627721686,2578.9680222299785,3611.2045689834113,974.920094934759
2021-08-26 20:00:00,2306.8353351795395,3333.4585129696534,4713.088491389653,1783.4225119841815,1903.3200696643057,3019.819969253553,3832.3976627721686,2578.9680222299785,3627.1184034007065,974.920094934759
2021-08-26 21:00:00,2306.8353351795395,3324.7807736218956,4713.088491389653,1788.077277744591,1903.3200696643057,3011.958701303651,3832.3976627721686,2578.9680222299785,3617.6762015656736,974.920094934759
2021-08-26 22:00:00,2306.8353351795395,3280.4887131405935,4713.088491389653,1812.2192986007715,1903.3200696643057,2971.8339935263025,3832.3976627721686,2578.9680222299785,3569.4822471273,974.920094934759
2021-08-26 23:00:00,2306.8353351795395,3255.3198189997124,4713.088491389653,1826.2306886400333,1903.3200696643057,2949.0331910459527,3832.3976627721686,2578.9680222299785,3542.0961078438972,974.920094934759
2021-08-27 00:00:00,2306.8353351795395,3290.2768181738793,4713.088491389653,1806.8282042283845,1903.3200696643057,2980.7011550420866,3832.3976627721686,2578.9680222299785,3504.463696481792,974.920094934759
2021-08-27 01:00:00,2306.8353351795395,3268.169373821728,4713.088491389653,1806.8282042283845,1903.3200696643057,2960.6737565716876,3832.3976627721686,2578.9680222299785,3528.1695474620637,974.920094934759
2021-08-27 02:00:00,2306.8353351795395,3247.302125321114,4713.088491389653,1806.8282042283845,1903.3200696643057,2941.7698663686583,3832.3976627721686,2578.9680222299785,3550.8416573729664,974.920094934759
2021-08-27 03:00:00,2306.8353351795395,3235.8026226449592,4713.088491389653,1806.8282042283845,1903.3200696643057,2931.35232924233,3832.3976627721686,2578.9680222299785,3563.4607562190467,974.920094934759
2021-08-27 04:00:00,2306.8353351795395,3277.545290775509,4713.088491389653,1806.8282042283845,1903.3200696643057,2969.167511972251,3832.3976627721686,2578.9680222299785,3518.0766816917676,974.920094934759
2021-08-27 05:00:00,2306.8353351795395,3290.1152113938074,4713.088491389653,1806.8282042283845,1903.3200696643057,2980.5547535255446,3832.3976627721686,2578.9680222299785,3504.63583181976,974.920094934759
2021-08-27 06:00:00,2306.8353351795395,3310.101793733372,4713.088491389653,1806.8282042283845,1903.3200696643057,2998.660837711479,3832.3976627721686,2578.9680222299785,3483.4746419266085,974.920094934759
2021-08-27 07:00:00,2306.8353351795395,3307.5142694457472,4713.088491389653,1806.8282042283845,1903.3200696643057,2996.31676848599,3832.3976627721686,2578.9680222299785,3486.1998229861656,974.920094934759
2021-08-27 08:00:00,2306.8353351795395,3314.072962587431,4713.088491389653,1806.8282042283845,1903.3200696643057,3002.258367112282,3832.3976627721686,2578.9680222299785,3486.1998229861656,974.920094934759
2021-08-27 09:00:00,2306.8353351795395,3330.5750122196578,4713.088491389653,1806.8282042283845,1903.3200696643057,3017.2077714078873,3832.3976627721686,2578.9680222299785,3486.1998229861656,974.920094934759
2021-08-27 10:00:00,2306.8353351795395,3347.268629439495,4713.088491389653,1806.8282042283845,1903.3200696643057,3032.330719074223,3832.3976627721686,2578.9680222299785,3486.1998229861656,974.920094934759
2021-08-27 11:00:00,2306.8353351795395,3380.3753217721937,4713.088491389653,1806.8282042283845,1903.3200696643057,3062.3224679540226,3832.3976627721686,2578.9680222299785,3486.1998229861656,974.920094934759
2021-08-27 12:00:00,2306.8353351795395,3393.092322718423,4713.088491389653,1806.8282042283845,1903.3200696643057,3073.8429513369783,3832.3976627721686,2578.9680222299785,3499.3149366133753,971.2661832251448
2021-08-27 13:00:00,2306.8353351795395,3441.451789799222,4713.088491389653,1832.5797136930719,1930.4468129117201,3117.6523714407126,3832.3976627721686,2578.9680222299785,3549.188323302402,957.6178981747504
2021-08-27 14:00:00,2306.8353351795395,3422.14976651681,4713.088491389653,1822.3013490780488,1919.6195424444343,3100.1664374990005,3832.3976627721686,2578.9680222299785,3529.2820396075062,963.0191705407573
2021-08-27 15:00:00,2306.8353351795395,3420.055233698722,4713.088491389653,1821.1860063138504,1918.4446359078381,3098.2689751469998,3832.3976627721686,2578.9680222299785,3527.121936292166,963.6089491025974
2021-08-27 16:00:00,2306.8353351795395,3412.950890698491,4713.088491389653,1817.4029299680094,1914.4595281276627,3091.8330657822803,3832.3976627721686,2578.9680222299785,3519.7951879425614,965.6147818003882
2021-08-27 17:00:00,2306.8353351795395,3415.9487872590958,4713.088491389653,1818.9993156669168,1916.141167219052,3094.5488961621236,3832.3976627721686,2578.9680222299785,3522.8869352972406,964.7673413340599
2021-08-27 18:00:00,2306.8353351795395,3405.190133642135,4713.088491389653,1813.2703118716195,1910.1062116669666,3084.8025030666727,3832.3976627721686,2587.1162379099983,3511.791476135222,967.8155111099036
2021-08-27 19:00:00,2306.8353351795395,3450.2094246337556,4713.088491389653,1837.2431711284687,1935.3593176590136,3125.5860176684546,3832.3976627721686,2553.358826573734,3558.220120692854,955.1871854755876
2021-08-27 20:00:00,2306.8353351795395,3444.7719920167065,4713.088491389653,1834.3477277757206,1932.3092460301973,3120.660182373205,3832.3976627721686,2557.389199730163,3552.6124662691077,956.6949096354825
2021-08-27 21:00:00,2306.8353351795395,3438.7262642162545,4713.088491389653,1831.1283660649278,1928.9179575051896,3115.1832851898616,3832.3976627721686,2561.8854223990843,3546.3774736480195,958.3769036551641
2021-08-27 22:00:00,2306.8353351795395,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2565.9441367393174,3546.3774736480195,959.8952299816282
2021-08-27 23:00:00,2299.065502570198,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2557.3015794993858,3546.3774736480195,956.6621317427882
2021-08-28 00:00:00,2298.51727538783,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2556.6917742381493,3546.3774736480195,956.4340094103114
2021-08-28 01:00:00,2313.036983913524,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2572.842368253465,3546.3774736480195,962.4757926021979
2021-08-28 02:00:00,2324.7116512000457,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2585.828359761133,3546.3774736480195,967.3337281769891
2021-08-28 03:00:00,2324.36725250223,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2585.4452774466376,3546.3774736480195,967.1904207366166
2021-08-28 04:00:00,2335.0087763338634,3438.7262642162545,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2597.282080561857,3546.3774736480195,971.6184558936756
2021-08-28 05:00:00,2322.998100725837,3421.0383539681625,4713.088491389653,1828.23195579171,1925.8668673184768,3110.255804933756,3832.3976627721686,2583.9223395414633,3546.3774736480195,966.6207041906467
2021-08-28 06:00:00,2343.715695049824,3451.548789926834,4713.088491389653,1828.23195579171,1925.8668673184768,3137.9945353228627,3832.3976627721686,2606.9669794740485,3546.3774736480195,975.241484211229
2021-08-28 07:00:00,2331.027360844024,3432.862903807321,4713.088491389653,1828.23195579171,1915.4406699345427,3121.006159350365,3832.3976627721686,2592.8534637567127,3546.3774736480195,969.9617525828716
