Date,SKL,FUN,SNX,1INCH,CELR,ASR,CHZ,KMD,TFUEL,HIVE
2021-07-10 09:00:00,8272.61865649002,685.3554924025001,9126.187451729544,2911.922306958025,5696.85850776727,1364.4933110372704,4347.9664234839465,1312.3798761365836,3485.957061906434,950.4252395582456
2021-07-10 10:00:00,8430.465673352795,698.4325269496424,9300.321123835402,2967.4837039684985,5696.85850776727,1364.4933110372704,4266.557690448502,1287.8076571791325,3485.957061906434,950.4252395582456
2021-07-10 11:00:00,8576.11542073072,710.4990633726871,9460.999012187622,3018.751720300891,5696.85850776727,1364.4933110372704,4194.097955556756,1265.9365826030962,3485.957061906434,950.4252395582456
2021-07-10 12:00:00,8487.147102135339,703.1283711733889,9362.85094245523,2987.435296531351,5637.759498734966,1364.4933110372704,4238.063476436714,1265.9365826030962,3449.793866417737,950.4252395582456
2021-07-10 13:00:00,8591.182635976716,711.747325761278,9477.620862706814,3024.0553081973453,5706.867210909838,1364.4933110372704,4186.74234698262,1265.9365826030962,3492.0814740456485,950.4252395582456
2021-07-10 14:00:00,8568.94055632787,709.9046527114534,9453.083845273717,3016.22620225496,5692.092458651761,1364.4933110372704,4197.609718058269,1265.9365826030962,3483.040675173474,950.4252395582456
2021-07-10 15:00:00,8744.724734197782,724.4677139116802,9647.00543466433,3078.1013943802604,5808.860661981719,1364.4933110372704,4113.230461336552,1265.9365826030962,3554.492150130981,950.4252395582456
2021-07-10 16:00:00,8549.568422440167,708.2997439261223,9431.712894606182,3009.4073035309475,5679.224126039889,1364.4933110372704,4113.230461336552,1237.6846339266897,3475.166430994484,950.4252395582456
2021-07-10 17:00:00,8627.774444431268,714.7788201335701,9517.988213967717,3036.935450231591,5731.17406139893,1364.4933110372704,4113.230461336552,1249.0061868889256,3506.9550463837413,950.4252395582456
2021-07-10 18:00:00,8649.299037639828,716.5620521172713,9541.733714709424,3044.5120043693832,5745.472208745457,1364.4933110372704,4113.230461336552,1252.1222106400003,3515.7042065826204,950.4252395582456
2021-07-10 19:00:00,8520.868964828753,705.9221012811873,9400.05222695057,2999.3052313472244,5660.159929577855,1364.4933110372704,4052.1547041752715,1233.5299355919237,3463.500884062646,950.4252395582456
2021-07-10 20:00:00,8524.456397030177,706.2193066118042,9404.009810407519,3000.5679903701907,5662.542954135608,1364.4933110372704,4053.8607309116205,1234.0492728837696,3464.959077429125,950.4252395582456
2021-07-10 21:00:00,8695.935656258374,720.4257214152906,9593.18229964979,3060.927871667933,5776.451527996261,1364.4933110372704,4135.408808909086,1258.8735954339945,3534.660720346856,950.4252395582456
2021-07-10 22:00:00,8926.966290030256,739.565744707017,9848.050674277449,3142.2495527468996,5929.918309515633,1364.4933110372704,4245.276930729937,1292.3189170288579,3628.568373148151,950.4252395582456
2021-07-10 23:00:00,8819.343323987454,730.649584788511,9729.32317056891,3104.36678205794,5858.427572783006,1364.4933110372704,4194.096128639478,1276.7387982734867,3584.822572153759,938.9669703142547
2021-07-11 00:00:00,8708.132925743224,721.4362195393879,9606.638083403423,3065.221252346015,5784.553811492625,1364.4933110372704,4141.209299812671,1260.63934222627,3539.618577792887,938.9669703142547
2021-07-11 01:00:00,8688.043305415234,719.7718696879336,9606.638083403423,3058.1498018174093,5771.208873969202,1364.4933110372704,4141.209299812671,1257.731053391934,3531.452694940601,938.9669703142547
2021-07-11 02:00:00,8614.85968850613,713.7088809433494,9606.638083403423,3032.389517748916,5722.595172991016,1376.0847425127263,4141.209299812671,1247.1365726382815,3501.7055502644143,938.9669703142547
2021-07-11 03:00:00,8589.747663096145,711.6284436290314,9606.638083403423,3023.550204588159,5705.914001086735,1380.107709935709,4141.209299812671,1243.5012115953614,3491.4981966990563,938.9669703142547
2021-07-11 04:00:00,8741.137301996352,724.1705085810631,9606.638083403423,3076.838635357295,5705.914001086735,1356.205327370131,4141.209299812671,1265.4172453112503,3553.0339567644996,938.9669703142547
2021-07-11 05:00:00,8750.464625720062,724.9432424406671,9606.638083403423,3080.121808817005,5705.914001086735,1354.7597165751317,4141.209299812671,1266.767522270049,3556.825259517347,938.9669703142547
2021-07-11 06:00:00,8869.567374807428,734.8104594171471,9737.394226552404,3122.0454083794534,5705.914001086735,1336.5676673151843,4141.209299812671,1284.0095203593266,3605.237279284474,938.9669703142547
2021-07-11 07:00:00,8871.002347687998,734.9293415493938,9738.969601771067,3122.5505119886393,5705.914001086735,1336.3514641985043,4141.209299812671,1284.2172552760649,3605.8205566310658,938.9669703142547
2021-07-11 08:00:00,8880.329671411706,735.7020754089976,9749.209540692369,3125.8336854483496,5705.914001086735,1334.9478470833244,4141.209299812671,1285.5675322348638,3609.6118593839133,938.9669703142547
2021-07-11 09:00:00,8913.334047664834,738.4363644506728,9785.443170721604,3137.4510684596303,5705.914001086735,1330.0047897730265,4141.209299812671,1290.3454353198442,3623.027238355527,938.9669703142547
2021-07-11 10:00:00,9284.99202373264,769.2268367025805,10193.465352355171,3268.272903238838,5705.914001086735,1330.0047897730265,4141.209299812671,1344.1487787550595,3774.0960711228267,938.9669703142547
2021-07-11 11:00:00,9287.861969493782,769.4646009670739,10196.616102792497,3269.2831104572097,5707.677671282573,1330.4158877684745,4142.489327414807,1344.564248588536,3775.2626258160103,939.2572004263988
2021-07-11 12:00:00,9391.897503335154,778.0835555549631,10310.83080614552,3305.9031221232035,5771.61071588172,1345.318190103463,4188.8903279922615,1359.6250300520614,3817.5502334439216,949.778041991623
2021-07-11 13:00:00,9450.013904998268,782.8982819109565,10374.633502501349,3326.359818295242,5807.325037347451,1353.6429245112845,4214.810886935528,1368.038294179962,3841.1729659808934,955.6552017625414
2021-07-11 14:00:00,9317.278913545479,771.9016846781323,10228.911294775075,3279.6377344455254,5725.755290789918,1334.629642221816,4155.609610336708,1348.8228143816707,3787.2198114211437,942.2320590758759
2021-07-11 15:00:00,9206.06851530125,762.6883194290093,10228.911294775075,3240.4922047336004,5725.755290789918,1318.6995948982074,4106.008540753912,1332.7233583344537,3742.0158170602726,930.9856422302913
2021-07-11 16:00:00,9071.181064527604,751.5133989978151,10381.014064957602,3193.012465470105,5725.755290789918,1299.377989112153,4045.8472434534888,1313.1962761610555,3687.187746480635,917.344826959518
2021-07-11 17:00:00,9077.638442490175,751.5133989978151,10373.629530766593,3195.2854317114425,5725.755290789918,1300.3029596019112,4048.7273055582964,1314.1310832863778,3689.8124945402983,917.9978447118423
2021-07-11 18:00:00,9042.48160691619,751.5133989978151,10413.961820460125,3182.9103932863823,5748.01681655749,1295.2670091576736,4033.0469674321216,1309.0415778262895,3675.522199548797,914.4425258380767
2021-07-11 19:00:00,9069.028605206746,751.5133989978151,10383.477913232515,3192.254810056326,5731.1911344204145,1299.0696656155671,4044.8872227518864,1312.8846737859478,3686.312830460747,917.1271543754098
2021-07-11 20:00:00,9175.934084809263,751.5133989978151,10262.503778501758,3229.885028940692,5664.41910540887,1314.3830659460036,4092.5682509314775,1328.3609250829497,3729.766992781843,927.9382260527782
2021-07-11 21:00:00,9012.347176424204,751.5133989978151,10448.78280576857,3172.3032174934738,5767.23636168092,1290.9504802054698,4019.6066776096877,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-11 22:00:00,8939.88104595538,751.5133989978151,10533.480001866696,3172.3032174934738,5813.985227855059,1280.5702558204089,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-11 23:00:00,8939.88104595538,751.935834860096,10539.401013672128,3172.3032174934738,5817.253347713324,1279.850834328375,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 00:00:00,8939.88104595538,749.2883853335021,10502.293416280627,3172.3032174934738,5796.771700334003,1284.3729122783025,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 01:00:00,8939.88104595538,733.4422300863771,10280.188049131279,3172.3032174934738,5674.17999052824,1312.12202697104,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 02:00:00,8939.88104595538,733.4422300863771,10174.987272134198,3172.3032174934738,5674.17999052824,1325.688260820823,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 03:00:00,8939.88104595538,733.4422300863771,10420.576484577927,3172.3032174934738,5674.17999052824,1294.4448131667775,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 04:00:00,8939.88104595538,733.4422300863771,10394.991353022257,3172.3032174934738,5674.17999052824,1297.6308226314993,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 05:00:00,8939.88104595538,733.4422300863771,10008.934707790666,3172.3032174934738,5674.17999052824,1347.682003577289,3987.2859806557367,1304.6791445747856,3663.273375270368,911.3951096605635
2021-07-12 06:00:00,8939.88104595538,733.4422300863771,9984.569100285964,3172.3032174934738,5688.026841721477,1350.9707875408728,3997.0162598733823,1304.6791445747856,3672.2129579752145,913.6192112017166
2021-07-12 07:00:00,9039.175274385161,741.5884884045672,9874.889836976823,3172.3032174934738,5751.203100290615,1365.9758643747232,4041.4106588038885,1290.347404667486,3712.9998040660766,923.7666744832266
2021-07-12 08:00:00,8923.558707035416,732.1031191299622,10002.83216395541,3131.7275236424553,5677.64170332655,1348.504199568185,3989.718550460149,1307.0655708738325,3665.50827094658,911.9511350458519
2021-07-12 09:00:00,8816.783406600649,723.3431016234152,10123.971060109454,3094.254676968279,5609.705589659734,1348.504199568185,3941.979368048576,1322.8947358404473,3621.6484433009273,901.0391368595704
2021-07-12 10:00:00,8648.11923776102,709.5056217404618,10321.418749863082,3035.061900056205,5502.392492912157,1374.8040612772845,3866.5697041118246,1348.69513647653,3552.3666773383675,883.8023499156354
2021-07-12 11:00:00,8687.564890150936,712.7418065517977,10274.554628406053,3048.905372075965,5527.489910699898,1368.5618007829928,3884.2058351938076,1342.571422846059,3568.569670990901,887.8335339589752
2021-07-12 12:00:00,8644.71875048603,709.2266402912087,10325.478783987013,3033.868497295881,5500.228922413214,1375.3448543153136,3865.0493479840675,1349.2256593057634,3550.969867540734,883.4548340498302
2021-07-12 13:00:00,8567.867738071198,702.921659538089,10418.095001052463,3006.8975949125565,5451.332229137099,1387.6812544214913,3830.689299496757,1361.3277786502267,3519.4019661142447,875.600975482634
2021-07-12 14:00:00,8458.372047816441,702.921659538089,10552.959783167877,2968.470026030121,5381.66525907113,1405.6451268957105,3781.733832182979,1378.9504989495501,3474.424690630486,875.600975482634
2021-07-12 15:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1430.0211405482169,3717.270732366078,1402.8635873566918,3474.424690630486,875.600975482634
2021-07-12 16:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1452.4766071121594,3659.8012707368603,1424.8926018141872,3474.424690630486,889.3504424455966
2021-07-12 17:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1461.9508649608588,3659.8012707368603,1434.1869338882386,3474.424690630486,895.151524107309
2021-07-12 18:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1462.6847760376463,3659.8012707368603,1434.9069072486243,3474.424690630486,895.6008973623829
2021-07-12 19:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1466.1194601813108,3659.8012707368603,1438.2763632535691,3474.424690630486,897.7039521364645
2021-07-12 20:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1450.3076524972582,3659.8012707368603,1422.764837849308,3436.9537092316164,888.0223930044135
2021-07-12 21:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1437.310568379672,3659.8012707368603,1410.014581553528,3406.1530881425565,880.0642872050647
2021-07-12 22:00:00,8458.372047816441,702.921659538089,10552.959783167877,2917.8697489923798,5289.929869915941,1429.3196339793926,3659.8012707368603,1402.1754031097666,3387.216091168172,875.1714434858311
2021-07-12 23:00:00,8458.372047816441,702.921659538089,10500.328718923478,2917.8697489923798,5289.929869915941,1436.4838490716475,3659.8012707368603,1409.2035624844336,3404.1939203843804,879.5580875328842
2021-07-13 00:00:00,8458.372047816441,702.921659538089,10538.292109525994,2917.8697489923798,5289.929869915941,1431.3090259703579,3659.8012707368603,1404.1270145272276,3391.930572382341,876.3895468540363
2021-07-13 01:00:00,8458.372047816441,702.921659538089,10483.935436617845,2917.8697489923798,5289.929869915941,1438.7300175460416,3659.8012707368603,1411.407073939228,3391.930572382341,880.9334149679204
2021-07-13 02:00:00,8533.517000416603,702.921659538089,10391.615373107179,2917.8697489923798,5289.929869915941,1451.5118269015236,3659.8012707368603,1423.9461437591797,3391.930572382341,888.7597081762872
2021-07-13 03:00:00,8466.733565616407,702.921659538089,10473.581784635342,2917.8697489923798,5248.5307976989525,1440.1522731033817,3659.8012707368603,1412.8023194196853,3391.930572382341,881.8042610820662
2021-07-13 04:00:00,8778.41465263218,702.921659538089,10101.713117597048,2917.8697489923798,5441.742001474853,1493.1677864026265,3794.5274705735173,1464.811014300953,3391.930572382341,914.2656239558593
2021-07-13 05:00:00,8593.451400753978,702.921659538089,10319.139809229648,2917.8697489923798,5327.083223517357,1461.7063915720696,3714.575888417621,1433.9471032972876,3320.4618011247867,895.0018332169901
2021-07-13 06:00:00,8484.20660005098,702.921659538089,10452.011676338458,2917.8697489923798,5259.36233723523,1443.1243555557164,3667.354104794019,1415.717959009044,3278.2502180495662,883.6240651539706
2021-07-13 07:00:00,8368.836312435275,702.921659538089,10596.099999761645,2917.8697489923798,5187.8442596911955,1423.500402508098,3617.484539164135,1415.717959009044,3233.6717809178767,871.6083319986321
2021-07-13 08:00:00,8333.550535394274,705.8979583977894,10640.965825019166,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1421.7123677598356,3233.6717809178767,867.9333434910566
2021-07-13 09:00:00,8333.550535394274,695.3092028392399,10481.347023622218,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1400.3861058579814,3233.6717809178767,881.1509652021074
2021-07-13 10:00:00,8333.550535394274,690.4440989339603,10408.008655412807,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1390.5875530922642,3233.6717809178767,887.3598545366162
2021-07-13 11:00:00,8333.550535394274,670.1251355648519,10101.713117597044,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1349.6641856589763,3233.6717809178767,914.2656239558593
2021-07-13 12:00:00,8333.550535394274,687.9829287230542,10370.908069142166,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1385.630638163725,3233.6717809178767,890.5342699896174
2021-07-13 13:00:00,8333.550535394274,684.205318631896,10313.962983238389,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1378.0223501338744,3215.916178793037,895.4510561548603
2021-07-13 14:00:00,8333.550535394274,695.652621938436,10486.52384961347,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1401.0777684061495,3269.721033716796,880.7159721305908
2021-07-13 15:00:00,8333.550535394274,702.0058752735657,10582.295130451635,2917.8697489923798,5165.970595416165,1417.4984548124503,3602.232029958221,1413.8735255472618,3299.582728199481,880.7159721305908
2021-07-13 16:00:00,8333.550535394274,706.0696679473874,10643.55423801479,2934.760800943335,5165.970595416165,1417.4984548124503,3602.232029958221,1422.0581990339197,3318.683451697416,885.81428717513
2021-07-13 17:00:00,8157.232710350668,691.1309371323528,10418.362307395317,2872.668342363065,5056.671120269958,1417.4984548124503,3526.0174904138717,1391.9708781886006,3248.468116021911,867.0725938423876
2021-07-13 18:00:00,7990.3725464205145,676.9935175487759,10205.249637422097,2813.9065137449547,4953.234452219715,1417.4984548124503,3453.8910870902914,1363.4974366223414,3182.0191201910693,849.3362020677235
2021-07-13 19:00:00,8228.165168701544,697.1407713682862,10508.956762242233,2897.6480670792653,5100.642173489696,1417.4984548124503,3556.678512069644,1404.074972781545,3276.715664856884,874.6123555279737
2021-07-13 20:00:00,8393.674238186919,711.1637179187977,10720.343823551704,2955.9340914170666,5203.241297669087,1417.4984548124503,3628.220895933114,1432.3178601650818,3342.626612138488,892.2051327943409
2021-07-13 21:00:00,8376.78555762719,709.7328050054801,10698.773715254822,2949.9865379132093,5192.7719992834345,1414.6463452454232,3620.9206526817397,1429.4359328810476,3335.901005273018,890.4099514406299
2021-07-13 22:00:00,8411.914013191436,712.7091038651807,10743.639540512344,2962.357449201233,5214.548139925591,1420.5787331448396,3636.1051586445983,1435.4303416318392,3349.890267553196,894.1439286563489
2021-07-13 23:00:00,8241.676113149331,698.2855016989403,10526.212848879744,2902.406109882351,5109.017612198218,1391.8294687092068,3562.5187066707426,1406.3805146087727,3282.09615034926,876.0485006109424
2021-07-14 00:00:00,8184.254599246241,693.4203977936608,10452.874480670333,2882.1844279692364,5073.421997687001,1391.8294687092068,3537.6978796160697,1396.5819618430558,3259.2290870066627,869.9448840083252
2021-07-14 01:00:00,8320.03959094649,704.9249376167335,10626.298151377288,2930.0027581402487,5157.595156707643,1391.8294687092068,3596.3918353571203,1419.752657206692,3313.30296620504,884.3781420921613
2021-07-14 02:00:00,8077.518138108737,684.3770281814941,10316.551396234026,2844.595889824858,5007.256031889679,1351.258928008768,3491.5603422673826,1378.3681814079584,3216.7232516168933,858.599337852872
2021-07-14 03:00:00,8039.011946432545,681.1145467391302,10267.371549317128,2831.035467836063,4983.386031570392,1344.8173658362748,3474.9157876542486,1371.7973872003602,3201.3888679636216,854.506324366411
2021-07-14 04:00:00,7903.902501954687,669.6672434325901,10094.810682942049,2783.4550398052047,4899.631644485175,1322.2153933012114,3416.5138416432524,1348.741968928085,3147.5840130398633,840.1448735367234
2021-07-14 05:00:00,7803.245965818683,661.1390024692179,9966.252837492615,2748.0076209222157,4837.23462610669,1322.2153933012114,3373.0043918650613,1331.56568231524,3107.4993961216637,829.4455926686062
2021-07-14 06:00:00,7884.311632505399,668.0073844531419,10069.789357317664,2776.555877740731,4887.487258357819,1308.6205130684855,3408.0455594716586,1345.3989332786052,3139.7823090759184,838.0624631664188
2021-07-14 07:00:00,7884.311632505399,661.1962389857505,9967.115641824495,2748.24552306237,4837.653398042115,1322.1009355974975,3408.0455594716586,1331.6809594066015,3107.768420396282,829.5173999227546
2021-07-14 08:00:00,7884.311632505399,677.1079905818411,10206.975246085853,2814.382318025263,4954.071996090566,1291.0321224025606,3408.0455594716586,1363.7279908050637,3182.5571687403067,849.4798165760204
2021-07-14 09:00:00,7884.311632505399,677.1079905818411,10382.124525456557,2862.676452476584,5039.082698982062,1269.252057510371,3408.0455594716586,1387.1292403514228,3237.1690964879213,864.0566891681533
2021-07-14 10:00:00,7884.311632505399,677.1079905818411,10325.179439552778,2846.974911226401,5011.443751243941,1276.2521942025814,3408.0455594716586,1379.5209523215722,3219.4134943630816,859.3174103943564
2021-07-14 11:00:00,7884.311632505399,677.1079905818411,10185.405137788966,2808.4347645214057,4943.602697704914,1293.766201441956,3408.0455594716586,1379.5209523215722,3175.831561874837,847.6846352223096
2021-07-14 12:00:00,7884.311632505399,677.1079905818411,10489.975066940979,2808.4347645214057,4943.602697704914,1256.2025010710884,3309.0950674093547,1379.5209523215722,3270.79713081527,873.032595936708
2021-07-14 13:00:00,7884.311632505399,677.1079905818411,10730.697475534214,2808.4347645214057,4943.602697704914,1228.0220316814577,3234.8619304947283,1379.5209523215722,3345.8549034339126,893.0668198441222
2021-07-14 14:00:00,7884.311632505399,677.1079905818411,11635.779219671496,2808.4347645214057,4943.602697704914,1331.599671886801,2983.24023650919,1379.5209523215722,3628.0613675090253,968.3926294458334
2021-07-14 15:00:00,7876.12682137867,676.4050755686313,11623.699959025238,2805.5192901996425,4938.470676514949,1330.2173201586074,2980.1432942497263,1378.0888528604642,3624.295027664362,967.3873278877554
2021-07-14 16:00:00,7882.557744406816,676.9573659361535,11633.190806675868,2807.810020023885,4942.502978878493,1331.303453659331,2982.5766060250194,1379.2140738656205,3627.254294685169,968.1772076833882
2021-07-14 17:00:00,7663.3217320837,658.1292852251796,11309.639182222594,2729.716957833797,4805.0381255758575,1294.276175225581,2899.6227955036675,1340.854266871657,3526.3701917031217,941.249487377724
2021-07-14 18:00:00,7663.3217320837,658.1292852251796,11309.639182222594,2729.716957833797,4805.0381255758575,1294.276175225581,2899.6227955036675,1340.854266871657,3526.3701917031217,941.249487377724
2021-07-14 19:00:00,7638.182669337317,655.9703319703214,11272.538595951954,2720.7622867026666,4789.2754890638225,1290.0303806318443,2890.110758563886,1336.455675669683,3514.8021478945134,938.1617754493412
2021-07-14 20:00:00,7583.812138281182,651.3009679539999,11192.29779308754,2701.395207279525,4755.184205444769,1280.8476155802744,2869.538213554591,1326.9424435351798,3489.782890354966,931.4837008135364
2021-07-14 21:00:00,7670.337284478039,658.7317838079308,11319.992834205099,2732.2159358238796,4809.437000881542,1295.461048135461,2902.2773174403505,1342.0817806954642,3529.5984829985473,942.1111744275054
2021-07-14 22:00:00,7729.384850463731,663.8028135460866,11407.136071724513,2753.2490005737436,4846.460868037719,1305.4337284602843,2924.619543740768,1352.4133553791714,3556.7699347350454,949.3637070964975
2021-07-14 23:00:00,7789.017045815618,668.9240514994713,11495.142113575803,2774.490313489448,4883.851308136036,1315.5051481942642,2947.1829802025763,1362.8472228815297,3584.2104107461623,956.6880470196381
2021-07-15 00:00:00,7882.557744406816,676.9573659361535,11633.190806675868,2807.810020023885,4942.502978878493,1331.303453659331,2947.1829802025763,1379.2140738656205,3627.254294685169,968.1772076833882
2021-07-15 01:00:00,7873.203674547695,676.1540344924852,11619.385937365862,2804.478049370441,4936.637811804247,1329.7236231128243,2947.1829802025763,1377.5773887672115,3622.9499062912682,967.0282916170132
2021-07-15 02:00:00,7649.875256661215,656.9744962749066,11289.794682589461,2724.927250019471,4796.606947906628,1292.0051688149777,3033.222254060993,1338.501532042694,3520.18263338689,939.5979205323099
2021-07-15 03:00:00,7572.119550957284,650.2968036494146,11175.041706450034,2697.2302439627197,4747.85274660196,1278.872827397141,3064.369456021317,1324.8965871621683,3484.40240486259,930.0475557305676
2021-07-15 04:00:00,7912.373842082758,679.5179849128458,11677.19382760151,2818.4306764817366,4961.198198927651,1336.3391635263206,2932.5929654490983,1384.4310076167994,3640.9745326907273,971.8393776449585
2021-07-15 05:00:00,8042.161561378041,690.6642086937421,11868.736389277845,2864.661769298268,5042.577392082811,1358.2593123591005,2885.265570979071,1407.1400133572258,3700.697921656099,987.7805880659117
2021-07-15 06:00:00,8081.916358279299,694.0783673293321,11927.407083845372,2878.8226445754044,5067.504352148356,1364.9735921817542,2885.265570979071,1414.0959250254646,3718.991572330177,992.6634813480056
2021-07-15 07:00:00,8205.857783912634,704.7225089579357,12110.321602202957,2922.971255733534,5145.217815882112,1385.906346922967,2885.265570979071,1435.782002579385,3776.0247185493604,1007.8866192274743
2021-07-15 08:00:00,8396.446957292195,721.0903871226755,12391.59581439433,2990.860157797451,5264.72059501987,1418.0953943080403,2819.773538104877,1469.1294614594706,3863.726632075087,1031.2957840798651
2021-07-15 09:00:00,7860.341828491404,675.0494537574414,11600.404242064598,2799.896589721955,4928.573207077158,1327.5513561113773,3012.0927894579568,1375.326946756899,3617.0313722496544,965.4485320257476
2021-07-15 10:00:00,7766.801129900209,667.0161393207593,11462.355548964539,2766.576883187518,4869.921536334701,1311.7530506463108,3048.3694056652034,1358.9600957728078,3573.987488310648,953.9593713619975
2021-07-15 11:00:00,7652.213774125993,657.1753291358236,11293.24589991696,2725.7602426828316,4798.073239675189,1292.4001264516044,3094.016926752405,1338.9107033172963,3521.2587304853646,939.8851495489037
2021-07-15 12:00:00,7652.213774125993,665.258851787735,11432.157397348898,2759.288197383109,4857.091483359787,1292.4001264516044,3056.421702208471,1355.3798471200378,3564.57163869899,951.4461174668022
2021-07-15 13:00:00,7652.213774125993,675.7021605554219,11611.620698378982,2802.6038158778783,4933.338655324983,1292.4001264516044,3009.183203615859,1376.6567533993564,3620.528687819699,966.3820263296774
2021-07-15 14:00:00,7652.213774125993,671.5850869066221,11540.870743165198,2785.527466278978,4903.279674069472,1284.525493492098,3027.6306484944857,1368.2687422700094,3598.468697300957,960.4938314895053
2021-07-15 15:00:00,7652.213774125993,654.2632526525264,11243.20324866819,2713.6818490640976,4776.812009031047,1251.3944157966155,3107.7881631695377,1332.9777198355632,3505.6553225574735,935.7203288082942
2021-07-15 16:00:00,7652.213774125993,638.3472484248501,10969.694275463691,2647.6671804927432,4660.6083863725535,1220.9522371604767,3185.275094719383,1300.5508963233333,3420.3746275033172,935.7203288082942
2021-07-15 17:00:00,7652.213774125993,638.3472484248501,10969.694275463691,2647.6671804927432,4751.885048965502,1244.8642323667814,3124.0906853554147,1326.0218081673247,3420.3746275033172,935.7203288082942
2021-07-15 18:00:00,7652.213774125993,638.3472484248501,10969.694275463691,2647.6671804927432,4732.823255974204,1239.8705626851433,3136.6731898584344,1320.702581597495,3420.3746275033172,935.7203288082942
2021-07-15 19:00:00,7652.213774125993,638.3472484248501,10969.694275463691,2647.6671804927432,4758.48336192403,1246.5928103335023,3119.75868995164,1327.863078903035,3420.3746275033172,935.7203288082942
2021-07-15 20:00:00,7652.213774125993,638.3472484248501,10969.694275463691,2647.6671804927432,4865.156088086875,1274.538154128822,3051.355300954057,1327.863078903035,3420.3746275033172,935.7203288082942
2021-07-15 21:00:00,7652.213774125993,638.3472484248501,10969.694275463691,2647.6671804927432,4830.331658583541,1265.4151037489069,3051.355300954057,1327.863078903035,3420.3746275033172,935.7203288082942
2021-07-15 22:00:00,7687.802752489953,638.3472484248501,10969.694275463691,2647.6671804927432,4807.9707091129785,1259.5571450839084,3051.355300954057,1327.863078903035,3420.3746275033172,935.7203288082942
2021-07-15 23:00:00,7697.192435241084,639.1269091862852,10969.694275463691,2647.6671804927432,4802.105542038732,1258.020631335712,3051.355300954057,1327.863078903035,3424.552184300268,936.8631933320296
2021-07-16 00:00:00,7557.012733392655,627.4872600120163,10969.694275463691,2647.6671804927432,4891.18276697884,1281.3564338864435,3051.355300954057,1327.863078903035,3424.552184300268,936.8631933320296
2021-07-16 01:00:00,7359.551923338309,611.0913444522542,10969.694275463691,2718.70554147726,5022.41588026509,1315.7359290023353,3051.355300954057,1327.863078903035,3424.552184300268,936.8631933320296
2021-07-16 02:00:00,7285.110967535451,604.9102312217567,10969.694275463691,2746.4859061080765,5073.7360921647405,1329.180424299053,3051.355300954057,1341.4314922339179,3424.552184300268,946.4362790240582
2021-07-16 03:00:00,7285.110967535451,604.9102312217567,10969.694275463691,2794.109388332333,5161.713598278426,1352.228130521997,3104.2651537269035,1364.691629372574,3424.552184300268,962.8472830675357
2021-07-16 04:00:00,7328.5701906924,604.9102312217567,10969.694275463691,2810.777607110823,5192.505725418217,1360.2948277000278,3122.7836021974003,1372.8326773711037,3444.981300377339,968.591134482753
2021-07-16 05:00:00,6973.653201577329,575.6148963387263,10438.440461629023,2674.653820419822,4941.036687109929,1294.416800746112,2971.5496063550127,1306.3474520497782,3278.1435190812667,921.6830145918128
2021-07-16 06:00:00,7221.991619617029,596.1130898428875,10810.163246819458,2769.900784868335,5116.991699337302,1340.5122131920004,3077.369311900706,1352.8677263270904,3394.8813252359523,954.5050226787679
2021-07-16 07:00:00,7018.147168142775,579.2874893415552,10505.040793975642,2691.7189015501804,4972.561960133999,1302.6755621426669,2990.5089702652826,1314.6823345244632,3299.059042683981,927.5636243740589
2021-07-16 08:00:00,7164.563360445348,591.3728825950502,10724.202352744174,2747.874924339617,5076.302102759721,1329.8526490638887,3052.8985049932644,1342.109912900462,3367.8857075626806,946.9149333086596
2021-07-16 09:00:00,7312.531667860667,603.5863895579462,10945.687178920143,2804.6262406568567,5181.1419642118635,1357.3178323128973,3115.9494128809065,1369.8282429906938,3437.441983729847,966.4713797938037
