Date,BNT,AAVE,GRT,OG,SNX,VTHO,ATM,DOT,ASR,1INCH
2021-04-12 11:00:00,3255.8039873745934,4396.785196814148,4555.166568559802,3887.1942913437624,3861.5616068440268,4190.357786851333,7485.502618981565,4100.01665417341,6457.853120250349,2446.614907538299
2021-04-12 12:00:00,3255.8039873745934,4464.358739797972,4625.174251478241,3946.936006886956,3920.909377441015,4190.357786851333,7600.546204314275,4100.01665417341,6557.102912057476,2446.614907538299
2021-04-12 13:00:00,3255.8039873745934,4546.341955386915,4710.110673458642,4019.4173025059144,3992.912721601033,4190.357786851333,7740.122178016207,4100.01665417341,6677.5171558515185,2446.614907538299
2021-04-12 14:00:00,3255.8039873745934,4641.259192631893,4808.4470275274425,4103.333556371611,4076.27562034771,4190.357786851333,7901.718252461372,4100.01665417341,6816.928464175646,2446.614907538299
2021-04-12 15:00:00,3255.8039873745934,4591.374215008241,4756.765088980784,4059.230287377944,4032.4631742702113,4190.357786851333,7816.789352382229,4100.01665417341,6743.65905391791,2446.614907538299
2021-04-12 16:00:00,3255.8039873745934,4638.294794595296,4805.375845691679,4100.712734428006,4073.672080458198,4190.357786851333,7896.6713811057425,4100.01665417341,6812.5744540856895,2446.614907538299
2021-04-12 17:00:00,3255.8039873745934,4590.406795241068,4755.76282073616,4058.3749923321416,4031.6135191555313,4190.357786851333,7815.142325548604,4100.01665417341,6742.238139662976,2446.614907538299
2021-04-12 18:00:00,3255.8039873745934,4581.718328120738,4746.761376911424,4050.6935254696846,4023.982704923692,4190.357786851333,7800.350258055453,4100.01665417341,6729.476805644688,2446.614907538299
2021-04-12 19:00:00,3255.8039873745934,4630.408214710756,4797.205174753203,4093.7402154321676,4066.7455391949325,4190.357786851333,7883.244522221824,4100.01665417341,6800.990905598403,2446.614907538299
2021-04-12 20:00:00,3278.09924258452,4662.116552581663,4830.055713078071,4121.773531694489,4094.5939999812026,4190.357786851333,7937.227793078041,4128.092950542669,6847.563066732398,2463.368957836015
2021-04-12 21:00:00,3273.196102691765,4655.143301327801,4822.831270772184,4115.60848581375,4088.4696072461875,4190.357786851333,7925.355871165317,4121.91845253972,6837.320985222327,2459.6844316170295
2021-04-12 22:00:00,3309.9735869916735,4707.448282241598,4877.02038617412,4161.851277789186,4134.407468001763,4190.357786851333,8014.404813537962,4168.232143017695,6914.144816516961,2487.3213353430633
2021-04-12 23:00:00,3263.433694204829,4641.2591926318955,4808.447027527446,4103.333556371614,4076.2756203477124,4190.357786851333,7901.718252461375,4109.624703426906,6816.928464175649,2452.3483468188533
2021-04-13 00:00:00,3248.8987827354117,4620.587624647745,4787.030826556486,4085.057839577594,4058.1204161001406,4190.357786851333,7866.525021644474,4091.320966677815,6786.5667467318135,2441.4259045530644
2021-04-13 01:00:00,3264.8247571605852,4643.237563984253,4810.496663941566,4105.082632908856,4078.0131632378857,4190.357786851333,7905.086418809398,4111.37646161251,6819.8342307844205,2453.393678594991
2021-04-13 02:00:00,3267.610443813453,4647.199370779462,4814.6011832794,4108.585263141715,4081.492696653618,4190.357786851333,7911.831373091658,4114.884462006377,6825.653201971097,2455.4870179111986
2021-04-13 03:00:00,3284.424905788479,4671.112918141963,4839.37614648667,4129.727211322546,4102.4952319708755,4190.357786851333,7952.544055972058,4136.058824589601,6860.776631826865,2468.1224571114276
2021-04-13 04:00:00,3277.3978948646695,4661.119095039391,4829.022325035051,4120.891680275642,4093.717963609791,4181.39253698644,7935.529627097495,4127.209747087269,6846.098033983846,2462.84192125967
2021-04-13 05:00:00,3378.596771194853,4805.044254568617,4829.022325035051,4248.135799207841,4220.12301762509,4310.504790003223,8180.561419729528,4254.648954099226,7057.490562602667,2538.889091302977
2021-04-13 06:00:00,3316.4229834590737,4716.620621392966,4829.022325035051,4248.135799207841,4142.463252200078,4231.181796465602,8180.561419729528,4176.353833705541,6927.616845819548,2492.167815537497
2021-04-13 07:00:00,3435.424480959288,4885.864689440258,4829.022325035051,4248.135799207841,4291.105127138856,4383.0071132259745,8180.561419729528,4326.211786922156,6927.616845819548,2581.5929894522756
2021-04-13 08:00:00,3397.3292882229907,4831.6856620568005,4829.022325035051,4248.135799207841,4243.52134883836,4334.404239936709,8180.561419729528,4278.23871321488,6927.616845819548,2552.9658771274553
2021-04-13 09:00:00,3426.203927666622,4872.751207831383,4829.022325035051,4248.135799207841,4279.587958378922,4371.243282906425,8180.561419729528,4314.600393175106,6927.616845819548,2574.6640885635647
2021-04-13 10:00:00,3422.376622117396,4867.308009431214,4829.022325035051,4248.135799207841,4274.807364144807,4366.360303367876,8180.561419729528,4309.780687642067,6919.878221103484,2571.788011610299
2021-04-13 11:00:00,3454.7942626516606,4913.4124154745405,4829.022325035051,4248.135799207841,4315.29945013806,4407.71960258787,8180.561419729528,4350.604050041924,6985.425105471175,2596.1486558339416
2021-04-13 12:00:00,3210.764569397917,4913.4124154745405,4829.022325035051,3948.0683575115413,4010.4878981161505,4096.3799450586075,7602.726752270118,4043.2987545348756,6492.008995526973,2412.7694697060774
2021-04-13 13:00:00,3315.705142986464,4757.905126701399,4676.185944594831,4077.1069553436287,4010.4878981161505,4096.3799450586075,7851.214141792366,4175.449861014263,6704.193705121037,2412.7694697060774
2021-04-13 14:00:00,3284.4249057884786,4803.218508860461,4720.7210488290675,4038.64368218001,4010.4878981161505,4096.3799450586075,7777.146083850928,4136.0588245896,6640.946594695367,2412.7694697060774
2021-04-13 15:00:00,3323.618520416026,4746.576781161634,4665.052168536271,4038.64368218001,4010.4878981161505,4096.3799450586075,7869.952123037695,4185.415135145561,6720.194167424428,2412.7694697060774
2021-04-13 16:00:00,3250.2774794393094,4853.681138992141,4770.316960362648,4038.64368218001,4010.4878981161505,4096.3799450586075,7696.288846823835,4093.0571521081893,6571.90216797352,2412.7694697060774
2021-04-13 17:00:00,3328.674002737389,4739.367833999966,4657.967038317189,4038.64368218001,4010.4878981161505,4096.3799450586075,7881.922932438228,4191.781477159038,6730.416105532202,2412.7694697060774
2021-04-13 18:00:00,3334.470561732143,4731.129037243772,4649.8697466382355,4038.64368218001,4010.4878981161505,4096.3799450586075,7895.648527444651,4199.081053087918,6742.136464444753,2412.7694697060774
2021-04-13 19:00:00,3343.9331500976787,4717.740992514959,4636.711647659939,4038.64368218001,4010.4878981161505,4096.3799450586075,7918.054864675992,4210.997240315629,6761.269355524819,2412.7694697060774
2021-04-13 20:00:00,3322.897561951728,4717.740992514959,4666.06432999614,4038.64368218001,4010.4878981161505,4096.3799450586075,7868.24497507174,4184.507235983926,6718.736424654923,2412.7694697060774
2021-04-13 21:00:00,3288.655594804093,4717.740992514959,4714.648080069853,4038.64368218001,4010.4878981161505,4054.1673565307387,7787.163876144423,4141.386508777565,6649.500841060369,2412.7694697060774
2021-04-13 22:00:00,3226.9976323146125,4717.740992514959,4804.730449998195,4038.64368218001,4087.115940823823,3978.157056397764,7641.164806210391,4063.7409643745304,6524.831455163092,2412.7694697060774
2021-04-13 23:00:00,3307.115233289609,4717.740992514959,4688.331882113258,3940.8041996751226,3988.102177774584,3978.157056397764,7641.164806210391,4164.632633395056,6524.831455163092,2412.7694697060774
2021-04-14 00:00:00,3398.0829105140797,4717.740992514959,4562.823861089499,3835.307714191591,3881.3395115301864,3978.157056397764,7641.164806210391,4279.18774575996,6524.831455163092,2412.7694697060774
2021-04-14 01:00:00,3381.580079602091,4717.740992514959,4585.091413206617,3854.0248325838306,3900.281274896128,3958.8370883534467,7641.164806210391,4258.405818517858,6524.831455163092,2412.7694697060774
2021-04-14 02:00:00,3278.8008905388424,4717.740992514959,4728.818340508017,3974.835324024648,4022.5417475308404,3838.5128446577733,7641.164806210391,4128.976532081743,6524.831455163092,2412.7694697060774
2021-04-14 03:00:00,3207.4032162055005,4615.009614118485,4834.083132334394,4063.3162473334155,4112.084628897109,3754.927137822679,7641.164806210391,4039.0658203278686,6524.831455163092,2412.7694697060774
2021-04-14 04:00:00,3298.5697158909284,4746.1855979823185,4700.477819631685,3951.0135369799796,3998.43404870146,3754.927137822679,7641.164806210391,4153.871308760961,6524.831455163092,2412.7694697060774
2021-04-14 05:00:00,3313.5534848794014,4767.745169160693,4679.222428974435,3933.147196696478,3998.43404870146,3754.927137822679,7641.164806210391,4172.740289397772,6524.831455163092,2412.7694697060774
2021-04-14 06:00:00,3283.7208490026733,4724.820132267929,4637.094381382382,3933.147196696478,3962.435285562026,3754.927137822679,7641.164806210391,4135.172209621845,6524.831455163092,2391.046786377534
2021-04-14 07:00:00,3340.2873442209925,4806.211495209309,4716.9745506211975,3933.147196696478,4030.69354713189,3754.927137822679,7641.164806210391,4206.406096355408,6524.831455163092,2432.235773757348
2021-04-14 08:00:00,3398.8368672281945,4890.456160867514,4799.655045295944,3933.147196696478,4101.344709817361,3754.927137822679,7641.164806210391,4280.13719944218,6524.831455163092,2474.868706112979
2021-04-14 09:00:00,3337.376418430822,4802.02307560564,4712.863897418042,3862.0249271265857,4027.1809601627124,3754.927137822679,7641.164806210391,4202.7403829816785,6524.831455163092,2430.1161783118073
2021-04-14 10:00:00,3328.674002737391,4789.50150304865,4700.574812939769,3851.954457955461,4016.6798364073993,3754.927137822679,7661.141707664536,4191.781477159041,6524.831455163092,2423.7794998807467
2021-04-14 11:00:00,3367.456091580012,4845.303564965903,4755.340797790464,3896.8332414840697,4063.477820872027,3754.927137822679,7572.910392908729,4240.619555481624,6524.831455163092,2452.0187422403155
2021-04-14 12:00:00,3386.81356634921,4873.156293838137,4782.676384954415,3919.2337863168323,4086.836304918606,3754.927137822679,7529.627106424746,4240.619555481624,6524.831455163092,2466.113919622197
2021-04-14 13:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,4017.836449571857,4086.836304918606,3754.927137822679,7344.840767973907,4240.619555481624,6688.987459588093,2528.1580368203076
2021-04-14 14:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,3988.0077425221666,4086.836304918606,3754.927137822679,7399.777246972804,4240.619555481624,6639.327935141206,2528.1580368203076
2021-04-14 15:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,3948.0388453253963,4086.836304918606,3754.927137822679,7474.690627425845,4240.619555481624,6639.327935141206,2528.1580368203076
2021-04-14 16:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,3993.398156231365,4086.836304918606,3754.927137822679,7474.690627425845,4240.619555481624,6639.327935141206,2528.1580368203076
2021-04-14 17:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,3911.4506653819576,4086.836304918606,3754.927137822679,7474.690627425845,4329.463353332444,6639.327935141206,2528.1580368203076
2021-04-14 18:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,4002.414634344328,4086.836304918606,3754.927137822679,7474.690627425845,4231.066458938525,6639.327935141206,2528.1580368203076
2021-04-14 19:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,3934.0200655816766,4086.836304918606,3754.927137822679,7474.690627425845,4304.625302320387,6639.327935141206,2528.1580368203076
2021-04-14 20:00:00,3472.0212512686935,4995.758367413847,4782.676384954415,3918.3674658512446,4086.836304918606,3739.987109422854,7474.690627425845,4321.820876097965,6639.327935141206,2528.1580368203076
2021-04-14 21:00:00,3405.7727972115285,4900.436004809247,4782.676384954415,3843.6024318107184,4086.836304918606,3668.6256901624006,7474.690627425845,4321.820876097965,6639.327935141206,2528.1580368203076
2021-04-14 22:00:00,3428.0716151766846,4932.520919725063,4782.676384954415,3868.7678776759126,4086.836304918606,3692.645500442817,7474.690627425845,4321.820876097965,6639.327935141206,2528.1580368203076
2021-04-14 23:00:00,3472.7888880697697,4996.862890599213,4845.063717855656,3919.2337863168314,4140.146793972375,3740.8139913838136,7474.690627425845,4321.820876097965,6639.327935141206,2528.1580368203076
2021-04-15 00:00:00,3490.5386979421264,5022.402412040054,4869.82737685803,3939.2654256691176,4161.307544252679,3759.933707339775,7474.690627425845,4321.820876097965,6639.327935141206,2528.1580368203076
2021-04-15 01:00:00,3362.0342766993936,4837.502323240633,4690.544348429181,3794.2410992104083,4008.1087219899514,3621.5114903743547,7474.690627425845,4321.820876097965,6394.900622460494,2435.0837255332585
2021-04-15 02:00:00,3360.5956655411997,4835.432360757432,4688.537269118771,3794.2410992104083,4006.393656212463,3619.961849171799,7474.690627425845,4321.820876097965,6392.164250777798,2435.0837255332585
2021-04-15 03:00:00,3385.2207199869754,4870.864408228499,4722.892930142486,3794.2410992104083,4035.750851107123,3646.487431687281,7474.690627425845,4321.820876097965,6392.164250777798,2435.0837255332585
2021-04-15 04:00:00,3398.404184495795,4889.833590259679,4741.285849385792,3794.2410992104083,4051.4677518686826,3660.6883779811737,7474.690627425845,4321.820876097965,6392.164250777798,2435.0837255332585
2021-04-15 05:00:00,3428.819939039416,4933.597654263313,4783.720409487259,3794.2410992104083,4087.72843246825,3693.4515789192287,7474.690627425845,4321.820876097965,6392.164250777798,2435.0837255332585
2021-04-15 06:00:00,3415.399900139067,4914.288074403184,4764.997433324884,3794.2410992104083,4071.729495354872,3678.995799745377,7474.690627425845,4321.820876097965,6392.164250777798,2435.0837255332585
2021-04-15 07:00:00,3472.7888880697697,4996.862890599213,4845.063717855656,3794.2410992104083,4140.146793972375,3740.8139913838136,7474.690627425845,4321.820876097965,6392.164250777798,2435.0837255332585
2021-04-15 08:00:00,3429.5685896811283,4934.674858991319,4784.764889926012,3794.2410992104083,4088.620949593243,3694.258009394975,7474.690627425845,4321.820876097965,6312.611114905672,2435.0837255332585
2021-04-15 09:00:00,3434.8183119920336,4942.22848331079,4792.089043485925,3794.2410992104083,4094.8794990459332,3699.912898103868,7474.690627425845,4321.820876097965,6322.273979065817,2435.0837255332585
2021-04-15 10:00:00,3449.1489110100056,4962.848233241159,4792.089043485925,3794.2410992104083,4111.963976534267,3715.3495131815957,7474.690627425845,4321.820876097965,6348.651494569164,2435.0837255332585
2021-04-15 11:00:00,3437.0731161355725,4945.472834612744,4792.089043485925,3794.2410992104083,4097.567603749902,3702.341724951638,7474.690627425845,4321.820876097965,6326.424268329973,2426.558268288503
2021-04-15 12:00:00,3323.6191580066798,4782.228280613677,4792.089043485925,3794.2410992104083,3962.3114577099136,3580.131545287555,7474.690627425845,4321.820876097965,6117.596044491744,2346.460280592141
2021-04-15 13:00:00,3390.3354501920066,4878.223797578295,4888.282499355598,3794.2410992104083,4041.8484673293874,3651.9969097839385,7474.690627425845,4321.820876097965,6240.396914799909,2393.56168488635
2021-04-15 14:00:00,3356.287209559736,4829.23308850005,4839.190773400531,3794.2410992104083,4001.2572540891133,3615.32087244209,7474.690627425845,4321.820876097965,6177.72626202307,2369.523779076594
2021-04-15 15:00:00,3384.491303757717,4869.814879159715,4879.856242084568,3794.2410992104083,4034.8812646276765,3645.701720109671,7474.690627425845,4321.820876097965,6229.6399280904925,2389.4357436066493
2021-04-15 16:00:00,3374.3123825434072,4855.168819372767,4865.179982709878,3794.2410992104083,4022.746283380676,3634.737203658213,7474.690627425845,4321.820876097965,6229.6399280904925,2382.2494706935468
2021-04-15 17:00:00,3331.3730945364923,4793.385122837801,4803.268890671151,3794.2410992104083,3971.5554505062664,3588.483920048564,7474.690627425845,4321.820876097965,6229.6399280904925,2351.934525149196
2021-04-15 18:00:00,3327.1391952424397,4787.2931273417125,4797.164333724735,3794.2410992104083,3966.5079324585977,3583.9232541895735,7474.690627425845,4321.820876097965,6229.6399280904925,2348.9454111583264
2021-04-15 19:00:00,3304.0437822338154,4754.062022334923,4763.864707512511,3794.2410992104083,3938.974326701103,3559.0453687482072,7474.690627425845,4321.820876097965,6229.6399280904925,2332.640152730008
2021-04-15 20:00:00,3328.5492987369275,4789.322071239718,4799.197461223665,3794.2410992104083,3968.1890123197804,3585.442187545874,7474.690627425845,4321.820876097965,6183.77594039946,2349.940937927201
2021-04-15 21:00:00,3351.2746193171656,4822.020664429319,4831.963477600698,3794.2410992104083,3995.281405832524,3609.9214173306964,7474.690627425845,4321.820876097965,6141.843151653374,2365.9849127540983
2021-04-15 22:00:00,3357.0045182174727,4830.265196448007,4840.2250095136715,3794.2410992104083,4002.1124063126827,3616.0935420023457,7474.690627425845,4329.210183003028,6131.359954466853,2370.030195785095
2021-04-15 23:00:00,3372.139145714803,4852.041832155479,4862.046547770388,3794.2410992104083,4020.155420596186,3632.3962393793413,7474.690627425845,4348.727875970622,6103.841561852234,2380.7151751993256
2021-04-16 00:00:00,3504.556925644702,5042.572702851455,5052.970285478463,3794.2410992104083,4178.019622743649,3632.3962393793413,7474.690627425845,4519.494521702624,5873.211223748758,2474.201536385199
2021-04-16 01:00:00,3540.1000993327816,5093.714413833721,5104.217448617189,3794.2410992104083,4220.393046909406,3632.3962393793413,7474.690627425845,4565.331180137741,5814.243239574574,2499.2948582552312
2021-04-16 02:00:00,3358.4400557493163,4832.330736408,4842.294808534203,3794.2410992104083,4003.8238078120667,3828.8747377906648,7474.690627425845,4331.061459540551,6128.739155170224,2499.2948582552312
2021-04-16 03:00:00,3419.117139908479,4832.330736408,4929.780761757612,3794.2410992104083,4076.1610685975265,3760.925923756749,7342.041638313947,4409.310937368559,6019.9759843600605,2499.2948582552312
2021-04-16 04:00:00,3377.438742034106,4773.425529346867,4929.780761757612,3794.2410992104083,4126.461866270831,3715.080940794107,7252.543525178211,4409.310937368559,5946.593604054411,2468.8289218028385
2021-04-16 05:00:00,3320.8752020617408,4693.482748335328,4929.780761757612,3794.2410992104083,4196.74673893703,3652.8627496305216,7131.08180020828,4409.310937368559,5847.003230782454,2427.482293760305
2021-04-16 06:00:00,3402.7434836006896,4809.189405062555,4929.780761757612,3794.2410992104083,4095.775141980979,3742.9153947357113,7306.881665296338,4409.310937368559,5991.147192097127,2487.326097506077
2021-04-16 07:00:00,3324.5964875862387,4698.74214182293,4929.780761757612,3794.2410992104083,4192.049238669583,3656.9560516807574,7139.072703166829,4409.310937368559,5853.555229024032,2430.2024666578404
2021-04-16 08:00:00,3252.4035484109836,4596.709908163466,4929.780761757612,3794.2410992104083,4285.09930186202,3577.5459919061814,7139.072703166829,4409.310937368559,5726.446463137457,2377.4311124456594
2021-04-16 09:00:00,3264.3116620893766,4613.53996732379,4929.780761757612,3794.2410992104083,4285.09930186202,3590.644558466936,7139.072703166829,4409.310937368559,5747.4128575105,2386.135665717772
2021-04-16 10:00:00,3232.308606578696,4568.30918333042,4881.449577818811,3794.2410992104083,4243.088524392784,3555.4421608349076,7139.072703166829,4409.310937368559,5691.065672632946,2362.7421787989706
2021-04-16 11:00:00,3200.305551068015,4523.078399337048,4833.11839388001,3794.2410992104083,4201.077746923548,3520.2397632028774,7139.072703166829,4409.310937368559,5634.71848775539,2339.3486918801686
2021-04-16 12:00:00,3114.7159840045683,4402.11234912222,4703.860576369266,3794.2410992104083,4088.7233420639654,3426.093816047452,7139.072703166829,4409.310937368559,5634.71848775539,2276.7847152368618
2021-04-16 13:00:00,3218.9119786905035,4549.375366775054,4861.217919425824,3794.2410992104083,4225.502617545197,3540.706273454057,7139.072703166829,4409.310937368559,5634.71848775539,2352.949556367844
2021-04-16 14:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3794.2410992104083,4274.352358788495,3581.639293956416,7139.072703166829,4409.310937368559,5634.71848775539,2380.151285343195
2021-04-16 15:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3794.2410992104083,4340.7880068793775,3581.639293956416,7250.034290324622,4409.310937368559,5634.71848775539,2417.1456367496717
2021-04-16 16:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3794.2410992104083,4394.522722247005,3537.8442381165755,7339.782632878718,4409.310937368559,5704.470798542369,2447.0675386225575
2021-04-16 17:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3753.7511986408003,4347.62697065344,3576.005254617608,7261.456806649689,4409.310937368559,5643.596054582824,2420.953878806221
2021-04-16 18:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3741.9416443079976,4333.949043105317,3587.2911143030556,7238.611773999554,4409.310937368559,5625.840920927956,2420.953878806221
2021-04-16 19:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3732.6627087607953,4323.202100031791,3596.2086741352223,7220.662105488734,4409.310937368559,5611.89045877056,2420.953878806221
2021-04-16 20:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3741.0981047127966,4332.9720482804505,3588.099973629844,7236.979985953115,4409.310937368559,5624.572697095465,2420.953878806221
2021-04-16 21:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3680.363253858384,4262.6284208901025,3647.3122583195864,7119.49124660957,4409.310937368559,5533.260581156147,2420.953878806221
2021-04-16 22:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3687.955110215185,4271.421374313895,3639.8040674859008,7134.177339027512,4409.310937368559,5544.674595648562,2420.953878806221
2021-04-16 23:00:00,3256.1248339354806,4549.375366775054,4861.217919425824,3687.955110215185,4267.513395014432,3643.137221393855,7127.65018684176,4409.310937368559,5544.674595648562,2420.953878806221
2021-04-17 00:00:00,3256.1248339354806,4464.540912620408,4861.217919425824,3687.955110215185,4267.513395014432,3575.2018384741314,7263.088594696124,4409.310937368559,5544.674595648562,2420.953878806221
2021-04-17 01:00:00,3195.108385327783,4380.879982820423,4861.217919425824,3687.955110215185,4267.513395014432,3508.2062131940825,7401.790578643367,4326.684960808522,5544.674595648562,2420.953878806221
2021-04-17 02:00:00,3143.138502677689,4309.622988955419,4861.217919425824,3687.955110215185,4267.513395014432,3451.1436527973015,7524.174682126228,4256.3094734824235,5544.674595648562,2420.953878806221
2021-04-17 03:00:00,3143.138502677689,4179.989819535852,4861.217919425824,3687.955110215185,4267.513395014432,3347.3334840236344,7757.5203727668795,4128.279971019659,5716.6304549367305,2420.953878806221
2021-04-17 04:00:00,3143.138502677689,4179.989819535852,4819.293238168681,3656.1490186041583,4267.513395014432,3347.3334840236344,7690.617062862915,4128.279971019659,5667.328425350612,2420.953878806221
2021-04-17 05:00:00,3143.138502677689,4179.989819535852,4887.804302662062,3708.1248268465683,4267.513395014432,3347.3334840236344,7799.946861974273,4128.279971019659,5747.895156625489,2420.953878806221
2021-04-17 06:00:00,3143.138502677689,4065.4336131845553,4753.849833279482,3606.5004853576766,4267.513395014432,3441.6549911019515,7586.182627890878,4128.279971019659,5590.369159655208,2420.953878806221
2021-04-17 07:00:00,3143.138502677689,4074.17836176099,4764.075365293419,3614.2580686774395,4267.513395014432,3434.2678801530315,7602.500508355261,4128.279971019659,5602.394044920115,2420.953878806221
2021-04-17 08:00:00,3143.138502677689,3967.4924291284856,4764.075365293419,3519.6155521763353,4267.513395014432,3526.615396436626,7602.500508355261,4239.289483134358,5455.69044468825,2420.953878806221
2021-04-17 09:00:00,3143.138502677689,3950.0029319756163,4764.075365293419,3504.1003855368103,4267.513395014432,3542.2302531841865,7636.162232988227,4258.059859415671,5431.640674158437,2431.673178690242
2021-04-17 10:00:00,3143.138502677689,3880.919418221781,4764.075365293419,3504.1003855368103,4267.513395014432,3605.2848250637608,7772.092115008521,4333.8567789501085,5431.640674158437,2474.958933786351
2021-04-17 11:00:00,3143.138502677689,4090.7933840562177,4764.075365293419,3504.1003855368103,4267.513395014432,3420.3193787158975,7373.35288721843,4111.512694523425,5431.640674158437,2347.983699902485
2021-04-17 12:00:00,3135.0757275532487,4080.299685764496,4751.854564869408,3504.1003855368103,4256.56637476215,3420.3193787158975,7392.315646465455,4122.086666305311,5431.640674158437,2347.983699902485
2021-04-17 13:00:00,3082.667689244386,4012.0906468683042,4672.41936211334,3504.1003855368103,4185.41074312232,3420.3193787158975,7517.991457368747,4192.165733430815,5431.640674158437,2347.983699902485
2021-04-17 14:00:00,2968.4450416481473,3863.429921068913,4499.291356106525,3504.1003855368103,4030.3279562149987,3420.3193787158975,7807.275872885425,4353.475868035441,5431.640674158437,2347.983699902485
2021-04-17 15:00:00,3059.151261798102,3981.484026850783,4636.775360876643,3504.1003855368103,4153.481934053166,3524.833438500109,7575.784055876962,4224.391914118291,5431.640674158437,2347.983699902485
2021-04-17 16:00:00,3109.5436063258544,4047.069641174044,4713.155363526709,3447.313970473011,4221.900810629925,3582.896805046893,7453.013138808949,4224.391914118291,5431.640674158437,2347.983699902485
2021-04-17 17:00:00,3155.904563291387,4107.408406351446,4783.424965964769,3447.313970473011,4284.846177080546,3636.3151022699344,7453.013138808949,4287.374421048749,5431.640674158437,2347.983699902485
2021-04-17 18:00:00,3108.199810471782,4045.320691458758,4711.118563456041,3447.313970473011,4220.076307254546,3581.3484486056454,7453.013138808949,4222.566334207262,5431.640674158437,2347.983699902485
2021-04-17 19:00:00,3137.7633192613966,4083.7975851950714,4755.928165010746,3447.313970473011,4260.215381512912,3615.412290313092,7453.013138808949,4262.729092249874,5431.640674158437,2347.983699902485
2021-04-17 20:00:00,3133.06003377214,4077.6762611915665,4748.799364763407,3447.313970473011,4253.829619699081,3615.412290313092,7453.013138808949,4256.339562561277,5431.640674158437,2347.983699902485
2021-04-17 21:00:00,3100.137035347341,4034.8269931670366,4698.8977630320305,3447.313970473011,4209.129287002264,3615.412290313092,7453.013138808949,4256.339562561277,5431.640674158437,2347.983699902485
2021-04-17 22:00:00,3050.416588746626,3970.1158537014194,4623.5361604173,3447.313970473011,4141.622662113196,3615.412290313092,7574.4939697058335,4256.339562561277,5431.640674158437,2386.2547998568425
2021-04-17 23:00:00,2996.6647545836895,3900.1578650899396,4542.064157590563,3447.313970473011,4068.6425270979844,3615.412290313092,7710.359332391142,4181.337984366363,5431.640674158437,2429.057576535889
2021-04-18 00:00:00,2961.054164450744,3853.810697634835,4488.088955717849,3447.313970473011,4020.2931876504076,3615.412290313092,7803.086594614133,4131.649438812234,5431.640674158437,2458.270204526904
2021-04-18 01:00:00,2935.5220432233496,3820.580653044383,4449.38975437515,3447.313970473011,3985.6276235181826,3615.412290313092,7870.955052063281,4096.02368916965,5431.640674158437,2479.651359887861
2021-04-18 02:00:00,2570.009570915384,3344.8663304863267,3895.380135153341,3447.313970473011,3489.362705414751,3615.412290313092,8990.379770578951,3586.0129574442467,5431.640674158437,2832.312886627468
2021-04-18 03:00:00,2597.5573859238884,3380.71979964971,3937.1345366020437,3447.313970473011,3526.7650246100466,3615.412290313092,8895.034304827854,3624.451266269139,5431.640674158437,2862.6723188762853
2021-04-18 04:00:00,2653.324913867935,3453.301212834119,4021.6617395347826,3447.313970473011,3602.4819146883274,3615.412290313092,8708.078658512153,3702.2654036463605,5431.640674158437,2924.131657331208
2021-04-18 05:00:00,2658.7000972842284,3460.297011695266,4029.808939817456,3447.313970473011,3609.7799281898483,3615.412290313092,8690.47324297814,3709.7655614658515,5420.659343505603,2930.0554489895144
2021-04-18 06:00:00,2713.7957273012375,3532.0039500220323,4113.31774271486,3447.313970473011,3684.5845665804386,3615.412290313092,8514.03877753516,3786.6421791156367,5310.60881957209,2990.774313487149
2021-04-18 07:00:00,2604.9482631212923,3532.0039500220323,3948.336936990719,3447.313970473011,3536.799793174637,3766.481877888723,8869.796910617619,3634.7639832709388,5532.511999549051,2870.817532406456
2021-04-18 08:00:00,2587.478917018338,3532.0039500220323,3921.85853607203,3447.313970473011,3513.081249294694,3791.911254368885,8929.68128342366,3610.3884703575923,5569.864716242969,2851.565209516962
2021-04-18 09:00:00,2572.6971626235304,3532.0039500220323,3899.453735294677,3427.6201487772432,3493.0117121655107,3813.6981563266067,8980.987887820453,3589.7630363539915,5601.867072930706,2835.2747824566204
2021-04-18 10:00:00,2414.1292518428686,3532.0039500220323,3659.111326955804,3216.359152404448,3277.7203138706395,4064.1943335860224,9570.888567343309,3368.508380679,5969.816037364786,2660.522928536599
2021-04-18 11:00:00,2504.1635740657866,3532.0039500220323,3795.5769316905876,3336.31243000595,3399.962040021117,3918.0708990004237,9226.778272729951,3494.1360241554776,5755.178165347914,2759.746438813221
