Date,ZEC,FUN,EOS,1INCH,STRAX,IOTA,BAND,BCH,TRX,DASH
2021-04-18 06:00:00,13071.637281733629,2334.4485548551816,3800.49109843091,1543.6034154517208,1913.93343465677,8492.302191353512,3249.7416386319437,3563.738266736639,1605.5805675737504,3841.1542017700554
2021-04-18 07:00:00,12360.608522554367,2207.4667526867565,3593.7642430456776,1459.6394561176269,1809.8254575254443,8030.365330687148,3072.9726757875897,3369.88952818739,1518.2453750405552,3632.2154860578835
2021-04-18 08:00:00,12227.301521303129,2183.65960980819,3555.0061241739263,1443.8974998500223,1790.3068064743545,7943.759244972804,3039.8312028909477,3333.5458589634277,1501.8713641865659,3593.042677254728
2021-04-18 09:00:00,12222.770825835767,2182.850478154801,3553.688854774363,1443.3624791141299,1789.643427484383,7940.815770164211,3038.7048260343295,3332.310649290456,1501.314861856888,3591.7113138182804
2021-04-18 10:00:00,11637.439822956148,2078.316892626559,3383.5077811923857,1374.2419155809494,1703.9399648953488,7560.541467008021,2893.185600596656,3172.7310611554353,1429.4190416496328,3419.7093990865137
2021-04-18 11:00:00,12431.066645655786,2220.0497872452324,3614.249471015802,1467.9597144847746,1820.1418513053889,8076.14013764641,3090.4892799808913,3389.0986222042384,1526.8996997315744,3652.9198943708375
2021-04-18 12:00:00,12367.34647991609,2208.670076684105,3595.723259075797,1460.435127981262,1810.8120211515563,8034.742806043516,3074.647800343586,3371.7265066753994,1519.0729938898203,3634.1954624505493
2021-04-18 13:00:00,12419.217134433453,2217.9335967671373,3610.8043048938684,1466.5604294832096,1818.4068601008473,8068.441818916242,3087.5433712789672,3385.868073828775,1525.4442321001088,3649.437866921668
2021-04-18 14:00:00,12676.246973447282,2263.8362578728706,3685.5340112152194,1496.9125673848,1856.0408604934719,8235.427409019065,3151.443596798637,3455.9424687377236,1557.0150373414606,3724.967138797035
2021-04-18 15:00:00,12977.53822202688,2317.6435128232524,3773.1324262861453,1532.4914463216471,1900.155563326589,8431.168483790445,3226.347657763727,3538.083911990314,1594.0224422650522,3813.5028073207704
2021-04-18 16:00:00,12597.714918679667,2249.811309214125,3662.7013416227983,1487.6388746293312,1844.5422913339628,8184.40717900347,3131.919731283927,3434.532167739555,1547.3689969603743,3701.8901725652854
2021-04-18 17:00:00,12597.714918679667,2269.6869021358384,3695.0588822582117,1500.7811788597146,1860.837600882498,8256.710996096575,3159.58816791572,3464.8739848345926,1561.0389772637484,3734.5939205682685
2021-04-18 18:00:00,12597.714918679667,2297.726425970595,3740.707333373831,1519.3217051304487,1883.8262343426707,8358.713719271249,3198.62145821621,3507.6787508094826,1580.323923380669,3780.7307842697637
2021-04-18 19:00:00,12597.714918679667,2272.249152371571,3699.2302353568284,1502.4754111900406,1862.9383010174085,8358.713719271249,3163.1550279616777,3468.785482132336,1562.8012346410621,3738.809904783685
2021-04-18 20:00:00,12597.714918679667,2257.9129992307526,3699.2302353568284,1492.9959412284595,1851.1845860925255,8411.785648960551,3143.1979405790375,3468.785482132336,1562.8012346410621,3715.2208756917635
2021-04-18 21:00:00,12480.911722992161,2279.043783563493,3699.2302353568284,1506.9682135234964,1851.1845860925255,8333.793453425149,3172.6137054114815,3468.785482132336,1562.8012346410621,3715.2208756917635
2021-04-18 22:00:00,12686.718137412514,2242.0726910932485,3760.229409756216,1482.5218814373343,1851.1845860925255,8471.215156842027,3172.6137054114815,3525.9846930806766,1562.8012346410621,3715.2208756917635
2021-04-18 23:00:00,12489.60957899326,2277.4566407049224,3701.8082018240366,1482.5218814373343,1822.4234580229565,8339.6012130672,3172.6137054114815,3471.2028533382168,1562.8012346410621,3657.498947681303
2021-04-19 00:00:00,12539.758101915482,2268.3487228629256,3716.671774002872,1482.5218814373343,1829.7408880819694,8373.086541807912,3172.6137054114815,3485.1404944435963,1562.8012346410621,3672.1846084824465
2021-04-19 01:00:00,12401.209458731837,2268.3487228629256,3675.607199450321,1482.5218814373343,1809.5245397791518,8280.574407985367,3172.6137054114815,3446.6340509472266,1562.8012346410621,3631.611561467496
2021-04-19 02:00:00,12015.809716040787,2268.3487228629256,3561.378174159236,1482.5218814373343,1753.2888722545633,8023.234085108666,3172.6137054114815,3339.520960018021,1562.8012346410621,3518.749814716019
2021-04-19 03:00:00,12402.050804309689,2268.3487228629256,3675.856566729656,1482.5218814373343,1809.647304859012,8281.136193888864,3172.6137054114815,3446.8678838106175,1562.8012346410621,3631.857943914135
2021-04-19 04:00:00,12482.900359775178,2268.3487228629256,3699.8196494539843,1482.5218814373343,1821.4444811853928,8335.12131220433,3172.6137054114815,3469.338178486198,1562.8012346410621,3655.5341975364167
2021-04-19 05:00:00,12208.076366617788,2268.3487228629256,3618.364284056561,1482.5218814373343,1781.343492536399,8151.614975019042,3172.6137054114815,3392.9571016254567,1562.8012346410621,3575.05382227622
2021-04-19 06:00:00,12182.259255968436,2268.3487228629256,3610.712324133817,1482.5218814373343,1777.5763845440972,8134.376293062855,3172.6137054114815,3385.7818230401513,1562.8012346410621,3567.4934534404324
2021-04-19 07:00:00,12398.461858517165,2268.3487228629256,3674.792835402696,1482.5218814373343,1809.1236232370597,8278.739771767287,3172.6137054114815,3445.8704179733786,1562.8012346410621,3630.806945051726
2021-04-19 08:00:00,12398.461858517165,2268.3487228629256,3758.994586078371,1482.5218814373343,1850.5766746302513,8468.433290121702,3172.6137054114815,3524.8267931463165,1562.8012346410621,3630.806945051726
2021-04-19 09:00:00,12398.461858517165,2268.3487228629256,3841.6172714442523,1482.5218814373343,1891.2523422408633,8654.569418612817,3172.6137054114815,3602.3024713976083,1562.8012346410621,3630.806945051726
2021-04-19 10:00:00,12398.461858517165,2268.3487228629256,3766.817222512642,1482.5218814373343,1854.4278077425438,8486.056479854895,3172.6137054114815,3532.1621158942344,1562.8012346410621,3630.806945051726
2021-04-19 11:00:00,12398.461858517165,2268.3487228629256,3862.705897204196,1482.5218814373343,1901.6344053265336,8702.078830062846,3172.6137054114815,3622.0773743422906,1562.8012346410621,3630.806945051726
2021-04-19 12:00:00,12398.461858517165,2268.3487228629256,3870.892870304541,1482.5218814373343,1905.6649036708077,8720.522813942223,3172.6137054114815,3629.7543372849186,1562.8012346410621,3630.806945051726
2021-04-19 13:00:00,12967.870686354932,2268.3487228629256,4048.666581037179,1482.5218814373343,1993.1840194638162,9121.019482826054,3172.6137054114815,3796.4535767645853,1562.8012346410621,3630.806945051726
2021-04-19 14:00:00,13360.971600858335,2268.3487228629256,4171.39563764319,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3911.5371867874846,1562.8012346410621,3630.806945051726
2021-04-19 15:00:00,13360.971600858335,2268.3487228629256,4169.127376935421,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3909.410228119815,1562.8012346410621,3630.806945051726
2021-04-19 16:00:00,13360.971600858335,2268.3487228629256,4106.000906755081,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3850.2162419745587,1562.8012346410621,3630.806945051726
2021-04-19 17:00:00,13360.971600858335,2268.3487228629256,4094.1074887166833,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3839.063728289359,1562.8012346410621,3630.806945051726
2021-04-19 18:00:00,13360.971600858335,2268.3487228629256,4031.055301108356,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3779.939397259081,1562.8012346410621,3630.806945051726
2021-04-19 19:00:00,13360.971600858335,2268.3487228629256,4053.047992607521,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3800.5620468730917,1562.8012346410621,3630.806945051726
2021-04-19 20:00:00,13360.971600858335,2268.3487228629256,4036.4408526542,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3784.989454116031,1562.8012346410621,3615.929914434289
2021-04-19 21:00:00,13360.971600858335,2268.3487228629256,4110.216321556358,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3854.1690561368346,1562.8012346410621,3682.01955495988
2021-04-19 22:00:00,13360.971600858335,2268.3487228629256,4223.267667912055,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,3960.1778320237813,1562.8012346410621,3783.2933652489223
2021-04-19 23:00:00,13360.971600858335,2268.3487228629256,4406.069716447787,1482.5218814373343,2053.604305860505,9397.509061309816,3172.6137054114815,4131.592167364179,1562.8012346410621,3947.051344084553
2021-04-20 00:00:00,13360.971600858335,2268.3487228629256,4435.01873657659,1482.5218814373343,2053.604305860505,9336.168017419108,3172.6137054114815,4131.592167364179,1562.8012346410621,3972.9844945253594
2021-04-20 01:00:00,13360.971600858335,2268.3487228629256,3349.6888645627246,1482.5218814373343,2053.604305860505,12361.171965291202,3172.6137054114815,4131.592167364179,1562.8012346410621,3000.722817839698
2021-04-20 02:00:00,13366.433581240903,2268.3487228629256,3351.058221179332,1482.5218814373343,2054.4438216357985,12366.225226445924,3173.9106735016844,4133.281166940038,1563.440109562772,3001.9495167396126
2021-04-20 03:00:00,10849.756608283858,2268.3487228629256,2720.1097330114453,1482.5218814373343,1667.626244103297,10037.87083926857,2576.3161201247376,3355.053117373108,1269.0703587673033,2436.7323870662885
2021-04-20 04:00:00,10849.756608283858,2268.3487228629256,2648.276845780723,1482.5218814373343,1623.587429609205,9772.789899598,2508.2805467500098,3355.053117373108,1235.556641705507,2502.8272604366666
2021-04-20 05:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9015.757863740808,2313.980991728852,3355.053117373108,1139.8464126412691,2712.983793587069
2021-04-20 06:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9090.600051012778,2313.980991728852,3355.053117373108,1139.8464126412691,2690.6480137698895
2021-04-20 07:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3255.6838724623317,1139.8464126412691,2610.9569769679642
2021-04-20 08:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3261.1997261617603,1139.8464126412691,2615.3805196903622
2021-04-20 09:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3091.9840697733266,1139.8464126412691,2479.6748381908124
2021-04-20 10:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3024.988139065299,1139.8464126412691,2425.946190212994
2021-04-20 11:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3058.6348378459434,1139.8464126412691,2452.9297937736246
2021-04-20 12:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,2957.732635699206,1139.8464126412691,2372.009373055012
2021-04-20 13:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3079.371451888251,1139.8464126412691,2469.559911817459
2021-04-20 14:00:00,10849.756608283858,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3071.9761060228443,1139.8464126412691,2463.6290749669597
2021-04-20 15:00:00,10772.530403525221,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3050.1104490922344,1139.8464126412691,2446.093499722123
2021-04-20 16:00:00,10914.61520473219,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2313.980991728852,3090.3400256712657,1139.8464126412691,2478.3563660703994
2021-04-20 17:00:00,10894.256733287433,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9368.06128442541,2309.6648417721044,3084.5757730625305,1139.8464126412691,2473.7336151660247
2021-04-20 18:00:00,10754.995293579455,2268.3487228629256,2443.132722897521,1482.5218814373343,1497.8190758579635,9248.30922297863,2280.140363050644,3045.1455968181517,1139.8464126412691,2442.1118429666026
2021-04-20 19:00:00,10979.911767480038,2268.3487228629256,2443.132722897521,1513.5254834800432,1497.8190758579635,9441.716755310734,2327.8243569954766,3108.8279501297425,1139.8464126412691,2493.183105165928
2021-04-20 20:00:00,10994.013830275804,2268.3487228629256,2443.132722897521,1515.4693817428913,1497.8190758579635,9453.843235505008,2330.8141009893297,3112.8207770214676,1139.8464126412691,2496.3852278655404
2021-04-20 21:00:00,11116.032101162391,2268.3487228629256,2443.132722897521,1532.2889852468093,1497.8190758579635,9558.767753759888,2356.6828974772507,3147.368760556474,1139.8464126412691,2524.0916337036097
2021-04-20 22:00:00,11162.571179971024,2268.3487228629256,2443.132722897521,1538.7041626404175,1497.8190758579635,9598.787091753626,2366.5495342496633,3160.5457324700446,1139.8464126412691,2534.659154415326
2021-04-20 23:00:00,11161.56940774063,2268.3487228629256,2443.132722897521,1538.5660733887498,1497.684655791819,9597.925659544237,2366.33715095848,3160.2620928948395,1139.7441184238623,2534.431684317848
2021-04-21 00:00:00,10805.94990222676,2268.3487228629256,2443.132722897521,1489.545717358936,1449.9668253280286,9292.12551152572,2290.9431255520385,3059.5727720910736,1103.430655236047,2453.6819878001934
2021-04-21 01:00:00,10815.789372887257,2268.3487228629256,2443.132722897521,1490.9020387851901,1451.2871077803438,9300.586553560117,2293.0291677669934,3062.3586980667656,1104.435395555623,2455.9162135876154
2021-04-21 02:00:00,10949.433809617356,2268.3487228629256,2443.132722897521,1509.3242506389715,1469.2198209061341,9415.508507784367,2321.3627993648975,3100.1984885026445,1118.0822632279746,2486.2625459453816
2021-04-21 03:00:00,10951.36208598958,2268.3487228629256,2443.132722897521,1509.590053815751,1469.2198209061341,9417.16664855253,2321.7716085430893,3100.7444564128145,1118.2791657937028,2486.700395189996
2021-04-21 04:00:00,11040.687667854601,2268.3487228629256,2443.132722897521,1521.903134953599,1469.2198209061341,9493.978453677484,2340.709307640458,3126.0359042353793,1127.4004911948462,2506.983347938723
2021-04-21 05:00:00,10908.420885800995,2268.3487228629256,2443.132722897521,1503.6708258517217,1469.2198209061341,9380.241156080494,2312.667749255835,3088.586179899721,1113.8943003177903,2476.949836433885
2021-04-21 06:00:00,11099.40085658223,2268.3487228629256,2443.132722897521,1529.996452025493,1469.2198209061341,9544.466409273742,2353.1569478120155,3142.659826724291,1133.3958856668648,2520.315215560801
2021-04-21 07:00:00,11087.992079972166,2268.3487228629256,2443.132722897521,1528.4238096855238,1469.2198209061341,9534.655908100509,2350.7382008640584,3139.429570930506,1132.2308984177853,2517.7246511102676
2021-04-21 08:00:00,11153.855895892533,2268.3487228629256,2443.132722897521,1537.5028046670648,1469.2198209061341,9591.292747039952,2364.701828094487,3158.078106198511,1138.956466666291,2532.68019506835
2021-04-21 09:00:00,11729.05016431266,2268.3487228629256,2443.132722897521,1616.7904348084971,1469.2198209061341,10085.907046016911,2486.6473643052814,3320.9373400691406,1197.6914223373374,2663.2882238560405
2021-04-21 10:00:00,11801.787140358427,2268.3487228629256,2443.132722897521,1626.8168602632632,1469.2198209061341,10148.454172078156,2502.068153477287,3341.531926704047,1205.1188312985366,2679.8044403465287
2021-04-21 11:00:00,11452.804923701691,2268.3487228629256,2443.132722897521,1578.7114210414554,1469.2198209061341,9848.361483531025,2428.0812835192,3242.7218731976072,1169.483123241819,2600.561857619326
2021-04-21 12:00:00,11426.623051814764,2268.3487228629256,2443.132722897521,1575.102381994034,1469.2198209061341,9825.847475794428,2422.530528615081,3235.3087958585097,1166.8096072332403,2594.616800679666
2021-04-21 13:00:00,11217.94695223526,2268.3487228629256,2443.132722897521,1546.3374336779436,1469.2198209061341,9646.4051753865,2378.289616883651,3176.2247062378415,1145.5010126742684,2547.2332026197573
2021-04-21 14:00:00,10945.749288266865,2268.3487228629256,2443.132722897521,1508.8163579457976,1469.2198209061341,9412.340157463623,2320.5816529654385,3099.1552612709647,1117.7060247811196,2485.4259102258784
2021-04-21 15:00:00,11063.391937425724,2268.3487228629256,2443.132722897521,1525.0328040536244,1469.2198209061341,9513.502042479142,2345.5227845457985,3132.464340940947,1117.7060247811196,2512.138753784287
2021-04-21 16:00:00,11162.865853085395,2268.3487228629256,2443.132722897521,1538.7447818436801,1469.2198209061341,9599.040483596853,2366.612007179091,3160.6291655643604,1117.7060247811196,2512.138753784287
2021-04-21 17:00:00,11488.088553658325,2268.3487228629256,2443.132722897521,1583.5750915535639,1469.2198209061341,9878.702168156235,2435.5616799882796,3252.7120021999267,1117.7060247811196,2512.138753784287
2021-04-21 18:00:00,11406.588133133502,2268.3487228629256,2443.132722897521,1572.340669457022,1469.2198209061341,9808.619283855363,2418.2829742918493,3229.636153264117,1117.7060247811196,2512.138753784287
2021-04-21 19:00:00,11639.428187951033,2268.3487228629256,2443.132722897521,1604.4364971835228,1469.2198209061341,10008.840368817933,2467.646827332428,3295.561971763896,1117.7060247811196,2512.138753784287
2021-04-21 20:00:00,11845.890521721674,2268.3487228629256,2443.132722897521,1632.8962890432479,1469.2198209061341,10186.379033734747,2511.418403965392,3354.019260626291,1117.7060247811196,2512.138753784287
2021-04-21 21:00:00,11980.065103008132,2268.3487228629256,2443.132722897521,1651.3915786514742,1469.2198209061341,10301.756863638739,2539.864430219751,3392.0091550201346,1117.7060247811196,2512.138753784287
2021-04-21 22:00:00,12058.846707519366,2268.3487228629256,2443.132722897521,1662.2512256670684,1469.2198209061341,10369.50181560885,2556.5667263536416,3414.3152043989635,1117.7060247811196,2512.138753784287
2021-04-21 23:00:00,11980.94762240962,2268.3487228629256,2443.132722897521,1651.5132295018734,1469.2198209061341,10302.515749356253,2540.0515310090664,3392.2590296129347,1117.7060247811196,2512.138753784287
2021-04-22 00:00:00,12013.146419144847,2268.3487228629256,2443.132722897521,1655.9516713061598,1469.2198209061341,10302.515749356253,2546.8779194986532,3401.375725755019,1117.7060247811196,2512.138753784287
2021-04-22 01:00:00,12092.849289461756,2268.3487228629256,2443.132722897521,1666.9383101686349,1469.2198209061341,10302.515749356253,2563.775530952659,3423.942620297892,1117.7060247811196,2512.138753784287
2021-04-22 02:00:00,12559.409366298334,2268.3487228629256,2443.132722897521,1731.251264664137,1469.2198209061341,10302.515749356253,2662.689796737432,3556.0434092659925,1117.7060247811196,2512.138753784287
2021-04-22 03:00:00,12122.663664752554,2268.3487228629256,2443.132722897521,1671.0480714975295,1469.2198209061341,10302.515749356253,2570.096404058041,3432.384196622232,1117.7060247811196,2512.138753784287
2021-04-22 04:00:00,11964.405064422173,2268.3487228629256,2443.132722897521,1649.2329212802624,1469.2198209061341,10302.515749356253,2536.5443835723954,3387.5752063066006,1117.7060247811196,2512.138753784287
2021-04-22 05:00:00,11963.998855663907,2268.3487228629256,2443.132722897521,1649.1769274507794,1469.2198209061341,10302.515749356253,2536.4582642427017,3387.4601932565847,1117.7060247811196,2512.138753784287
2021-04-22 06:00:00,12090.843830350108,2268.3487228629256,2443.132722897521,1666.661867740332,1469.2198209061341,10302.515749356253,2563.350358449828,3423.3747990374713,1117.7060247811196,2512.138753784287
2021-04-22 07:00:00,12544.431607807326,2268.3487228629256,2443.132722897521,1729.1866561643951,1469.2198209061341,10302.515749356253,2659.514398631608,3551.8026398305724,1117.7060247811196,2512.138753784287
2021-04-22 08:00:00,12253.268713420919,2268.3487228629256,2443.132722897521,1689.0513190296442,1469.2198209061341,10302.515749356253,2597.785662394092,3469.363421439943,1117.7060247811196,2512.138753784287
2021-04-22 09:00:00,12272.115957010392,2268.3487228629256,2443.132722897521,1691.6493165427494,1469.2198209061341,10302.515749356253,2601.781420613184,3474.699788333838,1117.7060247811196,2512.138753784287
2021-04-22 10:00:00,11690.592348440156,2268.3487228629256,2443.132722897521,1611.4892187700939,1469.2198209061341,10302.515749356253,2478.494016409536,3310.048479082163,1117.7060247811196,2512.138753784287
2021-04-22 11:00:00,11317.626808032996,2268.3487228629256,2443.132722897521,1560.0777992778142,1469.2198209061341,10302.515749356253,2399.422500384137,3204.447840296782,1117.7060247811196,2512.138753784287
2021-04-22 12:00:00,11317.626808032996,2358.492077385742,2443.132722897521,1560.0777992778142,1469.2198209061341,10302.515749356253,2307.71475407621,3204.447840296782,1117.7060247811196,2512.138753784287
2021-04-22 13:00:00,12081.5549643351,2517.6878641783924,2608.041666111635,1665.3814443886638,1568.3906460291796,10997.924954410879,2307.71475407621,3420.744770044162,1193.1500306033256,2681.70553303092
2021-04-22 14:00:00,11659.066743654255,2429.64510237277,2516.8392599453978,1607.143573082221,1513.544512784789,10613.330938252608,2307.71475407621,3301.122389020727,1151.425945009792,2587.927124342236
2021-04-22 15:00:00,11200.395212389656,2334.0620626632326,2417.8259733172613,1543.9180148248336,1454.0011724317565,10195.798998492864,2307.71475407621,3171.2551454106765,1106.1284685524356,2486.117217681456
2021-04-22 16:00:00,10908.073683889339,2273.1448738646113,2354.7226121621084,1503.6229658185691,1416.0528824735293,9929.696643084502,2369.558368613819,3088.487873917838,1077.2593832645089,2421.231508621861
2021-04-22 17:00:00,11087.766646595137,2310.5912781410607,2393.512878417339,1528.3927348309908,1439.380075264275,10093.272418264769,2331.15631911801,3139.365742222385,1095.0054982790525,2461.1174019325626
2021-04-22 18:00:00,10733.974276442874,2236.8641164138876,2317.139825012099,1479.6242401995303,1393.4518279797712,9771.212720828142,2407.9913569237374,3039.193752486584,1060.065676499445,2382.5871995387297
2021-04-22 19:00:00,10204.625843828686,2126.552643375124,2202.8695367731984,1406.6562273986706,1324.7334276866686,9289.343097769546,2532.9020072546314,2889.315207237941,1007.7882916398052,2265.0893588358344
2021-04-22 20:00:00,10225.659942251768,2130.935961126031,2207.410161325124,1409.5556718258706,1327.4640102409683,9308.49058636879,2532.9020072546314,2895.270755376055,1009.8655768279536,2269.7582328582616
2021-04-22 21:00:00,9903.214788031964,2063.7412784846974,2137.8040220720613,1365.1082328781595,1285.6051629958356,9014.966481359845,2532.9020072546314,2803.9743470760013,978.0215429464735,2198.186075406438
2021-04-22 22:00:00,9916.907345177184,2066.594684776839,2140.7598302983843,1366.9956828515442,1287.382689035338,9027.43091299647,2532.9020072546314,2807.851227442917,979.3737923071795,2201.2253701301775
2021-04-22 23:00:00,9929.318045908807,2069.180963671419,2143.4389245630937,1368.7064353806122,1288.9938083817804,9038.728461671371,2532.9020072546314,2811.3651658180365,980.5994481107132,2203.9801351350998
2021-04-23 00:00:00,9757.083156882112,2033.2887551626038,2106.258630448158,1344.9647242260344,1266.6347999870186,8881.941823722973,2532.9020072546314,2762.598960011214,963.5898774288094,2165.7496874611584
2021-04-23 01:00:00,8987.153581916358,1872.8423264631845,1940.054162777401,1238.833813807701,1166.6848889828298,8181.069484802084,2532.9020072546314,2544.602801847696,887.5531835889324,1994.8507918036958
2021-04-23 02:00:00,9199.88348037254,1917.173332304079,1985.9761024978438,1268.1575578622899,1194.3008360901624,8374.719016314131,2532.9020072546314,2604.834675122632,908.5619598269672,2042.0697919584861
2021-04-23 03:00:00,8686.441720527057,1810.1766674259738,1875.1395829644166,1197.3821997113628,1127.6473915791203,7907.329350007874,2532.9020072546314,2459.4599100449177,857.8554859267858,1928.1027064027448
2021-04-23 04:00:00,8892.296207310319,1853.0748990435798,1919.577329618025,1225.7582029282516,1154.3707936964047,7907.329350007874,2532.9020072546314,2517.745094454763,878.185260358168,1973.795592611146
2021-04-23 05:00:00,8636.798917600552,1799.831551847655,1864.4232059055785,1190.5391895950904,1121.2029141933497,7907.329350007874,2532.9020072546314,2445.4041565444395,852.9528627126512,1917.0836463830567
2021-04-23 06:00:00,8306.021696692382,1730.9005411221665,1793.0184259020302,1144.9432172593195,1078.2624234433288,7907.329350007874,2532.9020072546314,2351.748625297709,820.2859707095498,1917.0836463830567
2021-04-23 07:00:00,8910.591794304357,1856.8875355360592,1923.5267925246865,1228.2801573607744,1156.7458710428039,7907.329350007874,2532.9020072546314,2522.925266519494,879.9920956741755,1917.0836463830567
2021-04-23 08:00:00,8740.046625095581,1821.3474495058485,1886.7112577227863,1204.7713655646141,1134.606216925257,7907.329350007874,2532.9020072546314,2474.6374842473115,863.1493983176354,1917.0836463830567
2021-04-23 09:00:00,9060.39419609314,1888.1050145875354,1955.8645923113909,1248.9296632398068,1134.606216925257,7907.329350007874,2532.9020072546314,2565.33998746988,894.7862791055607,1917.0836463830567
2021-04-23 10:00:00,9060.39419609314,1966.9925919494337,2037.5832563387032,1301.111631227389,1134.606216925257,7907.329350007874,2532.9020072546314,2672.5233565926574,932.1716582396367,1917.0836463830567
2021-04-23 11:00:00,9060.39419609314,1865.508465184658,1932.4571067403845,1233.9826657910012,1134.606216925257,7907.329350007874,2532.9020072546314,2534.6383944365593,884.0776150192876,1917.0836463830567
2021-04-23 12:00:00,9060.39419609314,1822.1245473896663,1887.5162437929341,1205.2853944935362,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 13:00:00,9060.39419609314,1880.4918837570117,1887.5162437929341,1243.8937860767755,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 14:00:00,9060.39419609314,1896.4709589930067,1887.5162437929341,1254.4635059277311,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 15:00:00,9060.39419609314,1903.8048202715331,1887.5162437929341,1259.314653944431,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 16:00:00,9189.450790718942,1877.0677962064415,1887.5162437929341,1241.6288461087138,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 17:00:00,8829.674853552317,1953.5512269902802,1887.5162437929341,1292.220537097444,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 18:00:00,8855.875342476542,1947.7715614793883,1887.5162437929341,1288.3974469385876,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 19:00:00,9050.869577772604,1947.7715614793883,1887.5162437929341,1260.6398847768078,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 20:00:00,9155.397362747204,1947.7715614793883,1887.5162437929341,1246.247074766996,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 21:00:00,9039.811563398236,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 22:00:00,8858.967979072031,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,884.0776150192876,1917.0836463830567
2021-04-23 23:00:00,9274.098362632412,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,925.5054066409643,1917.0836463830567
2021-04-24 00:00:00,9004.572542630067,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,898.6081715796465,1917.0836463830567
2021-04-24 01:00:00,8814.061654648876,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,879.5962040593325,1917.0836463830567
2021-04-24 02:00:00,8814.061654648876,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,855.5758490601263,1917.0836463830567
2021-04-24 03:00:00,8814.061654648876,1947.7715614793883,1887.5162437929341,1262.1819715635734,1134.606216925257,7907.329350007874,2532.9020072546314,2475.6933154961744,820.6784422751492,1998.603087375302
