Date,NEO,ATM,SKL,ONT,FIO,ASR,PSG,UTK,OG,ZEC
2021-05-24 03:00:00,7342.905321735346,2895.2252872344834,7080.9319761533,2611.9163940657113,3349.728493322106,3156.6668443214166,2971.38132314974,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 04:00:00,7342.905321735346,2949.0574673845563,6951.676439431339,2611.9163940657113,3349.728493322106,3156.6668443214166,3026.6295055235373,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 05:00:00,7342.905321735346,3042.0812765978626,6739.101112207502,2611.9163940657113,3349.728493322106,3156.6668443214166,3122.1002139770026,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 06:00:00,7342.905321735346,3184.7703398826798,6437.165360972774,2611.9163940657113,3349.728493322106,3156.6668443214166,3268.5425718590122,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 07:00:00,7342.905321735346,3192.9915724160596,6420.591113253,2611.9163940657113,3349.728493322106,3156.6668443214166,3276.9800557780236,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 08:00:00,7342.905321735346,3069.5604647916243,6678.771618834349,2611.9163940657113,3349.728493322106,3156.6668443214166,3150.302215021368,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 09:00:00,7342.905321735346,3135.668183929894,6537.966427574222,2611.9163940657113,3349.728493322106,3156.6668443214166,3218.1488322879345,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 10:00:00,7342.905321735346,3288.830872222989,6233.489684037568,2611.9163940657113,3349.728493322106,3156.6668443214166,3375.340313518821,2227.8236301680704,2263.007631494437,6576.149438703847
2021-05-24 11:00:00,7342.905321735346,3350.2085671639716,6233.489684037568,2611.9163940657113,3349.728493322106,3215.5780325608157,3438.3324879826687,2227.8236301680704,2305.240934893556,6576.149438703847
2021-05-24 12:00:00,7342.905321735346,3259.0992915543293,6233.489684037568,2611.9163940657113,3349.728493322106,3128.130048550405,3344.82667304459,2227.8236301680704,2242.5496643433044,6576.149438703847
2021-05-24 13:00:00,7342.905321735346,3311.129557724484,6233.489684037568,2611.9163940657113,3349.728493322106,3178.069441149676,3398.225543874495,2227.8236301680704,2278.3511068577877,6576.149438703847
2021-05-24 14:00:00,7342.905321735346,3409.8969677487808,6233.489684037568,2611.9163940657113,3349.728493322106,3272.867811949589,3499.590932874118,2227.8236301680704,2346.3118537954515,6576.149438703847
2021-05-24 15:00:00,7342.905321735346,3335.5680160771317,6233.489684037568,2611.9163940657113,3349.728493322106,3201.5258225220596,3423.3068316885397,2227.8236301680704,2295.1669359176194,6576.149438703847
2021-05-24 16:00:00,7342.905321735346,3422.622985231957,6233.489684037568,2611.9163940657113,3349.728493322106,3285.082425290969,3512.6516956528603,2227.8236301680704,2355.068483674535,6576.149438703847
2021-05-24 17:00:00,7342.905321735346,3436.3625793288384,6233.489684037568,2611.9163940657113,3349.728493322106,3298.269883942725,3526.752696175043,2227.8236301680704,2364.5225442519522,6576.149438703847
2021-05-24 18:00:00,7342.905321735346,3580.1778388511048,6233.489684037568,2611.9163940657113,3349.728493322106,3436.305824092656,3674.3508737719862,2227.8236301680704,2463.480211115576,6576.149438703847
2021-05-24 19:00:00,7342.905321735346,3545.9414732326486,6233.489684037568,2611.9163940657113,3349.728493322106,3403.445271386643,3639.2139544380234,2227.8236301680704,2439.9225519718475,6576.149438703847
2021-05-24 20:00:00,7342.905321735346,3486.478311895329,6233.489684037568,2611.9163940657113,3349.728493322106,3346.37167984462,3578.1866734895616,2227.8236301680704,2399.006617669582,6576.149438703847
2021-05-24 21:00:00,7342.905321735346,3470.5989449472945,6233.489684037568,2611.9163940657113,3349.728493322106,3331.130436648738,3561.889615509006,2227.8236301680704,2388.080203395681,6576.149438703847
2021-05-24 22:00:00,7342.905321735346,3582.880709820984,6233.489684037568,2611.9163940657113,3349.728493322106,3438.9000782536586,3677.1248410878266,2227.8236301680704,2465.340026311134,6576.149438703847
2021-05-24 23:00:00,7342.905321735346,3652.2543980478567,6233.489684037568,2611.9163940657113,3349.728493322106,3505.485935052686,3748.323335527699,2227.8236301680704,2513.0752829971107,6576.149438703847
2021-05-25 00:00:00,7342.905321735346,3546.842430222609,6233.489684037568,2611.9163940657113,3349.728493322106,3404.310022773644,3640.138610209971,2227.8236301680704,2440.542490370367,6576.149438703847
2021-05-25 01:00:00,7342.905321735346,3462.265092790171,6233.489684037568,2611.9163940657113,3349.728493322106,3323.1314863189855,3553.336549618503,2227.8236301680704,2382.3457732093793,6576.149438703847
2021-05-25 02:00:00,7342.905321735346,3447.8497809508203,6233.489684037568,2611.9163940657113,3349.728493322106,3309.2954641269794,3538.5420572673597,2227.8236301680704,2372.4267588330717,6576.149438703847
2021-05-25 03:00:00,7289.097189615368,3473.3018159171734,6233.489684037568,2611.9163940657113,3349.728493322106,3333.7246908097404,3564.663582824846,2227.8236301680704,2389.9400185912396,6576.149438703847
2021-05-25 04:00:00,7280.127155184026,3477.581361619481,6233.489684037568,2611.9163940657113,3349.728493322106,3337.8322598979917,3569.0556977415918,2227.8236301680704,2392.884725984205,6576.149438703847
2021-05-25 05:00:00,7053.308434517054,3589.4126479981896,6233.489684037568,2611.9163940657113,3349.728493322106,3445.169525809411,3683.8285954344383,2227.8236301680704,2469.8345797003985,6576.149438703847
2021-05-25 06:00:00,7034.768006788321,3598.872696392762,6233.489684037568,2611.9163940657113,3349.728493322106,3454.2494153729135,3693.5374810398744,2227.8236301680704,2476.343932884849,6576.149438703847
2021-05-25 07:00:00,7248.437687009981,3492.7850108250454,6233.489684037568,2611.9163940657113,3349.728493322106,3352.4249395536226,3584.6592638931866,2227.8236301680704,2403.3461864592164,6576.149438703847
2021-05-25 08:00:00,7336.43516823078,3450.8905107919345,6233.489684037568,2611.9163940657113,3349.728493322106,3312.214000058106,3541.66277049768,2227.8236301680704,2374.519050928075,6576.149438703847
2021-05-25 09:00:00,7711.146243094281,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3151.2621481526653,3369.5612149441567,2227.8236301680704,2259.133016503693,6576.149438703847
2021-05-25 10:00:00,7930.6796876076905,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 11:00:00,7716.439996736605,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 12:00:00,7479.722057059644,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 13:00:00,7341.466523788498,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 14:00:00,7282.2496412351,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 15:00:00,7334.520274875289,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 16:00:00,7287.679399128848,3283.1998910357433,6233.489684037568,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 17:00:00,7287.679399128848,3283.1998910357433,6244.623807596351,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 18:00:00,7287.679399128848,3283.1998910357433,6462.039799822116,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 19:00:00,7287.679399128848,3283.1998910357433,6356.931244495729,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 20:00:00,7287.679399128848,3283.1998910357433,6225.013962365466,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 21:00:00,7287.679399128848,3283.1998910357433,6039.653745123815,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 22:00:00,7287.679399128848,3283.1998910357433,6062.504533326192,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-25 23:00:00,7287.679399128848,3283.1998910357433,6081.679358683836,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 00:00:00,7287.679399128848,3283.1998910357433,5972.865414329414,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 01:00:00,7287.679399128848,3283.1998910357433,5916.990992507211,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 02:00:00,7287.679399128848,3283.1998910357433,5815.171362835143,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 03:00:00,7287.679399128848,3283.1998910357433,5823.448810790965,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 04:00:00,7287.679399128848,3283.1998910357433,5880.618272784479,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 05:00:00,7287.679399128848,3283.1998910357433,5690.909680463681,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 06:00:00,7287.679399128848,3283.1998910357433,5708.480473919571,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 07:00:00,7287.679399128848,3283.1998910357433,5757.019649206793,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 08:00:00,7287.679399128848,3283.1998910357433,5773.44111345164,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 09:00:00,7287.679399128848,3283.1998910357433,5803.061906850969,2611.9163940657113,3349.728493322106,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 10:00:00,7287.679399128848,3283.1998910357433,5755.468774387347,2611.9163940657113,3322.2560874682868,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 11:00:00,7287.679399128848,3283.1998910357433,5717.1366301997095,2611.9163940657113,3300.129445075609,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 12:00:00,7287.679399128848,3283.1998910357433,6037.567705460527,2611.9163940657113,3485.093369323912,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 13:00:00,7287.679399128848,3283.1998910357433,5970.269080743529,2611.9163940657113,3446.246270258887,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 14:00:00,7287.679399128848,3283.1998910357433,5970.269080743529,2611.9163940657113,3446.246270258887,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 15:00:00,7287.679399128848,3283.1998910357433,6012.083178047927,2611.9163940657113,3470.3828166909907,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 16:00:00,7287.679399128848,3283.1998910357433,5965.083179261885,2611.9163940657113,3443.2527881565984,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 17:00:00,7287.679399128848,3283.1998910357433,5936.354428190141,2611.9163940657113,3426.669557167978,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 18:00:00,7287.679399128848,3283.1998910357433,5996.147445537821,2611.9163940657113,3461.184159480727,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 19:00:00,7287.679399128848,3283.1998910357433,5871.460389126593,2611.9163940657113,3389.2104682960685,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 20:00:00,7287.679399128848,3283.1998910357433,5857.33082379392,2611.9163940657113,3381.05439339064,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 21:00:00,7287.679399128848,3283.1998910357433,5779.688487285668,2611.9163940657113,3336.2365453193056,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 22:00:00,7287.679399128848,3283.1998910357433,5667.426794491479,2611.9163940657113,3271.435204734378,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-26 23:00:00,7287.679399128848,3283.1998910357433,5850.736536847919,2611.9163940657113,3377.2479423772384,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-27 00:00:00,7287.679399128848,3283.1998910357433,6139.938572772195,2611.9163940657113,3544.185382579045,3064.030351989004,3276.2865639490637,2227.8236301680704,2196.5967305530708,6576.149438703847
2021-05-27 01:00:00,7287.679399128848,3283.1998910357433,6072.843896140822,2611.9163940657113,3505.4560094188155,3064.030351989004,3276.2865639490637,2203.478906798897,2196.5967305530708,6576.149438703847
2021-05-27 02:00:00,7287.679399128848,3283.1998910357433,6171.468892496288,2611.9163940657113,3562.3857761089953,3064.030351989004,3276.2865639490637,2239.2641340942155,2196.5967305530708,6576.149438703847
2021-05-27 03:00:00,7287.679399128848,3283.1998910357433,6111.446978466987,2611.9163940657113,3527.7390466970073,3064.030351989004,3276.2865639490637,2217.4857014897966,2196.5967305530708,6576.149438703847
2021-05-27 04:00:00,7287.679399128848,3283.1998910357433,6045.9205220571885,2611.9163940657113,3489.914904610362,3064.030351989004,3276.2865639490637,2193.7099932704523,2196.5967305530708,6576.149438703847
2021-05-27 05:00:00,7287.679399128848,3283.1998910357433,6014.3397542618895,2611.9163940657113,3471.6853907049504,3064.030351989004,3276.2865639490637,2182.2511846978036,2196.5967305530708,6576.149438703847
2021-05-27 06:00:00,7287.679399128848,3283.1998910357433,6081.102349257016,2611.9163940657113,3510.2230748332686,3064.030351989004,3276.2865639490637,2206.4754151161756,2196.5967305530708,6576.149438703847
2021-05-27 07:00:00,7287.679399128848,3283.1998910357433,5983.831962516552,2611.9163940657113,3454.075235769838,3064.030351989004,3276.2865639490637,2171.181696208797,2196.5967305530708,6576.149438703847
2021-05-27 08:00:00,7287.679399128848,3283.1998910357433,5915.898725763986,2611.9163940657113,3414.861816639324,3064.030351989004,3276.2865639490637,2146.5327085491635,2196.5967305530708,6576.149438703847
2021-05-27 09:00:00,7287.679399128848,3283.1998910357433,5940.205631248282,2611.9163940657113,3428.8926050734626,3064.030351989004,3276.2865639490637,2155.3522590662183,2196.5967305530708,6576.149438703847
2021-05-27 10:00:00,7287.679399128848,3283.1998910357433,5856.6172113641205,2611.9163940657113,3380.642471559087,3064.030351989004,3276.2865639490637,2125.0229235493866,2196.5967305530708,6576.149438703847
2021-05-27 11:00:00,7287.679399128848,3283.1998910357433,5951.605060155591,2611.9163940657113,3435.472750595145,3064.030351989004,3276.2865639490637,2159.4884432949566,2196.5967305530708,6576.149438703847
2021-05-27 12:00:00,7061.8861469978365,3181.4769226952644,5767.207230842113,2611.9163940657113,3329.0319314426074,2969.0978858480776,3174.77779035021,2092.5812850836355,2128.539850955539,6576.149438703847
2021-05-27 13:00:00,7101.075067920947,3199.132071043303,5799.211517432423,2611.9163940657113,3347.5059150775996,2985.5744672938067,3192.3957628273474,2104.1937637896517,2140.3518765481986,6576.149438703847
2021-05-27 14:00:00,7230.387729611068,3257.3892052445276,5799.211517432423,2611.9163940657113,3408.4649805376475,3039.9426548354236,3250.530226878342,2142.5117499684766,2179.328312575501,6576.149438703847
2021-05-27 15:00:00,7402.702195405106,3335.019244154649,5799.211517432423,2611.9163940657113,3489.695454512606,3112.3905116034944,3327.9968027437067,2193.572050115496,2231.26602435731,6576.149438703847
2021-05-27 16:00:00,7324.633567492762,3299.8482525924032,5861.021638302999,2611.9163940657113,3452.8932532657636,3079.5673545515865,3292.899869592981,2170.4387191156784,2207.7351740771073,6576.149438703847
2021-05-27 17:00:00,7347.032359567351,3309.9392167623437,5843.153225779941,2611.9163940657113,3463.452230356289,3088.984697851929,3302.9695855483005,2177.07593927586,2214.486447115444,6576.149438703847
2021-05-27 18:00:00,7400.8406999137105,3334.1806148105484,5800.670163352672,2611.9163940657113,3488.817930037969,3111.607864841288,3327.1599392741036,2193.0204509327173,2230.704946586679,6576.149438703847
2021-05-27 19:00:00,7510.138305861214,3383.4206908737465,5716.251030718223,2611.9163940657113,3488.817930037969,3157.5609266709444,3376.296332112736,2225.407566775334,2263.648597196537,6576.149438703847
2021-05-27 20:00:00,7307.130098288588,3291.962698764286,5875.0611052854,2611.9163940657113,3488.817930037969,3072.2081997411947,3285.0309201187506,2165.252083234234,2202.459411914488,6576.149438703847
2021-05-27 21:00:00,7403.866105690225,3335.5436017604097,5798.299863732266,2611.9163940657113,3488.817930037969,3112.8798657922944,3328.5200562267337,2193.916940535627,2231.6168413165815,6576.149438703847
2021-05-27 22:00:00,7481.264172186542,3370.4124961738307,5738.313050262,2611.9163940657113,3488.817930037969,3145.4210921473295,3363.3155283447627,2216.8515704745005,2254.945576090132,6576.149438703847
2021-05-27 23:00:00,7581.721011980511,3415.6696853834414,5662.2811316689895,2611.9163940657113,3488.817930037969,3187.6571441655365,3408.477420964944,2246.618986506954,2285.2245104076187,6576.149438703847
2021-05-28 00:00:00,7625.181230230417,3435.2491119756073,5630.008590683466,2611.9163940657113,3488.817930037969,3205.929548936484,3428.0156197961774,2259.497137961444,2298.3239578570056,6576.149438703847
2021-05-28 01:00:00,7553.991017583331,3403.1769411781834,5683.066836032545,2611.9163940657113,3488.817930037969,3175.998351312546,3396.0109823243083,2238.402022072363,2276.8663470341885,6576.149438703847
2021-05-28 02:00:00,7586.60692853407,3417.870858050034,5658.634516868365,2611.9163940657113,3488.817930037969,3189.71137786566,3410.673958693938,2248.066783501643,2286.697186103065,6576.149438703847
2021-05-28 03:00:00,7819.153361684872,3522.6362274037865,5490.343243819564,2611.9163940657113,3488.817930037969,3287.4831499754505,3515.218727021333,2316.975047355655,2356.789558007061,6576.149438703847
2021-05-28 04:00:00,8046.008475790414,3624.8375791813146,5335.544445533074,2611.9163940657113,3488.817930037969,3382.8620651355213,3617.2048767408114,2384.1968569857318,2425.1664959405607,6576.149438703847
2021-05-28 05:00:00,8063.09188134156,3632.5338885511737,5324.239939651138,2611.9163940657113,3488.817930037969,3390.0446084743935,3624.8849802426757,2389.2590194162353,2430.315645721332,6576.149438703847
2021-05-28 06:00:00,7985.157228076199,3597.42325441168,5376.204200560033,2611.9163940657113,3488.817930037969,3357.2777796941173,3589.8482774220424,2366.165387844179,2406.8251770572006,6576.149438703847
2021-05-28 07:00:00,8241.75112108145,3713.022335465654,5208.824581211388,2611.9163940657113,3488.817930037969,3465.160060629402,3705.2039452557533,2442.1994058377722,2484.1657508649055,6576.149438703847
2021-05-28 08:00:00,8306.29880854635,3742.1019572279265,5168.347156924462,2611.9163940657113,3488.817930037969,3492.2984764009298,3734.222335005516,2461.326205671822,2503.6212224196934,6576.149438703847
2021-05-28 09:00:00,8292.549079951215,3735.9075152179344,5176.916701705927,2611.9163940657113,3488.817930037969,3486.5175434811663,3728.04093643033,2461.326205671822,2499.476884116107,6576.149438703847
2021-05-28 10:00:00,8292.549079951215,3824.9539189233665,5056.396082545303,2611.9163940657113,3488.817930037969,3569.619667245808,3816.8998380234516,2461.326205671822,2559.0526168580923,6576.149438703847
2021-05-28 11:00:00,8292.549079951215,3642.7632157554444,5309.288818968582,2611.9163940657113,3488.817930037969,3399.5910784045036,3635.092767885791,2461.326205671822,2437.159489361194,6576.149438703847
2021-05-28 12:00:00,8292.549079951215,3589.388944219775,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3581.830884815456,2461.326205671822,2401.449890725116,6576.149438703847
2021-05-28 13:00:00,8292.549079951215,3646.5200618647195,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3638.8417033265623,2461.326205671822,2439.6729750320956,6680.819836109049
2021-05-28 14:00:00,8292.549079951215,3610.893997807149,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6615.54902684423
2021-05-28 15:00:00,8292.549079951215,3741.046133864103,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6854.001841453624
2021-05-28 16:00:00,8292.549079951215,3661.6252573296565,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6708.494190775524
2021-05-28 17:00:00,8292.549079951215,3627.937002516684,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6646.773657999046
2021-05-28 18:00:00,8292.549079951215,3664.281542061033,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6713.36079219898
2021-05-28 19:00:00,8292.549079951215,3788.0730690515966,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6940.160281857586
2021-05-28 20:00:00,8292.549079951215,3850.0824681348336,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,7053.768219395888
2021-05-28 21:00:00,8292.549079951215,3834.9104150246853,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,7025.971374279685
2021-05-28 22:00:00,8292.549079951215,3756.54715726114,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6882.4013957777415
2021-05-28 23:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6687.486862098282
2021-05-29 00:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6645.637185397399
2021-05-29 01:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6638.599720317554
2021-05-29 02:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6597.581756266162
2021-05-29 03:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6775.621233267419
2021-05-29 04:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6566.150900854007
2021-05-29 05:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3488.817930037969,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6604.756940340408
2021-05-29 06:00:00,8292.549079951215,3650.159052979449,5309.288818968582,2611.9163940657113,3476.8832776778045,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6582.163190942459
2021-05-29 07:00:00,8292.549079951215,3650.159052979449,5145.649434539743,2611.9163940657113,3587.4533906495617,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6791.485871486148
2021-05-29 08:00:00,8292.549079951215,3650.159052979449,5112.921557653978,2611.9163940657113,3610.4167261082953,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6834.958260210884
2021-05-29 09:00:00,8292.549079951215,3650.159052979449,5099.614618700424,2611.9163940657113,3619.8377507471055,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6852.793406416872
2021-05-29 10:00:00,8292.549079951215,3650.159052979449,5150.504669022799,2611.9163940657113,3584.071600217763,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6785.083730625518
2021-05-29 11:00:00,8292.549079951215,3650.159052979449,4999.093282551281,2611.9163940657113,3692.62513573515,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 12:00:00,8292.549079951215,3650.159052979449,5052.141214866125,2611.9163940657113,3653.8522432260957,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 13:00:00,8292.549079951215,3650.159052979449,4982.729344108397,2611.9163940657113,3704.7522022966255,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 14:00:00,8292.549079951215,3650.159052979449,4896.773711408415,2611.9163940657113,3769.7836573551162,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 15:00:00,8292.549079951215,3650.159052979449,5023.189631467177,2611.9163940657113,3674.911533380008,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 16:00:00,8292.549079951215,3650.159052979449,4795.35325776241,2611.9163940657113,3849.513585084081,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 17:00:00,8292.549079951215,3650.159052979449,4769.638497352164,2611.9163940657113,3870.267635855722,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 18:00:00,8292.549079951215,3650.159052979449,4748.239500926856,2611.9163940657113,3887.7098569754653,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 19:00:00,8292.549079951215,3650.159052979449,4740.1474434551,2611.9163940657113,3894.3466909498165,3349.779798729722,3603.290655911845,2461.326205671822,2439.6729750320956,6990.58878462504
2021-05-29 20:00:00,8292.549079951215,3650.159052979449,4828.081134648178,2611.9163940657113,3823.4190760712568,3349.779798729722,3603.290655911845,2461.326205671822,2395.239287193044,6990.58878462504
2021-05-29 21:00:00,8292.549079951215,3650.159052979449,4828.081134648178,2611.9163940657113,3848.503365578361,3349.779798729722,3603.290655911845,2461.326205671822,2410.953723545252,6990.58878462504
2021-05-29 22:00:00,8292.549079951215,3650.159052979449,4828.081134648178,2611.9163940657113,3825.1286944679805,3349.779798729722,3603.290655911845,2461.326205671822,2396.310303753998,6990.58878462504
2021-05-29 23:00:00,8292.549079951215,3650.159052979449,4828.081134648178,2611.9163940657113,3956.943251491238,3349.779798729722,3603.290655911845,2461.326205671822,2478.887546615505,6990.58878462504
2021-05-30 00:00:00,8292.549079951215,3650.159052979449,4828.081134648178,2611.9163940657113,3959.996095106168,3349.779798729722,3603.290655911845,2461.326205671822,2480.8000471336677,6990.58878462504
2021-05-30 01:00:00,8292.549079951215,3650.159052979449,4828.081134648178,2611.9163940657113,3959.996095106168,3349.779798729722,3603.290655911845,2461.326205671822,2405.542740399718,6990.58878462504
