Date,AXS,ALGO,STORJ,KNC,BNT,1INCH,ZRX,SUSHI,KMD,CHR
2021-05-20 19:00:00,2131.522766741902,1895.4789270936512,991.907728709963,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-20 20:00:00,2131.522766741902,1842.622506650532,991.907728709963,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-20 21:00:00,2131.522766741902,1817.6604023722261,991.907728709963,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-20 22:00:00,2131.522766741902,1830.9141761395233,991.907728709963,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-20 23:00:00,2131.522766741902,1778.8458750065206,991.907728709963,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-21 00:00:00,2131.522766741902,1761.3764997434034,982.1665765490669,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-21 01:00:00,2131.522766741902,1791.3550846860398,998.8830276582897,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-21 02:00:00,2179.9563672369773,1832.0592131477413,1021.5801821329104,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-21 03:00:00,2248.6293288110473,1889.772722388929,1053.761989827238,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-21 04:00:00,2281.4990059203174,1917.3967591294231,1069.1655140594676,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3640.57557032725,1870.7037056257916
2021-05-21 05:00:00,2236.3667009486257,1879.467075592325,1048.0154263668883,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3568.5581964488774,1870.7037056257916
2021-05-21 06:00:00,2330.825965370729,1958.8516762442248,1092.2813181080064,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3719.2863315713707,1870.7037056257916
2021-05-21 07:00:00,2292.7539341450947,1926.8555241108777,1074.439845141761,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3658.5349981571926,1870.7037056257916
2021-05-21 08:00:00,2245.973087121086,1887.5403877727044,1052.5172108444094,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3583.8870546810463,1870.7037056257916
2021-05-21 09:00:00,2279.261267139446,1915.516138942832,1068.116855643324,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3637.0048227103207,1870.7037056257916
2021-05-21 10:00:00,2298.296855744127,1931.5138561471897,1077.0373920201255,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3667.379808042847,1870.7037056257916
2021-05-21 11:00:00,2298.549443595071,1931.7261337443042,1077.1557607850466,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3667.782861104506,1870.7037056257916
2021-05-21 12:00:00,2241.3997842965978,1931.7261337443042,1050.3740507323055,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3576.5894602068274,1870.7037056257916
2021-05-21 13:00:00,2498.7456854565767,1931.7261337443042,1170.9725528534218,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,3987.234916749092,1870.7037056257916
2021-05-21 14:00:00,2612.6797485660895,1931.7261337443042,1224.3648054195053,2460.919848492338,2059.3524986722446,1145.2392468243086,3757.4779453946485,2562.919728524268,4169.03888234727,1870.7037056257916
2021-05-21 15:00:00,2580.7627575606557,1931.7261337443042,1209.4077328952544,2460.919848492338,2059.3524986722446,1145.2392468243086,3711.57588263625,2562.919728524268,4118.109113177431,1870.7037056257916
2021-05-21 16:00:00,2559.287981800239,1931.7261337443042,1199.344134530487,2460.919848492338,2059.3524986722446,1145.2392468243086,3680.6915018213613,2562.919728524268,4083.841930150503,1870.7037056257916
2021-05-21 17:00:00,2609.420010888528,1931.7261337443042,1222.837213647304,2460.919848492338,2059.3524986722446,1145.2392468243086,3752.7898880703888,2562.919728524268,4163.837336642533,1870.7037056257916
2021-05-21 18:00:00,2735.709795588168,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,3934.4160827840624,2562.919728524268,4365.357260064081,1870.7037056257916
2021-05-21 19:00:00,2845.123301220453,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4539.947796652143,1870.7037056257916
2021-05-21 20:00:00,2688.239252862667,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4289.608772903586,1870.7037056257916
2021-05-21 21:00:00,2701.0850299976173,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4310.106709697779,1870.7037056257916
2021-05-21 22:00:00,2629.7625282624863,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4196.297781112776,1870.7037056257916
2021-05-21 23:00:00,2634.068184794906,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4203.168293852633,1870.7037056257916
2021-05-22 00:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4193.134345167723,1870.7037056257916
2021-05-22 01:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4308.993706028394,1870.7037056257916
2021-05-22 02:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4438.509941905825,1870.7037056257916
2021-05-22 03:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4562.290670292537,1870.7037056257916
2021-05-22 04:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4633.230078188243,1870.7037056257916
2021-05-22 05:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4660.404448148291,1870.7037056257916
2021-05-22 06:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4666.921584839868,1870.7037056257916
2021-05-22 07:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4477.815141981739,1870.7037056257916
2021-05-22 08:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4368.214169265696,1870.7037056257916
2021-05-22 09:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4241.6314505833625,1870.7037056257916
2021-05-22 10:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4334.176136777909,1870.7037056257916
2021-05-22 11:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4275.321067536497,1870.7037056257916
2021-05-22 12:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 13:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 14:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 15:00:00,2627.78004614544,1931.7261337443042,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 16:00:00,2627.78004614544,1986.1520640131312,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 17:00:00,2627.78004614544,1991.0300469783692,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 18:00:00,2627.78004614544,2040.3046999866428,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 19:00:00,2627.78004614544,1896.3299823657528,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 20:00:00,2627.78004614544,1900.0337518625618,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 21:00:00,2627.78004614544,1964.7582084697008,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 22:00:00,2627.78004614544,1971.9269208519559,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-22 23:00:00,2627.78004614544,1912.7355111160668,1282.0196556420065,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 00:00:00,2627.78004614544,1901.023868460718,1274.1698740089712,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 01:00:00,2627.78004614544,1943.8203295996366,1302.8543962825183,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 02:00:00,2627.78004614544,1914.4921561669473,1283.1970549583923,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 03:00:00,2627.78004614544,1941.2344305313918,1301.1211856981329,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 04:00:00,2627.78004614544,1971.6604802465165,1321.5143835823353,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 05:00:00,2627.78004614544,2052.9346109038365,1375.9887384486303,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 06:00:00,2627.78004614544,2165.0236223003667,1451.1169069573984,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 07:00:00,2627.78004614544,2376.976578319673,1593.1793374968017,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 08:00:00,2627.78004614544,2413.9386624159592,1617.9533420831872,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 09:00:00,2627.78004614544,2413.9386624159592,1566.3882051397923,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 10:00:00,2627.78004614544,2413.9386624159592,1567.1411557271056,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 11:00:00,2627.78004614544,2413.9386624159592,1673.3153041732874,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 12:00:00,2627.78004614544,2356.1197722982115,1714.3782564229384,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2562.919728524268,4095.3682971149724,1870.7037056257916
2021-05-23 13:00:00,2627.78004614544,2395.3540191638263,1686.2979229125629,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2605.597620585583,4095.3682971149724,1870.7037056257916
2021-05-23 14:00:00,2627.78004614544,2265.2615163988944,1783.140921220212,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2464.0867153296426,4095.3682971149724,1870.7037056257916
2021-05-23 15:00:00,2627.78004614544,2135.5820057062324,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2323.025051042768,4095.3682971149724,1870.7037056257916
2021-05-23 16:00:00,2627.78004614544,2245.4378969299523,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 17:00:00,2627.78004614544,2242.959944496334,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 18:00:00,2627.78004614544,2264.435532254355,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 19:00:00,2627.78004614544,2436.240234318519,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 20:00:00,2627.78004614544,2472.170544605976,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 21:00:00,2627.78004614544,2413.52567034369,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 22:00:00,2627.78004614544,2534.11935544642,1891.4190587686837,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-23 23:00:00,2627.78004614544,2547.7480938313183,1901.5912929504584,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 00:00:00,2627.78004614544,2532.4673871573414,1890.1860606860441,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 01:00:00,2627.78004614544,2577.0705309624605,1923.4770089173053,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 02:00:00,2627.78004614544,2624.5646192734685,1958.9257037931854,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 03:00:00,2627.78004614544,2574.592578528844,1921.6275117933467,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 04:00:00,2627.78004614544,2659.668945416386,1985.1269130492701,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 05:00:00,2627.78004614544,2727.3996452686047,2035.6798344374813,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 06:00:00,2627.78004614544,2727.3996452686047,2154.972398932834,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 07:00:00,2627.78004614544,2727.3996452686047,2163.911635031969,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 08:00:00,2627.78004614544,2727.3996452686047,2100.7204832967045,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 09:00:00,2627.78004614544,2727.3996452686047,2087.1575043876724,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 10:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 11:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 12:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 13:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 14:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 15:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 16:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 17:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 18:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 19:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 20:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 21:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 22:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-24 23:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-25 00:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-25 01:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-25 02:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-25 03:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-25 04:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4095.3682971149724,1870.7037056257916
2021-05-25 05:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,3996.5834318522566,1825.580239285319
2021-05-25 06:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4016.1644233956267,1834.524546801157
2021-05-25 07:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4177.198775359592,1908.0826585744635
2021-05-25 08:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4219.638481150972,1927.4684888905138
2021-05-25 09:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4427.14202215129,2022.2530393675058
2021-05-25 10:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4572.720385768715,2088.751084114764
2021-05-25 11:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4453.090960379769,2034.1061308062583
2021-05-25 12:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1944.591005191988
2021-05-25 13:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1925.6424935701416
2021-05-25 14:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1896.890065989838
2021-05-25 15:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1900.9448744141318
2021-05-25 16:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1915.7900074040358
2021-05-25 17:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1915.0164717348284
2021-05-25 18:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1955.2799759502232
2021-05-25 19:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1935.3335670551928
2021-05-25 20:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1889.082897635392
2021-05-25 21:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1847.3867028031389
2021-05-25 22:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1840.933158880809
2021-05-25 23:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1850.510129404315
2021-05-26 00:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2442.5231488144514,4257.123311173497,1816.0271072099267
2021-05-26 01:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2407.1910529510974,4257.123311173497,1789.757532703116
2021-05-26 02:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2360.28229784919,4257.123311173497,1789.757532703116
2021-05-26 03:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2301.246857979946,4257.123311173497,1789.757532703116
2021-05-26 04:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2314.047021881648,4257.123311173497,1789.757532703116
2021-05-26 05:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2249.3146298732045,4257.123311173497,1841.264460488285
2021-05-26 06:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2234.867321144602,4257.123311173497,1853.1673219512438
2021-05-26 07:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2306.7947047928183,4257.123311173497,1795.384339940152
2021-05-26 08:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2252.4916279379972,4257.123311173497,1838.66747253273
2021-05-26 09:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2252.4916279379972,4257.123311173497,1849.271840017912
2021-05-26 10:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2252.4916279379972,4257.123311173497,1833.0406652956947
2021-05-26 11:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2252.4916279379972,4257.123311173497,1838.0182255438413
2021-05-26 12:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2252.4916279379972,4257.123311173497,1742.14608685128
2021-05-26 13:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2252.4916279379972,4257.123311173497,1817.6751532253293
2021-05-26 14:00:00,2627.78004614544,2727.3996452686047,2152.5064027675553,2460.919848492338,2059.3524986722446,1145.2392468243086,4091.771317219992,2410.453000584203,4257.123311173497,1945.143978710473
2021-05-26 15:00:00,2545.6253740307457,2642.1304752284977,2085.210641844359,2383.9818781511776,1994.969092783626,1109.434593023949,3963.8465575249743,2335.0928211044343,4124.0290020458,1884.3311774178999
