Date,DENT,NEO,KAVA,DOT,KNC,AVA,ARPA,AXS,HIVE,BAND
2021-05-09 13:00:00,1303.4667451000046,1454.032234465473,1883.3418858465352,2331.441295645823,1447.0829320467508,1875.2875161607703,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 14:00:00,1303.4667451000046,1446.6535517089883,1883.3418858465352,2319.6100822255357,1447.0829320467508,1865.7711166402096,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 15:00:00,1303.4667451000046,1429.6735969846313,1883.3418858465352,2292.3838855125614,1447.0829320467508,1843.871810445483,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 16:00:00,1303.4667451000046,1432.6162558183073,1883.3418858465352,2297.102237802978,1447.0829320467508,1847.667002356852,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 17:00:00,1303.4667451000046,1410.373003425339,1883.3418858465352,2261.4367030581425,1447.0829320467508,1818.9795410044696,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 18:00:00,1303.4667451000046,1410.373003425339,1883.3418858465352,2279.5531517907953,1447.0829320467508,1818.9795410044696,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 19:00:00,1303.4667451000046,1410.373003425339,1883.3418858465352,2279.5531517907953,1447.0829320467508,1818.9795410044696,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 20:00:00,1303.4667451000046,1410.373003425339,1883.3418858465352,2279.5531517907953,1447.0829320467508,1818.9795410044696,1333.2598910835193,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 21:00:00,1303.4667451000046,1410.373003425339,1883.3418858465352,2279.5531517907953,1471.506593710719,1818.9795410044696,1355.7624635130796,1617.0478524961736,1706.2523674295685,653.9362095497588
2021-05-09 22:00:00,1313.2056770889885,1410.373003425339,1897.4133906296183,2279.5531517907953,1482.5010457681751,1818.9795410044696,1365.892126179969,1629.1297250238727,1706.2523674295685,653.9362095497588
2021-05-09 23:00:00,1316.6092484761423,1410.373003425339,1902.3311137545018,2279.5531517907953,1486.3433975252792,1818.9795410044696,1369.4322505029995,1633.352109540473,1706.2523674295685,653.9362095497588
2021-05-10 00:00:00,1314.621023606419,1410.373003425339,1899.4583844043223,2279.5531517907953,1484.0988554097432,1818.9795410044696,1367.364257086576,1630.8855680901818,1706.2523674295685,653.9362095497588
2021-05-10 01:00:00,1303.6689374596376,1410.373003425339,1883.6340278143502,2279.5531517907953,1471.7348522309433,1818.9795410044696,1355.9727679283094,1617.2986872199322,1706.2523674295685,653.9362095497588
2021-05-10 02:00:00,1313.6774592614652,1410.373003425339,1898.0950552211857,2279.5531517907953,1483.0336489820309,1818.9795410044696,1366.3828364821711,1629.7150060459753,1706.2523674295685,653.9362095497588
2021-05-10 03:00:00,1323.9555708761368,1410.373003425339,1912.945605251775,2279.5531517907953,1494.6367904267508,1818.9795410044696,1377.0733109230057,1642.4657711703635,1706.2523674295685,653.9362095497588
2021-05-10 04:00:00,1362.8776001054675,1410.373003425339,1969.1829340561378,2279.5531517907953,1494.6367904267508,1818.9795410044696,1417.5569108546915,1690.751455493866,1706.2523674295685,653.9362095497588
2021-05-10 05:00:00,1387.376574347652,1435.7257510822938,2004.5808024897065,2279.5531517907953,1494.6367904267508,1851.6773657531344,1443.0387958333372,1721.144262855932,1736.9238178937105,653.9362095497588
2021-05-10 06:00:00,1377.0647640063748,1425.0545808167806,1989.681562131148,2262.610152897232,1494.6367904267508,1837.9145949510828,1432.3132706566307,1708.351691944251,1724.013963915681,649.0757655341595
2021-05-10 07:00:00,1357.3847076687744,1404.6886872381542,1961.2464105971676,2230.2744948781456,1473.2764760764865,1811.648391851743,1411.843640907623,1683.937112165095,1699.3755497876775,639.7996240141922
2021-05-10 08:00:00,1340.1646583733734,1386.868530356856,1961.2464105971676,2201.9807941114445,1454.5862010200046,1788.6654641398204,1393.9327148772406,1662.5743548583332,1677.8169374256738,631.6830001842206
2021-05-10 09:00:00,1323.6859810632932,1369.8155817953004,1961.2464105971676,2174.9052174482017,1436.7005953397313,1766.6720166816403,1376.7929050360333,1642.1313248720191,1657.186484499999,623.9158200416451
2021-05-10 10:00:00,1306.63442540092,1352.1697904412163,1986.8406408484227,2146.88836306865,1418.1931996869334,1743.9139708455682,1359.057232685009,1620.9775965017225,1635.8388174644338,615.8786152315364
2021-05-10 11:00:00,1299.8272826266127,1345.1254231417597,1997.2456447230306,2135.703769027801,1418.1931996869334,1734.8287430612074,1351.9769840389479,1612.5328274685214,1627.316626276323,615.8786152315364
2021-05-10 12:00:00,1277.586123066995,1322.1091735494758,2032.0151669196234,2099.160045924037,1418.1931996869334,1705.144335448939,1328.8434983636985,1584.941007855091,1599.4718431864546,615.8786152315364
2021-05-10 13:00:00,1251.3348150413258,1322.1091735494758,2074.644090384745,2056.027378806112,1447.9449704179838,1670.1077391914296,1301.5389751197308,1584.941007855091,1566.606561327354,615.8786152315364
2021-05-10 14:00:00,1294.0311016504697,1322.1091735494758,2006.19164084002,2126.1802533098503,1400.1703277742452,1670.1077391914296,1345.9482574690342,1584.941007855091,1620.060107046842,615.8786152315364
2021-05-10 15:00:00,1260.332375044989,1322.1091735494758,2059.8331285630143,2070.810975879907,1437.6080370730213,1670.1077391914296,1310.8975215974451,1584.941007855091,1577.8710417591642,615.8786152315364
2021-05-10 16:00:00,1230.2731109129002,1322.1091735494758,2110.161033424365,2021.421580412397,1472.7331156604305,1710.9134832299621,1279.6322651999876,1584.941007855091,1577.8710417591642,615.8786152315364
2021-05-10 17:00:00,1221.3429483624477,1322.1091735494758,2125.5900176104833,2021.421580412397,1483.5013819642688,1723.423266444816,1279.6322651999876,1584.941007855091,1577.8710417591642,615.8786152315364
2021-05-10 18:00:00,1125.7059622560923,1434.4320543916679,2306.1744950832735,2021.421580412397,1609.5357158069453,1869.8407258122877,1279.6322651999876,1584.941007855091,1577.8710417591642,615.8786152315364
2021-05-10 19:00:00,1125.7059622560923,1400.105270481348,2250.986413284734,2021.421580412397,1571.018600588213,1825.09436201962,1249.0099292603313,1547.012458140466,1540.1116803986931,601.1402858172473
2021-05-10 20:00:00,1125.7059622560923,1380.4218361648323,2219.3408333791413,2021.421580412397,1548.93237458317,1799.4362020557578,1231.4506746659824,1525.2637234212752,1518.4599605313688,592.6891317645042
2021-05-10 21:00:00,1125.7059622560923,1368.8673840009612,2200.7644338882083,2021.421580412397,1535.96744997946,1784.3745020928286,1221.1431458079012,1512.4969109384174,1505.750097127978,587.7281857394506
2021-05-10 22:00:00,1125.7059622560923,1382.8120390440279,2223.1836260030227,2021.421580412397,1551.6143537611395,1802.5519290592022,1233.582933712501,1527.9047202874094,1521.0891766698858,593.7153740566049
2021-05-10 23:00:00,1125.7059622560923,1382.8120390440279,2223.1836260030227,2021.421580412397,1576.7313954994431,1831.7310687906004,1253.551783548551,1552.6379579882496,1545.712086509234,603.3262504929464
2021-05-11 00:00:00,1125.7059622560923,1382.8120390440279,2223.1836260030227,2021.421580412397,1568.0862280252863,1821.6877463182304,1246.678599481031,1544.1248940562095,1537.2369969075153,600.0182320873039
2021-05-11 01:00:00,1125.7059622560923,1382.8120390440279,2223.1836260030227,2021.421580412397,1630.4254658256064,1894.1089075949749,1296.2402831975496,1605.511549485985,1598.3498241187763,623.8719453500767
2021-05-11 02:00:00,1112.982116607278,1382.8120390440279,2223.1836260030227,2021.421580412397,1611.996779592583,1872.6998094909,1281.5888894587033,1587.364465053646,1580.2836886120072,616.8203256523798
2021-05-11 03:00:00,1096.511756529882,1382.8120390440279,2223.1836260030227,2021.421580412397,1588.1417984501852,1844.986839337158,1262.6234180772587,1563.874002876955,1556.898010632547,607.6923686843738
2021-05-11 04:00:00,1110.3190021331322,1382.8120390440279,2223.1836260030227,2021.421580412397,1608.1396358955255,1868.218862408311,1278.522337112089,1583.5662609140188,1576.502427168896,615.3444141236308
2021-05-11 05:00:00,1060.9736064854426,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1785.1904725988018,1221.7015581755863,1513.1885554717,1506.4386564338758,587.9969459489976
2021-05-11 06:00:00,1060.6098544989898,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1784.578424780991,1221.2827010372725,1512.6697627896147,1505.9221779367695,587.7953527559062
2021-05-11 07:00:00,1075.5441262442168,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1809.706778089511,1238.4793805303661,1533.9694152513202,1527.1268187734283,596.0720017908003
2021-05-11 08:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1750.7155514815706,1238.4793805303661,1483.966432182278,1477.3468846338044,576.6417720110285
2021-05-11 09:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1742.7535349393006,1238.4793805303661,1477.2175544041547,1470.628111658851,576.6417720110285
2021-05-11 10:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1800.9407907551097,1238.4793805303661,1526.5390643081425,1519.7296124892562,576.6417720110285
2021-05-11 11:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1809.3398252059408,1238.4793805303661,1533.658373425622,1526.8171644158765,576.6417720110285
2021-05-11 12:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1795.969678419721,1238.4793805303661,1522.3253793208348,1515.5347235390575,576.6417720110285
2021-05-11 13:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1795.969678419721,1238.4793805303661,1506.3861600534703,1499.6666045456195,576.6417720110285
2021-05-11 14:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1795.969678419721,1238.4793805303661,1479.6119488975014,1473.0118254468564,576.6417720110285
2021-05-11 15:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1763.1952268642874,1238.4793805303661,1507.115125744358,1500.3923185301696,576.6417720110285
2021-05-11 16:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1764.550372640698,1238.4793805303661,1505.9576860198345,1499.2400418114426,576.6417720110285
2021-05-11 17:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1238.4793805303661,1505.401034046042,1498.6858729020435,576.6417720110285
2021-05-11 18:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1238.4793805303661,1497.1003638455902,1490.4222296045486,576.6417720110285
2021-05-11 19:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1238.4793805303661,1456.1318582893098,1449.636472771311,576.6417720110285
2021-05-11 20:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1238.4793805303661,1468.042544500189,1461.4940288358487,576.6417720110285
2021-05-11 21:00:00,1040.4844867234472,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1238.4793805303661,1449.911117521068,1461.4940288358487,576.6417720110285
2021-05-11 22:00:00,1048.5767639232902,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1248.1115457201636,1438.7215860706333,1461.4940288358487,576.6417720110285
2021-05-11 23:00:00,1078.4384065480622,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1765.2028502367489,1283.6555919134985,1398.8838080585315,1461.4940288358487,576.6417720110285
2021-05-12 00:00:00,1100.407229509607,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1801.1617225029854,1309.80488543932,1398.8838080585315,1461.4940288358487,588.388517049617
2021-05-12 01:00:00,1079.4072002973387,1382.8120390440279,2223.1836260030227,2021.421580412397,1536.6698272751723,1766.7885852004995,1284.8087384503046,1398.8838080585315,1461.4940288358487,577.159786707931
2021-05-12 02:00:00,1096.8454877843242,1382.8120390440279,2223.1836260030227,1989.2838444740064,1536.6698272751723,1795.3318145480187,1305.565376112825,1398.8838080585315,1461.4940288358487,586.4840512521805
2021-05-12 03:00:00,1072.9105833904232,1382.8120390440279,2223.1836260030227,2033.6615581128804,1536.6698272751723,1756.15483309064,1277.075873438778,1398.8838080585315,1461.4940288358487,573.686041093407
2021-05-12 04:00:00,1088.4682712464587,1382.8120390440279,2223.1836260030227,2004.5940395073928,1536.6698272751723,1781.6198710379358,1295.5940501769085,1398.8838080585315,1461.4940288358487,582.0047476966097
2021-05-12 05:00:00,1071.770826038332,1382.8120390440279,2223.1836260030227,2035.8242226081359,1536.6698272751723,1754.28926254505,1275.7192304542993,1398.8838080585315,1461.4940288358487,573.076612038227
2021-05-12 06:00:00,1103.1711410884263,1382.8120390440279,2223.1836260030227,1977.8771647169754,1492.9305424922081,1805.68573107604,1313.0947446766802,1359.0664210226678,1461.4940288358487,589.8663825084277
2021-05-12 07:00:00,1104.5388499109351,1384.526445952648,2223.1836260030227,1977.8771647169754,1491.0819028771107,1807.9244157307476,1314.7227162580546,1357.383540303209,1461.4940288358487,590.5976973746435
2021-05-12 08:00:00,1142.920178742584,1432.636989825783,2223.1836260030227,1977.8771647169754,1441.0086730106036,1870.7475038534728,1360.407668760366,1311.8001435096005,1512.279098922576,611.1202208078198
2021-05-12 09:00:00,1114.3692570727164,1396.848745608351,2167.6469903356247,1977.8771647169754,1405.0112984660493,1824.0149616864571,1326.4237619991814,1345.409382912209,1474.5013407734295,595.8540229755686
2021-05-12 10:00:00,1149.4452895833026,1440.8161394523224,2235.8761305617404,2040.1330850873912,1449.235617891545,1881.4278952269726,1368.1744498465055,1345.409382912209,1520.912937860854,614.6092021487236
2021-05-12 11:00:00,1133.0042897793965,1420.2075397382914,2203.895453136501,2010.9522028341576,1428.5065908334527,1854.5170401068442,1348.6048747954035,1326.1654261957897,1499.1586799246686,605.8181880277564
2021-05-12 12:00:00,1148.590471569234,1439.7446351344345,2234.213357038763,2038.6158815040335,1448.1578521866174,1880.0287173177799,1367.156967608146,1344.4088305699336,1519.7818672575859,614.1521303573386
2021-05-12 13:00:00,1167.1115285407056,1462.9605620219909,2270.2401167032444,2071.4886258101023,1471.5094424600316,1880.0287173177799,1389.2024161059212,1366.0874646525551,1544.2883969950565,624.0553525040089
2021-05-12 14:00:00,1095.9336819026519,1373.7399691525836,2131.7865080234415,1945.1561407692425,1381.7674847631283,1880.0287173177799,1304.4800617252426,1282.7748062858052,1450.1079180962856,585.9965080080368
2021-05-12 15:00:00,1084.7070719845601,1359.6675457776648,2109.9487490883566,1945.1561407692425,1367.6128285050897,1899.4868268749724,1291.1171283281299,1269.6342188572626,1435.2531908400342,579.9936318145168
2021-05-12 16:00:00,1077.5835885339939,1350.7383431286044,2096.0923030635563,1945.1561407692425,1358.6314476306993,1912.04359102746,1282.638109675139,1261.2962826716384,1425.8276024794684,576.1847002196436
2021-05-12 17:00:00,1053.3637448020704,1320.3790541218011,2048.9803865792364,1945.1561407692425,1328.0947526577745,1956.0069391223883,1253.809446254973,1232.947299640519,1393.780602053546,563.2343327970752
2021-05-12 18:00:00,1074.0503407425135,1346.3094586146706,2089.2195058352554,1945.1561407692425,1354.1766827170022,1918.3335418230083,1278.4325164232562,1257.1606663235693,1421.152510652628,574.2954701485866
2021-05-12 19:00:00,1092.8563370520071,1369.882553608189,2125.800523340727,1945.1561407692425,1377.8875282253912,1885.3226397631663,1300.8171256671503,1279.1728178536152,1446.036063924521,584.3510495590515
2021-05-12 20:00:00,1088.7532105844812,1364.7393328823305,2117.8192104304426,1945.1561407692425,1372.7142528417428,1892.4277551812738,1295.933210923028,1274.370166610696,1440.6069250288351,582.1571049604046
2021-05-12 21:00:00,1066.2999907482977,1336.5944861324936,2074.143692560273,1945.1561407692425,1344.404940325666,1932.2768565409776,1269.207344128803,1248.088991753611,1410.8974705163328,570.1513525733646
2021-05-12 22:00:00,934.6010287142366,1171.5113875566722,1817.965718453769,1945.1561407692425,1178.3571707199465,2204.5629428498924,1112.4472472723191,1093.9372275538035,1236.6371929061972,499.7318252473507
2021-05-12 23:00:00,1015.6947643154783,1273.1614305135718,1975.7075000000937,1945.1561407692425,1280.601210594001,2028.5491927699168,1208.9723956179605,1188.8562930909418,1343.9380908028756,543.0927025233863
2021-05-13 00:00:00,1024.1289687209483,1283.7336064500587,1992.113532093457,1961.3084781329774,1291.2351655492787,2011.8430951387359,1219.011553703101,1198.7284095347202,1355.0979874217853,547.602477531716
2021-05-13 01:00:00,1025.7816168814793,1285.8051814646403,1995.3282275712102,1964.4734631569518,1293.3188459121368,2008.6017923743461,1220.9786860305944,1200.6628107297845,1355.0979874217853,548.4861496617264
2021-05-13 02:00:00,1014.1275979563535,1271.197005930778,1972.659081874637,1942.1548618671961,1278.625306801635,2031.683979811651,1207.1070115143023,1187.0219471301045,1339.7025686202433,542.2547375725139
2021-05-13 03:00:00,1014.1275979563535,1281.4834473824951,1988.6217076952069,1957.870649572452,1288.971857568932,2015.3756940125552,1216.874841002547,1196.6272496159427,1350.5433525196177,546.6426267698077
2021-05-13 04:00:00,1014.1275979563535,1292.877109962696,2006.3025328228523,1940.6166372730534,1300.432099564654,1997.6149103673256,1227.694068803763,1207.2664561887987,1362.5510263526055,551.5028234848661
2021-05-13 05:00:00,1014.1275979563535,1321.5219920608802,2050.7540116704104,1898.552460432703,1329.244369409696,1954.31525744531,1254.8947606425554,1234.0145554722785,1392.7395981835016,563.7218760412188
2021-05-13 06:00:00,1014.1275979563535,1305.1279759972058,2025.3135767688773,1922.400619468816,1312.7545541243162,1978.8638659444591,1239.3272823956652,1218.7061046354736,1392.7395981835016,556.7286776330318
2021-05-13 07:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2043.7706507232836,1234.7961681346128,2103.7986827696736,1165.7294004877103,1146.332818544262,1480.6696825004599,523.6671513895335
2021-05-13 08:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2150.6426548697304,1234.7961681346128,2213.8096477811737,1165.7294004877103,1089.368038524082,1558.096245207829,523.6671513895335
2021-05-13 09:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2138.4651294106366,1234.7961681346128,2201.2744535747347,1165.7294004877103,1089.368038524082,1549.2738791812023,523.6671513895335
2021-05-13 10:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2070.944606014445,1234.7961681346128,2131.770770208622,1165.7294004877103,1089.368038524082,1500.3566526304041,523.6671513895335
2021-05-13 11:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2032.5349682014405,1234.7961681346128,2092.2329945741285,1165.7294004877103,1089.368038524082,1472.5296622558176,523.6671513895335
2021-05-13 12:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2003.9493648659206,1234.7961681346128,2062.8077972692545,1165.7294004877103,1089.368038524082,1451.819982233791,523.6671513895335
2021-05-13 13:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2018.6338985605908,1234.7961681346128,2077.9236335951164,1165.7294004877103,1089.368038524082,1462.4586240186015,523.6671513895335
2021-05-13 14:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2072.0441577491,1234.7961681346128,2132.9026171162895,1165.7294004877103,1089.368038524082,1501.1532551832727,523.6671513895335
2021-05-13 15:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2124.816728251966,1234.7961681346128,2187.2251822588164,1165.7294004877103,1089.368038524082,1539.3858940478924,523.6671513895335
2021-05-13 16:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2105.140730498666,1234.7961681346128,2166.9712764984397,1165.7294004877103,1089.368038524082,1525.1310395044295,523.6671513895335
2021-05-13 17:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2199.876018915508,1234.7961681346128,2166.9712764984397,1165.7294004877103,1089.368038524082,1593.764801992463,523.6671513895335
2021-05-13 18:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2144.536605080291,1234.7961681346128,2166.9712764984397,1165.7294004877103,1089.368038524082,1553.672538076179,523.6671513895335
2021-05-13 19:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2080.6362489191993,1234.7961681346128,2166.9712764984397,1165.7294004877103,1089.368038524082,1507.378048019173,523.6671513895335
2021-05-13 20:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2063.8258670273526,1234.7961681346128,2166.9712764984397,1165.7294004877103,1089.368038524082,1495.1992730623533,523.6671513895335
2021-05-13 21:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2094.283019378988,1234.7961681346128,2166.9712764984397,1165.7294004877103,1089.368038524082,1517.2648517447774,523.6671513895335
2021-05-13 22:00:00,1014.1275979563535,1227.6224970033657,1905.0396252736134,2002.7495662440483,1234.7961681346128,2266.01030120991,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-13 23:00:00,1012.103679728073,1227.6224970033657,1905.0396252736134,2006.7544932441076,1234.7961681346128,2261.487971314409,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-14 00:00:00,1012.016940375432,1227.6224970033657,1905.0396252736134,2006.9264909436604,1234.7961681346128,2261.29415717603,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-14 01:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2085.949668488241,1234.7961681346128,2175.6283080126846,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-14 02:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2058.9261104405296,1234.7961681346128,2204.1835910671334,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-14 03:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2060.1337625670126,1234.7961681346128,2202.891496811276,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-14 04:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2022.5279579641247,1234.7961681346128,2243.850884721956,1165.7294004877103,1089.368038524082,1450.9507528787829,523.6671513895335
2021-05-14 05:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2083.413145772459,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1408.548500944775,523.6671513895335
2021-05-14 06:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1466.1153020926197,523.6671513895335
2021-05-14 07:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1494.2720684015082,523.6671513895335
2021-05-14 08:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1504.4235434950688,523.6671513895335
2021-05-14 09:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1520.5071562976232,523.6671513895335
2021-05-14 10:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1509.896149409704,523.6671513895335
2021-05-14 11:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1495.9013174905979,523.6671513895335
2021-05-14 12:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1517.9588436198162,523.6671513895335
2021-05-14 13:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1549.8754155189117,523.6671513895335
2021-05-14 14:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2001.6082358173533,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1553.4681186384437,523.6671513895335
2021-05-14 15:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,1986.1192191563694,1234.7961681346128,2178.2771012371923,1165.7294004877103,1089.368038524082,1565.5830477624456,523.6671513895335
2021-05-14 16:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2027.0099089625303,1234.7961681346128,2178.2771012371923,1165.7294004877103,1067.3923144039995,1534.0006808047015,523.6671513895335
2021-05-14 17:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2037.3297163492664,1234.7961681346128,2178.2771012371923,1165.7294004877103,1061.985588628424,1526.230415918273,523.6671513895335
2021-05-14 18:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2072.154895799112,1234.7961681346128,2178.2771012371923,1165.7294004877103,1044.137579885394,1500.5801866695233,523.6671513895335
2021-05-14 19:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2136.4506402911716,1234.7961681346128,2178.2771012371923,1165.7294004877103,1012.7146198671279,1455.4207439693625,523.6671513895335
2021-05-14 20:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2052.3852604947915,1234.7961681346128,2178.2771012371923,1165.7294004877103,1054.1952525646907,1455.4207439693625,523.6671513895335
2021-05-14 21:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2030.1613031422453,1234.7961681346128,2178.2771012371923,1165.7294004877103,1065.7354145695485,1455.4207439693625,523.6671513895335
2021-05-14 22:00:00,973.6781465082867,1227.6224970033657,1905.0396252736134,2011.724745455393,1234.7961681346128,2198.240036785722,1165.7294004877103,1075.5024030673637,1455.4207439693625,523.6671513895335
2021-05-14 23:00:00,949.072371568822,1227.6224970033657,1905.0396252736134,2063.8809853899766,1234.7961681346128,2142.688415542049,1165.7294004877103,1048.323432098743,1455.4207439693625,523.6671513895335
2021-05-15 00:00:00,974.7307999816325,1227.6224970033657,1905.0396252736134,2009.5521978753234,1234.7961681346128,2200.6165767319753,1165.7294004877103,1076.6651397932935,1455.4207439693625,523.6671513895335
2021-05-15 01:00:00,980.3888124008677,1227.6224970033657,1905.0396252736134,1997.9546855936035,1234.7961681346128,2213.390478943087,1165.7294004877103,1082.914849695169,1455.4207439693625,523.6671513895335
2021-05-15 02:00:00,981.573047558382,1227.6224970033657,1905.0396252736134,1995.5442198746375,1234.7961681346128,2216.064086382622,1167.1375129862863,1084.2229285118406,1455.4207439693625,523.6671513895335
2021-05-15 03:00:00,994.7575323120416,1227.6224970033657,1905.0396252736134,1969.0953401350293,1234.7961681346128,2245.830249209446,1182.8144988037648,1098.7862060041173,1455.4207439693625,523.6671513895335
2021-05-15 04:00:00,1008.6262418233761,1244.7377630330157,1905.0396252736134,1942.0200865474496,1252.0114480448494,2277.141163001334,1199.3050607315315,1114.1052623682488,1475.7119273575067,523.6671513895335
2021-05-15 05:00:00,976.4939945494871,1205.0836077726688,1905.0396252736134,2005.9236742603384,1212.1255718201835,2204.597281141949,1161.0982749368384,1078.6127238092267,1428.6995271356393,506.9844579398343
2021-05-15 06:00:00,940.9406234872237,1161.207470379771,1905.0396252736134,2081.7173502196642,1167.9930421072247,2124.329644457242,1118.8236085907042,1039.3412908909318,1376.6817116567347,488.52555634233755
2021-05-15 07:00:00,940.5458784347188,1160.7203185952458,1905.0396252736134,2082.591042448352,1167.503043627806,2123.4384419773965,1118.3542377578453,1038.9052646187079,1376.104163742461,488.3206092483609
