Date,AXS,CTSI,WIN,XTZ,OG,TRX,SKL,TFUEL,HBAR,THETA
2021-04-08 21:00:00,490.10132136656165,456.23848873625207,150.29781315447966,186.87392997941868,322.9505053321766,137.30945983722543,541.9088361026669,343.2803671638437,329.47487108305603,245.06130396793694
2021-04-08 22:00:00,486.85773149639556,456.23848873625207,149.30311176723043,185.6371604383996,320.8131534377976,136.40071800448735,538.3223736005153,341.0084681237538,327.2943396138907,243.43943859343904
2021-04-08 23:00:00,480.7078177797829,456.23848873625207,147.41713729134386,183.2922197186863,316.76068988395247,134.6777246280993,531.522366257118,336.7009003890287,323.1600066900311,240.36434818054013
2021-04-09 00:00:00,474.1211082745537,456.23848873625207,145.3972120404602,180.78073028331232,312.42040131411403,132.8323561607262,524.2393904190352,332.0873889399022,318.73203400257574,237.07085038765786
2021-04-09 01:00:00,471.8582003863775,456.23848873625207,145.3972120404602,179.91789137264422,312.42040131411403,132.8323561607262,521.7372755982268,330.50238637646265,317.21077451555624,235.93934730113378
2021-04-09 02:00:00,472.47864255443295,455.6393725612405,145.3972120404602,180.15446381433074,312.42040131411403,132.8323561607262,521.7372755982268,330.50238637646265,317.6278721531724,235.93934730113378
2021-04-09 03:00:00,471.8462847752567,456.25001020115616,145.3972120404602,179.91334799154896,312.83910010971533,132.8323561607262,521.7372755982268,330.50238637646265,317.2027641424624,235.93934730113378
2021-04-09 04:00:00,474.1211082745537,454.06093186938296,145.3972120404602,180.78073028331232,311.33810442737075,132.8323561607262,521.7372755982268,330.50238637646265,318.73203400257574,235.93934730113378
2021-04-09 05:00:00,438.8133880627547,490.5954970801878,157.09613514069622,180.78073028331232,336.3889323679746,132.8323561607262,521.7372755982268,330.50238637646265,294.9961123515537,235.93934730113378
2021-04-09 06:00:00,450.3847681707561,477.9910144751356,153.05998822437385,176.1360737714891,327.7463572285799,129.4195993527641,508.33269187533483,322.01104961368463,294.9961123515537,229.87754400981981
2021-04-09 07:00:00,462.0110495536969,465.9626051152868,149.2083087173898,171.7036958936614,319.49878095296003,126.1628186329172,495.5407490904177,313.9077995402474,294.9961123515537,224.09278840092415
2021-04-09 08:00:00,465.38263703860923,462.58681589839455,148.1273296986673,171.7036958936614,317.18408761123925,125.24879875656175,491.95067319388465,311.6336115407101,294.9961123515537,222.46928898195253
2021-04-09 09:00:00,468.1460395635548,459.85622871613003,147.25295417840368,171.7036958936614,315.3117929969462,124.50947209889537,489.04675514788335,309.7940806332344,294.9961123515537,221.15608296728942
2021-04-09 10:00:00,472.0489320440635,456.05414529778693,146.03546927677075,171.7036958936614,315.3117929969462,123.48002991733456,489.04675514788335,307.23270848358464,297.4554690722675,219.32756826332812
2021-04-09 11:00:00,449.21535946869005,479.235332684775,153.4584378285446,171.7036958936614,300.0597836806857,129.75650770309304,489.04675514788335,307.23270848358464,283.06719154435785,230.47596700384344
2021-04-09 12:00:00,439.3551930257303,468.7162352273595,150.09006293402697,171.7036958936614,306.79383270729363,126.90838433410822,489.04675514788335,300.48902624183654,289.41988673830105,225.41707632288396
2021-04-09 13:00:00,467.62892330795245,498.8794303462138,159.74877648698117,171.7036958936614,288.24449658656164,135.07529230782376,489.04675514788335,319.8263319470902,271.9210122930153,239.92329297430996
2021-04-09 14:00:00,450.90011956190114,481.0326812098098,154.0339761456801,171.7036958936614,288.24449658656164,130.24315309801264,471.551756909452,308.38496963332466,262.19339917426504,231.3403557729887
2021-04-09 15:00:00,440.92115593288156,470.3868476384496,150.62501842110805,171.7036958936614,288.24449658656164,127.36071498964249,461.1157476310076,301.5600382079411,256.39074293041415,226.2205146018972
2021-04-09 16:00:00,439.8951802350928,469.292308472563,150.27453034336526,171.7036958936614,288.24449658656164,127.06436042222349,460.04278130908966,300.8583407129071,256.39074293041415,225.69412400530234
2021-04-09 17:00:00,438.5344124674993,467.8406038946503,149.80967247183276,171.7036958936614,288.24449658656164,126.67130068017305,458.6196891347564,299.92766824580934,256.39074293041415,224.99596384560812
2021-04-09 18:00:00,436.70925569985394,465.8934763258625,149.18617262826922,172.42130413873474,289.44916854351027,126.1441015023434,456.7109385199759,298.6793853335909,256.39074293041415,224.05954267903397
2021-04-09 19:00:00,434.2145147925991,465.8934763258625,148.33393319712624,173.41193541904232,291.11217301880123,125.42349197525088,454.10193620036495,296.97315247724504,256.39074293041415,224.05954267903397
2021-04-09 20:00:00,434.6681040484634,465.8934763258625,148.48888582097035,173.23097484242743,290.80838869990873,125.55451188926764,454.57630025847584,297.28337663294417,256.39074293041415,224.05954267903397
2021-04-09 21:00:00,431.82777132721657,465.8934763258625,147.51858724785083,174.37039578486977,292.72117114902903,124.73407766578134,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-09 22:00:00,430.3590061177504,467.483516547206,147.0168358944506,174.96550165519884,293.7201944438738,124.30982270610778,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-09 23:00:00,429.9378160944477,467.9414883418641,146.87295131516672,175.13690719562965,294.0079384173304,124.18816135737791,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-10 00:00:00,429.44102786183424,468.4828148800324,146.7032412985755,175.3395099954234,294.34805422980395,124.04466335631187,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-10 01:00:00,429.79741942001345,468.0943450734882,146.82498978873875,175.19411703037963,294.10397840022927,124.14760757446793,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-10 02:00:00,438.5344124674993,458.76842463895997,149.80967247183276,171.7036958936614,288.24449658656164,126.67130068017305,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-10 03:00:00,432.0761654435234,458.76842463895997,147.6034422561465,174.27015285587925,288.24449658656164,126.67130068017305,451.6058777041135,295.3407825151131,256.39074293041415,224.05954267903397
2021-04-10 04:00:00,430.251008675878,458.76842463895997,147.6034422561465,175.00941980115007,288.24449658656164,126.67130068017305,451.6058777041135,295.3407825151131,255.30770864838948,224.05954267903397
2021-04-10 05:00:00,426.6006951405872,458.76842463895997,147.6034422561465,176.50693084878907,288.24449658656164,126.67130068017305,451.6058777041135,295.3407825151131,253.1416400843403,224.05954267903397
2021-04-10 06:00:00,426.6006951405872,458.76842463895997,147.6034422561465,175.00063440822305,290.7255256450522,126.67130068017305,447.7519082149088,295.3407825151131,255.32052562214136,224.05954267903397
2021-04-10 07:00:00,426.6006951405872,458.76842463895997,147.6034422561465,174.5668571722087,291.44794292973023,126.67130068017305,446.6420574659535,295.3407825151131,255.95496582285392,224.05954267903397
2021-04-10 08:00:00,426.6006951405872,458.76842463895997,147.6034422561465,173.42487564256436,293.36709187791547,126.67130068017305,443.7202142922215,295.3407825151131,257.64039787121175,222.59378988136746
2021-04-10 09:00:00,426.6006951405872,458.76842463895997,147.6034422561465,172.91305677937643,294.2354520483871,126.29746295434246,442.41068833862863,295.3407825151131,258.4030078094421,221.93686162890276
2021-04-10 10:00:00,426.6006951405872,458.76842463895997,147.6034422561465,172.91305677937643,313.77720445614415,118.43177444755808,414.8577622137252,295.3407825151131,275.56493566306256,208.11484033954923
2021-04-10 11:00:00,427.0272958357279,458.76842463895997,147.75104569840263,173.0859698361558,314.09098166060033,118.43177444755808,414.8577622137252,295.6361232976283,275.8405005987256,208.11484033954923
2021-04-10 12:00:00,428.584884420311,458.76842463895997,148.2899698945472,173.71730355509447,315.2366333140798,118.86375615395092,414.8577622137252,296.7144605733231,276.84663303823964,208.87394239872987
2021-04-10 13:00:00,427.80112965482004,457.9294731216802,148.0187914773789,173.3996260786858,314.66015891519515,118.64638956283602,414.8577622137252,296.17185774033004,276.34036257504465,208.49197384665806
2021-04-10 14:00:00,412.9990776280815,442.0849710485013,142.8972952949098,167.39994513182933,303.7728196349959,114.54118761418569,414.8577622137252,285.92421942608473,266.778900156224,201.2780867619612
2021-04-10 15:00:00,419.070696824036,435.6799142960171,144.99806986841594,169.86094026552652,308.2386719402788,116.22509082636668,408.8471812503294,290.1276742842069,270.70089412426574,204.23713427927657
2021-04-10 16:00:00,420.5886016230246,434.10754493036893,145.52326351179244,170.4761890489508,309.35513501659943,116.64606662941192,407.3716512524217,291.1785379987374,271.6813926162762,204.97689615860537
2021-04-10 17:00:00,425.05302750240276,429.5480174535072,147.06795069819393,172.28574429431634,312.6388499469544,116.64606662941192,407.3716512524217,294.2693136297094,274.5652117104244,207.15266639192544
2021-04-10 18:00:00,420.28105228466745,434.4252120902217,145.41685172784034,170.35153079871452,309.12892354361946,116.64606662941192,407.3716512524217,290.96561789971486,271.4827295231237,204.82700976475442
2021-04-10 19:00:00,408.3362328207309,447.1331971082403,141.2839553446682,165.50996520889194,300.34316181884736,116.64606662941192,407.3716512524217,282.6960759892916,263.7669113245579,199.0056156293824
2021-04-10 20:00:00,413.32646885923594,441.73480053233305,143.01057235524593,167.5326458498228,304.01362539655537,116.64606662941192,407.3716512524217,286.1508763056894,266.9903802231282,201.43764324573797
2021-04-10 21:00:00,424.21966800491896,430.3918442417694,146.7796090900657,171.94796064851482,312.02588982662155,116.64606662941192,407.3716512524217,293.6923688452614,274.02689881285016,206.74652261503905
2021-04-10 22:00:00,424.10061664813543,430.51266163979744,146.7384174317616,171.8997058419717,311.93832409514533,116.64606662941192,407.3716512524217,293.6099481617687,273.94999697033944,206.6885020754838
2021-04-10 23:00:00,417.72144811382395,437.0871692145365,144.53123107430346,169.31405245803828,307.2462603168826,116.64606662941192,407.3716512524217,289.1935732046242,269.82933990914535,203.57956816431758
2021-04-11 00:00:00,413.55465062640434,441.4910701638012,143.08952303366203,167.62513422903044,304.181459715218,116.64606662941192,407.3716512524217,286.3088492823836,267.13777542127366,201.54884927988553
2021-04-11 01:00:00,409.735086262936,445.60666488566744,141.76795732974065,166.07695918577315,301.3720591636919,116.64606662941192,407.3716512524217,283.6645190203295,269.62804281926867,199.68735696915599
2021-04-11 02:00:00,408.37591660632535,447.0897470975892,141.2976858974362,165.52605014440627,300.372350396006,116.64606662941192,407.3716512524217,282.7235495504558,270.5254274089789,199.0249558092341
2021-04-11 03:00:00,397.82995058459414,458.9415276752634,137.6487914993366,165.52605014440627,292.6154860160786,116.64606662941192,407.3716512524217,275.42245067107064,277.6967124298203,193.88530301363576
2021-04-11 04:00:00,391.71864760304527,466.10159203165995,137.6487914993366,165.52605014440627,292.6154860160786,116.64606662941192,413.72716075428303,271.1915222517843,282.02912998773667,193.88530301363576
2021-04-11 05:00:00,419.5965069831627,435.133949491135,137.6487914993366,165.52605014440627,292.6154860160786,108.89613880918571,386.2392588835795,271.1915222517843,263.2912036798552,193.88530301363576
2021-04-11 06:00:00,405.4393164723344,435.133949491135,133.0045198421381,159.94119949050577,282.7426364737099,108.89613880918571,386.2392588835795,262.0415174697043,272.4848451913719,187.34361087289577
2021-04-11 07:00:00,401.3320446633065,435.133949491135,131.6571277846187,159.94119949050577,279.8783339435483,108.89613880918571,386.2392588835795,259.3869260332774,275.27348202693975,185.44574083346595
2021-04-11 08:00:00,401.3320446633065,435.133949491135,131.6571277846187,160.81977885736308,278.349322206433,109.49432052217115,386.2392588835795,259.3869260332774,276.78559774397974,185.44574083346595
2021-04-11 09:00:00,401.3320446633065,435.133949491135,131.6571277846187,161.72827433358572,276.7857174435911,110.11287065060215,386.2392588835795,259.3869260332774,278.34920183062025,185.44574083346595
2021-04-11 10:00:00,401.3320446633065,435.133949491135,131.6571277846187,162.32880081763844,276.7857174435911,110.52173975733831,386.2392588835795,259.3869260332774,279.3827630196146,185.44574083346595
2021-04-11 11:00:00,401.3320446633065,435.133949491135,131.6571277846187,161.81726047892735,276.7857174435911,110.17345696398534,386.2392588835795,259.3869260332774,278.50235515295606,185.44574083346595
2021-04-11 12:00:00,401.3320446633065,435.133949491135,131.6571277846187,162.24738810846662,276.7857174435911,110.46630982616956,386.2392588835795,259.3869260332774,279.24264427593647,185.44574083346595
2021-04-11 13:00:00,401.3320446633065,435.133949491135,127.742650651947,157.42339034037542,276.7857174435911,107.18188572379533,386.2392588835795,259.3869260332774,270.9401014217954,185.44574083346595
2021-04-11 14:00:00,401.3320446633065,435.133949491135,124.37749791042887,153.27635134533855,276.7857174435911,104.35836973486187,386.2392588835795,259.3869260332774,263.8026667401638,185.44574083346595
2021-04-11 15:00:00,401.3320446633065,421.85685939958324,128.2920277048926,158.10041401107986,268.3402516028978,104.35836973486187,386.2392588835795,259.3869260332774,272.1053212891163,185.44574083346595
2021-04-11 16:00:00,401.3320446633065,418.8571441692715,129.21081243804355,159.23267646960429,266.43215334230644,104.35836973486187,386.2392588835795,259.3869260332774,274.05404888725405,185.44574083346595
2021-04-11 17:00:00,401.3320446633065,417.79538929393783,129.5391794175925,159.63733883516974,265.75677835659883,104.35836973486187,386.2392588835795,259.3869260332774,274.7505099540043,185.44574083346595
2021-04-11 18:00:00,401.3320446633065,415.28016415237056,130.32375867038235,160.6042134485784,264.1568609147284,104.35836973486187,386.2392588835795,260.9579534361498,276.4145898931587,186.56892905675357
2021-04-11 19:00:00,401.3320446633065,415.28016415237056,130.43059999987636,160.7358791391804,264.1568609147284,104.35836973486187,386.2392588835795,261.17189059520365,276.64119862956284,186.72188100217062
2021-04-11 20:00:00,401.3320446633065,415.28016415237056,130.34964352239498,160.7358791391804,264.1568609147284,104.35836973486187,386.2392588835795,261.0097847988663,276.4694912467302,186.60598530166286
2021-04-11 21:00:00,401.3320446633065,415.28016415237056,129.18219924696186,160.7358791391804,264.1568609147284,104.35836973486187,386.2392588835795,258.6721153518216,273.9933607705279,184.93469504405235
2021-04-11 22:00:00,401.3320446633065,415.28016415237056,129.51042062692775,160.7358791391804,264.1568609147284,104.35836973486187,386.2392588835795,259.3293399474268,273.9933607705279,185.40457031452124
2021-04-11 23:00:00,401.3320446633065,400.9489038433112,125.04103414773327,160.7358791391804,264.1568609147284,104.35836973486187,386.2392588835795,250.3799207423248,273.9933607705279,185.40457031452124
2021-04-12 00:00:00,407.66232560777314,400.9489038433112,127.0133283770811,158.23993284026776,264.1568609147284,106.00443265984568,380.2416405928275,250.3799207423248,269.738724416751,185.40457031452124
2021-04-12 01:00:00,413.63631633871506,400.9489038433112,128.87461503215653,155.9545341585946,264.1568609147284,107.55784944223916,374.74995636034447,250.3799207423248,265.84299143637554,185.40457031452124
2021-04-12 02:00:00,416.59159187448466,400.9489038433112,129.79537556971627,154.84820213346313,264.1568609147284,108.32630972626401,372.09150285416774,250.3799207423248,263.95711734704815,185.40457031452124
2021-04-12 03:00:00,414.6949647181717,400.9489038433112,129.2044528557899,155.55640775508712,264.1568609147284,107.83312977549846,372.09150285416774,250.3799207423248,265.1643377848529,185.40457031452124
2021-04-12 04:00:00,414.1649640259275,400.9489038433112,129.03932316944045,155.75547095684087,264.1568609147284,107.69531369792269,372.09150285416774,250.3799207423248,265.5036646106142,185.40457031452124
2021-04-12 05:00:00,414.2158667549017,400.9489038433112,129.05518268017855,155.73633026436454,264.1568609147284,107.7085499343046,372.09150285416774,250.3799207423248,265.47103703121405,185.40457031452124
2021-04-12 06:00:00,420.8153503976355,400.9489038433112,131.11135105871105,155.73633026436454,268.3655333066872,109.42461363568528,372.09150285416774,250.3799207423248,261.30775789975746,185.40457031452124
2021-04-12 07:00:00,398.37186504309483,400.9489038433112,124.11874566891312,155.73633026436454,254.05270486366388,103.58863424178205,372.09150285416774,250.3799207423248,276.029321725096,185.40457031452124
2021-04-12 08:00:00,416.69460661035885,400.9489038433112,118.66104195864887,148.8883497846549,265.73762155620625,108.35309664756133,355.7300325158994,239.3703072061375,263.8918621882478,177.2520289248047
2021-04-12 09:00:00,418.4225136275646,400.9489038433112,118.17102232444772,148.27350422545518,265.73762155620625,108.80240430132794,354.26101878122694,238.38180964670562,262.8021010362835,176.5200534344377
2021-04-12 10:00:00,407.07145355403685,400.9489038433112,121.46618429575246,152.40806448282828,265.73762155620625,105.85078820242003,364.13947641019223,245.02901179785533,270.1302553695526,181.44225987564826
2021-04-12 11:00:00,399.05110095962175,400.9489038433112,123.9074797188384,155.471247149021,265.73762155620625,103.76525595404424,371.4581556152671,249.9537421538273,275.5594845817342,185.0889880671774
2021-04-12 12:00:00,400.96915936141687,399.03094233492,123.3147613589065,154.7275417420848,265.73762155620625,103.76525595404424,369.6812647505736,248.75807444720917,274.241330373969,184.20360453990713
2021-04-12 13:00:00,399.35372763586383,400.64506835683335,123.8135837410274,155.35343243109048,264.6670130704599,103.76525595404424,371.1766679535334,249.76432944782837,275.3506680735733,184.94872929058013
2021-04-12 14:00:00,410.9730968788359,389.31770162658165,120.31302431826113,150.96115247824446,272.36761416289363,103.76525595404424,360.68245606452587,242.70278700230608,267.5657276287024,179.719706775563
2021-04-12 15:00:00,405.45535216483984,394.61583292203886,121.9503354313404,153.01554662215736,268.71079337650986,103.76525595404424,365.59089716600636,246.00567106316225,271.20696548975684,182.16546919247796
2021-04-12 16:00:00,405.45535216483984,387.0009560421881,119.59706748745225,150.06281525402446,273.99811780272154,103.76525595404424,358.53611264380675,241.25851511906424,265.97350175397605,178.65023360400878
2021-04-12 17:00:00,405.45535216483984,395.6887519836636,122.28190560298546,153.43157984484938,267.98217794118943,103.76525595404424,366.5849004715032,246.6745346812209,271.9443487841997,182.66075799733704
2021-04-12 18:00:00,405.45535216483984,391.8148495310713,121.08473188589525,151.92944219123564,270.6317375932033,104.79119072914357,362.99593278439926,244.25952267973466,269.2819383051492,180.8724585957218
2021-04-12 19:00:00,405.45535216483984,393.74230589841505,121.6803844951338,152.67682930810722,269.30693490369015,104.27821448862615,364.78162013852216,245.46110953341537,270.6066180287945,180.8724585957218
2021-04-12 20:00:00,405.45535216483984,390.665971597827,120.72968771979743,151.483955289061,271.42761656388694,105.09936265959018,361.9315575634689,243.54330588517627,268.49235088366606,180.8724585957218
2021-04-12 21:00:00,405.45535216483984,391.11222996859135,120.86759743720734,151.6569956560214,271.11791812781917,104.97944447050006,362.3449925666402,243.8215057971122,268.7990501300273,180.8724585957218
2021-04-12 22:00:00,405.45535216483984,384.4183544071265,118.79895167605876,149.0613901516153,275.83889355894803,106.80745119739271,356.1434675190707,243.8215057971122,273.47964712021354,180.8724585957218
2021-04-12 23:00:00,405.45535216483984,396.7236916094789,122.60173877740422,149.0613901516153,267.2830884216338,106.80745119739271,356.1434675190707,236.258796764418,264.99701967202174,180.8724585957218
2021-04-13 00:00:00,399.8271276655075,391.2166734170682,120.8998741795799,149.0613901516153,271.0455375463224,106.80745119739271,356.1434675190707,236.258796764418,268.7272886186948,180.8724585957218
2021-04-13 01:00:00,392.7918470413419,384.33290067655474,118.77254343229946,149.0613901516153,275.900224406372,106.80745119739271,356.1434675190707,236.258796764418,273.5404534057039,180.8724585957218
2021-04-13 02:00:00,392.7918470413419,384.5322927145558,118.77254343229946,149.0613901516153,275.7571614983364,106.80745119739271,356.1434675190707,236.258796764418,273.3986141128443,180.8724585957218
2021-04-13 03:00:00,392.7918470413419,385.2918814307504,118.77254343229946,149.0613901516153,275.21351643759397,106.80745119739271,356.1434675190707,236.258796764418,272.85961884117603,180.8724585957218
2021-04-13 04:00:00,396.2486105926816,381.93070136158923,118.77254343229946,149.0613901516153,277.63553221929465,106.80745119739271,356.1434675190707,236.258796764418,275.2609191536628,182.46422616173518
2021-04-13 05:00:00,379.4933539937291,398.79357086110906,118.77254343229946,149.0613901516153,265.8957949458614,106.80745119739271,356.1434675190707,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 06:00:00,388.6163686722081,389.43163993401083,115.98428296649512,145.56207988068144,259.6537232376492,106.80745119739271,356.1434675190707,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 07:00:00,387.4261773192343,390.6279921620173,116.34059211324092,146.00925340414764,260.4513916303822,106.80745119739271,356.1434675190707,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 08:00:00,387.4261773192343,392.64090225993294,116.94009639189255,146.76164060236061,261.79350035466314,106.80745119739271,356.1434675190707,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 09:00:00,387.4261773192343,390.0108263301091,116.15678183912601,145.77856864997855,260.03989603095647,106.80745119739271,356.1434675190707,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 10:00:00,387.4261773192343,394.88168897270697,117.60746907944817,145.77856864997855,263.28754591565513,106.80745119739271,351.75044054469555,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 11:00:00,387.4261773192343,397.00853737805187,118.24090756255178,145.77856864997855,264.7056230582916,106.23526386167856,349.866048162374,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 12:00:00,387.4261773192343,384.92158193160543,114.64105404027092,145.77856864997855,256.6466400110764,109.57116644914571,360.8522218010199,236.258796764418,263.621591699152,174.74877972800167
2021-04-13 13:00:00,387.4261773192343,382.03514481006613,114.64105404027092,146.87998740108682,258.58571393898586,110.39902296074077,363.57861297875894,236.258796764418,265.61336433749926,174.74877972800167
2021-04-13 14:00:00,387.4261773192343,382.03514481006613,114.64105404027092,140.04415102061918,246.55106128078285,105.26102103906081,346.6575609434442,225.2632451804058,253.25164283136542,166.61592182786433
2021-04-13 15:00:00,387.4261773192343,372.8011199829033,114.64105404027092,143.51294737907068,246.55106128078285,107.86826342516676,355.2440279702124,225.2632451804058,259.524510138019,166.61592182786433
2021-04-13 16:00:00,387.4261773192343,377.68066839647264,114.64105404027092,141.6587927100393,246.55106128078285,106.47462997311456,350.6543558525695,225.2632451804058,256.17151243998234,166.61592182786433
2021-04-13 17:00:00,387.4261773192343,368.34706094862497,114.64105404027092,145.24830842189658,246.55106128078285,109.17260833288353,359.53964490300194,225.2632451804058,256.17151243998234,166.61592182786433
2021-04-13 18:00:00,387.4261773192343,373.0546030173744,114.64105404027092,143.41543324282011,246.55106128078285,107.79496912852764,359.53964490300194,225.2632451804058,256.17151243998234,166.61592182786433
2021-04-13 19:00:00,387.4261773192343,373.19945046564374,114.64105404027092,143.35977035392318,246.55106128078285,107.75313137610047,359.53964490300194,225.2632451804058,256.0720862756353,166.61592182786433
2021-04-13 20:00:00,387.4261773192343,370.6736730864491,114.64105404027092,144.33662652509784,246.55106128078285,108.48736323967192,359.53964490300194,225.2632451804058,257.8169662871362,166.61592182786433
2021-04-13 21:00:00,387.4261773192343,369.83174729338424,114.64105404027092,144.6652103463755,246.55106128078285,108.73433584275844,359.53964490300194,225.2632451804058,258.40388927413085,166.61592182786433
2021-04-13 22:00:00,387.4261773192343,370.32060743129296,114.64105404027092,144.47423783968438,246.55106128078285,108.59079567418878,359.53964490300194,225.2632451804058,258.0627703668603,166.39597219263462
2021-04-13 23:00:00,387.4261773192343,375.0100435690089,114.64105404027092,142.66761232788073,246.55106128078285,107.23288643898144,359.53964490300194,225.2632451804058,254.8357397795189,164.3152191606777
2021-04-14 00:00:00,380.43971163611656,368.2474783279397,114.64105404027092,145.28758691816336,242.1049999932021,109.20213112688661,359.53964490300194,225.2632451804058,259.51559074235536,167.33273443252727
2021-04-14 01:00:00,378.68140434237347,366.54552081077645,114.64105404027092,145.96219153523498,240.98604480971463,109.70918244086953,361.20907248189405,225.2632451804058,260.7205829886337,168.1096998817435
2021-04-14 02:00:00,378.60658275540567,366.47309708664176,114.64105404027092,145.99103710555892,240.93842969552364,109.73086356187758,361.28045591065955,225.2632451804058,260.7721075227092,168.14292232187722
2021-04-14 03:00:00,379.42962021205153,366.47309708664176,114.64105404027092,145.67436153393302,241.46219595162427,109.49284152550875,360.4967866035496,225.2632451804058,260.20645528918106,167.7781961229488
2021-04-14 04:00:00,387.36070843063766,366.47309708664176,114.64105404027092,142.69172496970154,246.5093980558659,107.25101016124695,353.11572870365796,225.2632451804058,254.87881026213356,164.34299052350266
2021-04-14 05:00:00,379.1677446576642,366.47309708664176,114.64105404027092,145.77497281937124,241.2955430519559,109.56846372433748,360.7457668957205,220.49876193009706,260.3861691775434,167.89407361712614
2021-04-14 06:00:00,393.75795411638387,366.47309708664176,114.64105404027092,140.3734631735619,241.2955430519559,105.50854107618265,347.37878282509695,228.98345812927693,250.73788472071416,161.67296830269854
2021-04-14 07:00:00,384.98512304441,366.47309708664176,114.64105404027092,143.5722171141591,241.2955430519559,107.91281218201703,355.2946611208952,223.88176259412896,256.45156292366426,165.35708375268842
2021-04-14 08:00:00,378.7655786277123,366.47309708664176,114.64105404027092,145.9297538908126,241.2955430519559,107.91281218201703,361.12879983503893,220.2648888938376,260.6626422200303,165.35708375268842
2021-04-14 09:00:00,378.91522180164793,366.47309708664176,114.64105404027092,145.87212255196053,241.20024935869347,107.91281218201703,360.986180967552,220.35191141895743,260.55969997104177,165.35708375268842
2021-04-14 10:00:00,375.4079599125325,366.47309708664176,114.64105404027092,147.23493791749,243.45367105603307,107.91281218201703,364.3587068865545,218.3123209864622,262.9939880073442,165.35708375268842
2021-04-14 11:00:00,375.4079599125325,361.18210631671167,114.64105404027092,145.1092192665831,239.93878514297913,107.91281218201703,359.098242829558,221.5103987846146,259.1969868791413,165.35708375268842
2021-04-14 12:00:00,375.4079599125325,354.9934513589476,114.64105404027092,147.6389304085596,235.82756721090112,109.79407268854177,359.098242829558,225.37202333680548,254.755790347438,165.35708375268842
2021-04-14 13:00:00,368.1782967609964,361.9642127995451,114.64105404027092,144.79567760391564,235.82756721090112,107.6796418657154,352.1826746711974,221.03177489645577,259.7582540078936,162.17261207677933
2021-04-14 14:00:00,365.85900632641835,364.2588129648791,114.64105404027092,143.88355640342834,235.82756721090112,107.00132821829239,349.9641465401945,219.63941449453904,259.7582540078936,161.15102717824206
2021-04-14 15:00:00,367.20890583716886,362.919758313449,114.64105404027092,144.41443944589946,235.82756721090112,107.39612795839406,351.25539924144226,220.44981175971714,259.7582540078936,161.74562151371882
2021-04-14 16:00:00,364.2010760548256,365.9170060686743,114.64105404027092,143.23153226401757,235.82756721090112,106.5164399468924,348.378245571548,218.6440943634815,259.7582540078936,160.42075359842835
2021-04-14 17:00:00,366.2666940981215,363.8533601454614,114.64105404027092,144.0438902082015,235.82756721090112,107.12056303912847,350.35412218822233,219.8841653464385,259.7582540078936,161.33060264868803
2021-04-14 18:00:00,366.9914723589271,363.1347794006299,114.64105404027092,144.32892808335376,235.82756721090112,107.33253605394816,351.0474122291607,220.31927797203744,259.7582540078936,161.64984792948096
2021-04-14 19:00:00,370.54288583687463,359.6543678230004,114.64105404027092,145.7256136715999,235.82756721090112,108.3712038265646,354.44453342975885,222.45132983747234,259.7582540078936,163.21414980536608
2021-04-14 20:00:00,369.93588404344996,360.24449939903303,114.64105404027092,145.48689445115986,235.82756721090112,108.19367642665311,353.863903020473,222.0869230135332,259.7582540078936,162.94678188270203
2021-04-14 21:00:00,368.9302542065823,361.2264536113332,114.64105404027092,145.0914043993861,235.82756721090112,107.89956386859083,352.90196308867104,222.0869230135332,259.7582540078936,162.50382905560195
2021-04-14 22:00:00,368.9302542065823,359.0486378471702,114.64105404027092,145.97145883891875,234.40577490205564,108.5540305518466,355.04249609006825,222.0869230135332,259.7582540078936,163.48949886005
2021-04-14 23:00:00,368.9302542065823,361.1909749045011,114.64105404027092,145.10565629314377,235.804404851012,107.91016251933183,352.936627590718,222.0869230135332,259.7582540078936,162.51979131964163
2021-04-15 00:00:00,368.9302542065823,361.86626430407654,114.64105404027092,144.83487031174909,236.24526917496468,107.70878815525312,352.27800205182655,222.0869230135332,259.7582540078936,162.21650830288837
2021-04-15 01:00:00,368.9302542065823,366.5370189365274,114.64105404027092,142.98925007013807,239.29458267622638,106.33626288429562,347.78894903675024,224.95348899880713,259.7582540078936,162.21650830288837
2021-04-15 02:00:00,368.9302542065823,364.8460648831965,114.64105404027092,142.98925007013807,238.19063921728056,106.82910014375139,349.400848381932,223.9157056525653,259.7582540078936,162.21650830288837
