Date,FUN,UTK,CELR,SUSHI,DENT,AXS,ZRX,RLC,ICX,HARD
2021-02-21 01:00:00,1484.8724544955005,3111.9767434461323,1463.00831444378,2046.394369327309,1125.5751226349093,2060.193813953429,926.1349229816938,2838.9713480755445,2248.644795023786,1282.6556656126584
2021-02-21 02:00:00,1458.117291067906,3055.903613325294,1436.6471098633015,2083.943897149287,1105.2939555454682,2023.0722268312738,909.4473676665157,2787.817363668293,2208.1276052817807,1259.5441439119904
2021-02-21 03:00:00,1486.3197367276941,3115.0099390813216,1464.4342860365828,2044.401722565241,1126.6722033107994,2062.2018530229007,927.0376123773972,2841.7384495712568,2250.836514351934,1283.9058502660564
2021-02-21 04:00:00,1482.5255103351847,3107.058047821496,1460.6959280770707,2044.401722565241,1123.796072890221,2056.937534381309,924.6711023400111,2834.484156460872,2245.090655572732,1280.628339147687
2021-02-21 05:00:00,1460.2882144161974,3060.453406778081,1438.7860672525069,2044.401722565241,1123.796072890221,2026.0842854354833,910.8014017600716,2791.9680159118634,2211.4151842740043,1261.4194208920883
2021-02-21 06:00:00,1460.2882144161974,2948.7580269686605,1386.275626841831,2044.401722565241,1166.364105954245,1952.1396034852824,877.5604746885358,2690.0713729953713,2130.7066009063387,1215.3822157500408
2021-02-21 07:00:00,1460.2882144161974,3019.915157005046,1419.728149613549,2044.401722565241,1138.8815052710297,1999.247114628602,898.7370799715396,2690.0713729953713,2182.123151631574,1244.7108719432863
2021-02-21 08:00:00,1460.2882144161974,3021.7186787340784,1420.5760246146751,2044.401722565241,1138.2017604767825,2000.4410838050455,899.273814206823,2690.0713729953713,2183.4263360969594,1244.7108719432863
2021-02-21 09:00:00,1460.2882144161974,3040.491700368104,1429.4016325809473,2044.401722565241,1131.1741187730643,2012.8692175053006,899.273814206823,2690.0713729953713,2196.9913016684804,1237.0256070487071
2021-02-21 10:00:00,1460.2882144161974,3034.876189529978,1426.7616581456214,2044.401722565241,1133.2671598485754,2009.1516316604645,899.273814206823,2690.0713729953713,2192.9336591285273,1239.3145079031756
2021-02-21 11:00:00,1460.2882144161974,2973.187548571015,1397.7604791298174,2044.401722565241,1156.780547346812,2009.1516316604645,899.273814206823,2690.0713729953713,2148.3588268465705,1265.0281995100224
2021-02-21 12:00:00,1460.2882144161974,2973.187548571015,1395.4866325358873,2044.401722565241,1158.6654392878613,2009.1516316604645,899.273814206823,2694.454653699249,2144.863923053035,1267.0894733306495
2021-02-21 13:00:00,1460.2882144161974,2973.187548571015,1425.5669251894892,2088.469648894667,1134.2169234829928,1966.7573617051796,899.273814206823,2637.6000907229377,2191.0973537454847,1240.3531472398786
2021-02-21 14:00:00,1460.2882144161974,2973.187548571015,1425.4705757575423,2088.328496023655,1134.2935866973312,1966.890297423251,899.273814206823,2637.7783695838034,2190.9492646016897,1240.4369843412417
2021-02-21 15:00:00,1460.2882144161974,2973.187548571015,1400.5353427698672,2051.798133006181,1154.488632118167,2001.9089551676882,899.273814206823,2684.7415673031414,2152.623794187833,1262.5218145247527
2021-02-21 16:00:00,1460.2882144161974,2973.187548571015,1400.5353427698672,2050.5277571670886,1155.203879429316,2003.1492099068982,899.273814206823,2686.404861452361,2151.290991893689,1263.3039922855237
2021-02-21 17:00:00,1460.2882144161974,2973.187548571015,1400.5353427698672,2061.3400670864794,1149.1445093312386,1992.6421274423785,899.273814206823,2672.3139104274605,2162.634620308299,1256.6776066128766
2021-02-21 18:00:00,1460.2882144161974,2973.187548571015,1400.5353427698672,2075.0036650002808,1141.5775595541393,1979.5208682972914,899.273814206823,2654.7171112567307,2176.9696494275477,1248.4025670003398
2021-02-21 19:00:00,1460.2882144161974,2973.187548571015,1400.5353427698672,2010.52503352276,1178.1885728656855,2043.0051793308937,899.273814206823,2739.855333084225,2109.3225285425024,1288.439516409602
2021-02-21 20:00:00,1460.2882144161974,2973.187548571015,1403.1360048586835,2006.7985977280882,1180.3763579656804,2046.7988473340397,899.273814206823,2744.942986123741,2105.4129751463447,1290.8320271172806
2021-02-21 21:00:00,1460.2882144161974,2973.187548571015,1393.2578019469806,2021.0268071259302,1172.0664028823626,2032.3892004691645,892.9428461615616,2725.618342109124,2120.3403608407684,1281.744454248624
2021-02-21 22:00:00,1460.2882144161974,2973.187548571015,1392.7519833750055,2021.7608020551822,1171.6408872646948,2031.6513469278875,892.6186656153128,2724.628813555523,2120.3403608407684,1281.2791203035501
2021-02-21 23:00:00,1460.2882144161974,2973.187548571015,1421.5538522252452,2021.7608020551822,1195.8702170932565,2073.6655435272214,911.0778644153951,2780.97366367266,2120.3403608407684,1307.7757497279126
2021-02-22 00:00:00,1460.2882144161974,2973.187548571015,1415.5016822732475,2021.7608020551822,1190.7788800446801,2064.837051892253,907.1990116611969,2769.133855269883,2120.3403608407684,1307.7757497279126
2021-02-22 01:00:00,1480.9690279189615,2973.187548571015,1435.5482224116581,2021.7608020551822,1207.6428632625955,2094.0795737192557,920.0468956506994,2808.3507305823514,2120.3403608407684,1307.7757497279126
2021-02-22 02:00:00,1515.697815976628,2973.187548571015,1469.2118906064948,2021.7608020551822,1235.9621408821508,2143.1858307176053,941.6220353327667,2874.206677246567,2120.3403608407684,1307.7757497279126
2021-02-22 03:00:00,1503.8247574546926,2973.187548571015,1457.7029746640026,2021.7608020551822,1226.280362182658,2126.397411203326,934.2459387169342,2851.691883253084,2120.3403608407684,1307.7757497279126
2021-02-22 04:00:00,1502.1343760596387,2973.187548571015,1456.0644366789934,2021.7608020551822,1224.9019558895857,2124.007224045832,933.1957951111827,2848.4864253830888,2120.3403608407684,1307.7757497279126
2021-02-22 05:00:00,1467.2219390411983,2973.187548571015,1422.2227519731985,2021.7608020551822,1196.4329233780352,2074.6412887353495,911.50656414627,2782.2822265384166,2120.3403608407684,1307.7757497279126
2021-02-22 06:00:00,1462.6545326837904,2973.187548571015,1422.2227519731985,2021.7608020551822,1192.7084729761962,2074.6412887353495,908.6690787153874,2782.2822265384166,2120.3403608407684,1307.7757497279126
2021-02-22 07:00:00,1514.404006487958,2973.187548571015,1422.2227519731985,2021.7608020551822,1234.9071155805016,2074.6412887353495,940.8182606547191,2782.2822265384166,2120.3403608407684,1307.7757497279126
2021-02-22 08:00:00,1538.9328940661242,2973.187548571015,1422.2227519731985,2021.7608020551822,1254.908976165775,2074.6412887353495,956.0567473783533,2782.2822265384166,2120.3403608407684,1307.7757497279126
2021-02-22 09:00:00,1525.9473704097006,2973.187548571015,1422.2227519731985,2021.7608020551822,1254.908976165775,2074.6412887353495,947.9895356384297,2782.2822265384166,2138.3840564814477,1307.7757497279126
2021-02-22 10:00:00,1552.8440206570178,2973.187548571015,1422.2227519731985,2021.7608020551822,1254.908976165775,2074.6412887353495,964.698986745736,2782.2822265384166,2101.345327995836,1307.7757497279126
2021-02-22 11:00:00,1602.7664526851192,2973.187548571015,1422.2227519731985,2021.7608020551822,1254.908976165775,2074.6412887353495,995.7131252894228,2782.2822265384166,2035.8933283431763,1307.7757497279126
2021-02-22 12:00:00,1710.6816017828014,2973.187548571015,1422.2227519731985,2157.887071748511,1254.908976165775,2074.6412887353495,1062.7550390967097,2782.2822265384166,2035.8933283431763,1307.7757497279126
2021-02-22 13:00:00,1615.778045173628,2808.243895391232,1422.2227519731985,2038.173878097242,1254.908976165775,2074.6412887353495,1003.7965322012785,2782.2822265384166,2035.8933283431763,1307.7757497279126
2021-02-22 14:00:00,1615.778045173628,2827.423705718321,1422.2227519731985,2052.0942460751403,1254.908976165775,2074.6412887353495,1010.6522854092555,2763.4086331418866,2035.8933283431763,1307.7757497279126
2021-02-22 15:00:00,1615.778045173628,2810.4504546955277,1422.2227519731985,2039.7753599136431,1247.3756570455664,2074.6412887353495,1004.585258772138,2780.0977828582627,2023.6716975887514,1299.9250671306208
2021-02-22 16:00:00,1615.778045173628,2947.024869969435,1422.2227519731985,2138.898661164121,1307.9921324946454,2074.6412887353495,1004.585258772138,2651.259294602787,2122.012438071394,1363.0951919220547
2021-02-22 17:00:00,1615.778045173628,2822.604233492664,1422.2227519731985,2048.596358155694,1252.7699267745832,2074.6412887353495,1004.585258772138,2768.1270314910194,2032.4230556244097,1305.546586518149
2021-02-22 18:00:00,1615.778045173628,2822.604233492664,1422.2227519731985,1980.0025208259428,1210.8230121338959,2005.1753802802482,1039.3874153852198,2864.024109049777,1964.3707543949743,1261.8325333199584
2021-02-22 19:00:00,1615.778045173628,2822.604233492664,1422.2227519731985,1969.0989601132421,1210.8230121338959,2005.1753802802482,1045.1428517636018,2879.883170167694,1964.3707543949743,1261.8325333199584
2021-02-22 20:00:00,1615.778045173628,2822.604233492664,1422.2227519731985,1925.8021550852343,1210.8230121338959,2005.1753802802482,1068.6402531761692,2944.630080847454,1964.3707543949743,1261.8325333199584
2021-02-22 21:00:00,1615.778045173628,2822.604233492664,1422.2227519731985,1956.8976654667608,1210.8230121338959,2005.1753802802482,1051.6593375804468,2897.839297218557,1964.3707543949743,1261.8325333199584
2021-02-22 22:00:00,1615.778045173628,2822.604233492664,1422.2227519731985,1896.6489165460398,1210.8230121338959,2005.1753802802482,1085.0662368896783,2989.8917539002423,1964.3707543949743,1261.8325333199584
2021-02-22 23:00:00,1590.7986020180715,2822.604233492664,1400.235615501347,1896.6489165460398,1192.104052129839,1974.1759713092904,1068.291438850207,2943.6689256281866,1964.3707543949743,1261.8325333199584
2021-02-23 00:00:00,1483.231170055201,2822.604233492664,1305.5537688418424,1896.6489165460398,1111.4957517721032,1840.685132678208,1145.7664602662953,2744.6224174925646,1831.5429299266987,1261.8325333199584
2021-02-23 01:00:00,1448.4771621866,2890.3283318089025,1274.9629702723096,1942.1561244540392,1111.4957517721032,1797.5555201968748,1173.2573849527173,2680.312395548834,1788.627530976457,1261.8325333199584
2021-02-23 02:00:00,1451.4284196482672,2884.451291687291,1277.5606943356186,1938.2070473404694,1111.4957517721032,1801.2180212567696,1170.8717456990523,2685.7735047492174,1792.271841349269,1261.8325333199584
2021-02-23 03:00:00,1451.4284196482672,2946.47219482023,1250.669054832238,1979.8819932413119,1111.4957517721032,1763.3038102847277,1196.0475991899314,2629.2401023068337,1754.5459403699117,1261.8325333199584
2021-02-23 04:00:00,1451.4284196482672,3102.4151997423937,1187.804132500148,2084.667895501004,1111.4957517721032,1674.6712846352484,1259.3488096936326,2497.0812596575233,1754.5459403699117,1261.8325333199584
2021-02-23 05:00:00,1451.4284196482672,3190.6728413221076,1187.804132500148,2143.9726178183587,1111.4957517721032,1674.6712846352484,1295.17481901663,2428.009150491059,1754.5459403699117,1261.8325333199584
2021-02-23 06:00:00,1451.4284196482672,3177.408625378111,1187.804132500148,2135.0597279060935,1106.8750587692346,1674.6712846352484,1289.7905382272702,2438.144969166971,1754.5459403699117,1261.8325333199584
2021-02-23 07:00:00,1451.4284196482672,3694.200899093254,1187.804132500148,2482.3182965678193,1286.9036750986384,1674.6712846352484,1499.5695951426922,2438.144969166971,1754.5459403699117,1261.8325333199584
2021-02-23 08:00:00,1451.4284196482672,3449.837415495646,1187.804132500148,2318.1182536041892,1201.7777510648764,1674.6712846352484,1400.3762756196347,2438.144969166971,1754.5459403699117,1178.3650116606616
2021-02-23 09:00:00,1451.4284196482672,3549.6275279046386,1187.804132500148,2385.17221970284,1236.540414467714,1674.6712846352484,1440.8836065829094,2438.144969166971,1754.5459403699117,1212.4504373808031
2021-02-23 10:00:00,1451.4284196482672,3639.0839402482457,1187.804132500148,2445.2824560357785,1267.703252913881,1674.6712846352484,1477.1962272836263,2438.144969166971,1754.5459403699117,1243.0061690512043
2021-02-23 11:00:00,1451.4284196482672,3434.0035857326375,1187.804132500148,2307.4787116845546,1196.2619130610735,1674.6712846352484,1393.948923579008,2438.144969166971,1754.5459403699117,1172.9566318600616
2021-02-23 12:00:00,1451.4284196482672,3325.36274766477,1187.804132500148,2234.4775004736202,1158.4160303940935,1674.6712846352484,1349.848859178779,2438.144969166971,1754.5459403699117,1135.8480533973072
2021-02-23 13:00:00,1451.4284196482672,3511.6673563021336,1187.804132500148,2359.664882369648,1223.3166928356206,1674.6712846352484,1425.4746126715368,2438.144969166971,1754.5459403699117,1199.484337050362
2021-02-23 14:00:00,1451.4284196482672,3254.0260796152943,1187.804132500148,2186.542826331003,1133.56534609463,1674.6712846352484,1320.891501052415,2438.144969166971,1754.5459403699117,1111.4815040346105
2021-02-23 15:00:00,1451.4284196482672,3254.0260796152943,1187.804132500148,2284.604790337373,1184.4034283992532,1674.6712846352484,1380.1307774446682,2438.144969166971,1754.5459403699117,1161.3291712880703
2021-02-23 16:00:00,1451.4284196482672,3254.0260796152943,1187.804132500148,2322.7728373054047,1204.1908182688003,1674.6712846352484,1403.188111718994,2438.144969166971,1754.5459403699117,1180.7310680811356
2021-02-23 17:00:00,1451.4284196482672,3254.0260796152943,1187.804132500148,2415.098067035336,1252.054816051862,1674.6712846352484,1458.9618243645457,2438.144969166971,1754.5459403699117,1227.6625911982733
2021-02-23 18:00:00,1451.4284196482672,3254.0260796152943,1187.804132500148,2517.6173903956587,1305.2037189074874,1674.6712846352484,1520.8937935396123,2438.144969166971,1754.5459403699117,1279.7760601635011
2021-02-23 19:00:00,1451.4284196482672,3254.0260796152943,1187.804132500148,2396.879528379138,1242.6098128127508,1674.6712846352484,1447.9559969996426,2438.144969166971,1754.5459403699117,1218.401593195832
2021-02-23 20:00:00,1400.0030690403987,3254.0260796152943,1187.804132500148,2311.956036153741,1198.5830840897736,1674.6712846352484,1396.6536772968786,2438.144969166971,1754.5459403699117,1175.2325824040597
2021-02-23 21:00:00,1380.027124861523,3207.596007595842,1187.804132500148,2278.9678908106903,1181.4811010220271,1674.6712846352484,1376.7255239150245,2438.144969166971,1754.5459403699117,1158.463775976092
2021-02-23 22:00:00,1335.2077828405015,3103.4224446710355,1187.804132500148,2204.9535185472323,1143.1099671478341,1674.6712846352484,1332.0134084690262,2438.144969166971,1754.5459403699117,1120.8401791213225
2021-02-23 23:00:00,1350.6796864249616,3139.3837785269925,1187.804132500148,2230.5037203102893,1156.3559109068806,1674.6712846352484,1347.4482968016855,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 00:00:00,1350.6796864249616,2932.2762285832523,1187.804132500148,2083.3556832293903,1080.0702266879046,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 01:00:00,1350.6796864249616,2894.2210076130996,1203.4222033429246,2083.3556832293903,1066.053023690713,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 02:00:00,1350.6796864249616,2889.2845315564923,1205.4783057544068,2083.3556832293903,1064.2347295063087,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 03:00:00,1350.6796864249616,2968.2426603149343,1173.4114156197688,2083.3556832293903,1093.318048190847,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 04:00:00,1350.6796864249616,3011.1996492401818,1173.4114156197688,2083.3556832293903,1109.140761042405,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 05:00:00,1350.6796864249616,3008.6066282473116,1173.4114156197688,2083.3556832293903,1108.1856515802485,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 06:00:00,1350.6796864249616,2973.3474356429447,1173.4114156197688,2083.3556832293903,1095.1983334763775,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 07:00:00,1350.6796864249616,2887.742226558072,1173.4114156197688,2083.3556832293903,1063.6666391971396,1674.6712846352484,1258.556101672423,2438.144969166971,1754.5459403699117,1133.8280686526894
2021-02-24 08:00:00,1350.6796864249616,2934.3798370130603,1173.4114156197688,2083.3556832293903,1080.8450666608574,1674.6712846352484,1258.556101672423,2438.144969166971,1782.8822057539187,1133.8280686526894
2021-02-24 09:00:00,1389.8076187186812,3019.386087377722,1207.4040512420406,2083.3556832293903,1112.1561413837217,1674.6712846352484,1258.556101672423,2438.144969166971,1834.5306424155094,1133.8280686526894
2021-02-24 10:00:00,1348.155624696513,2928.89626017558,1171.2186212247263,2083.3556832293903,1078.825254195652,1674.6712846352484,1258.556101672423,2438.144969166971,1779.550472266621,1133.8280686526894
2021-02-24 11:00:00,1337.8515183776658,2906.510373925603,1162.266864487866,2083.3556832293903,1070.5796704402958,1674.6712846352484,1258.556101672423,2438.144969166971,1765.9491662081175,1133.8280686526894
2021-02-24 12:00:00,1399.356357683102,3040.1309222691552,1215.699577870772,2083.3556832293903,1119.7972627437712,1674.6712846352484,1258.556101672423,2438.144969166971,1847.1348719439152,1133.8280686526894
2021-02-24 13:00:00,1431.1109727446374,3109.118486904345,1243.2865980846036,2083.3556832293903,1145.2080387981734,1674.6712846352484,1258.556101672423,2438.144969166971,1889.050611636149,1133.8280686526894
2021-02-24 14:00:00,1414.8999167636227,3073.899629105951,1229.2031419265245,2083.3556832293903,1132.2355775562191,1674.6712846352484,1258.556101672423,2438.144969166971,1867.6521975372948,1133.8280686526894
2021-02-24 15:00:00,1484.5605469329573,3225.2388034912287,1289.7212495737333,2083.3556832293903,1187.97962199232,1674.6712846352484,1258.556101672423,2438.144969166971,1959.6034567579322,1133.8280686526894
2021-02-24 16:00:00,1452.9295631175626,3156.51983032117,1262.2416347773421,2083.3556832293903,1162.6677785152112,1674.6712846352484,1258.556101672423,2438.144969166971,1917.8509089394156,1133.8280686526894
2021-02-24 17:00:00,1479.1556280083735,3213.4965042085855,1285.0256924921039,2083.3556832293903,1183.6544810917408,1674.6712846352484,1258.556101672423,2438.144969166971,1952.4690237231923,1133.8280686526894
2021-02-24 18:00:00,1524.041357529575,3311.011689341233,1324.020450426168,2083.3556832293903,1219.5730780796575,1674.6712846352484,1258.556101672423,2438.144969166971,2011.7176888655918,1133.8280686526894
2021-02-24 19:00:00,1513.6416086684371,3288.418017669975,1314.9856036331896,2083.3556832293903,1211.2509589539718,1674.6712846352484,1258.556101672423,2438.144969166971,1997.9901357120318,1133.8280686526894
2021-02-24 20:00:00,1526.965655032797,3317.364786761091,1326.5609521509193,2083.3556832293903,1221.9131684516185,1674.6712846352484,1258.556101672423,2438.144969166971,2015.5777291365937,1133.8280686526894
2021-02-24 21:00:00,1514.1760447013135,3289.579091116779,1315.449898275508,2083.3556832293903,1211.6786270053874,1674.6712846352484,1258.556101672423,2438.144969166971,1998.6955853480229,1133.8280686526894
2021-02-24 22:00:00,1476.9764036214788,3208.7620936999356,1283.1324776918225,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1949.5924717021699,1133.8280686526894
2021-02-24 23:00:00,1417.0817608516693,3078.6397309700847,1231.0986326085476,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1870.5322075347826,1133.8280686526894
2021-02-25 00:00:00,1441.5069049275996,3078.6397309700847,1252.3181291145734,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1902.7731268168477,1133.8280686526894
2021-02-25 01:00:00,1439.6787414463981,3078.6397309700847,1250.7299006692792,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1900.3599712977398,1133.8280686526894
2021-02-25 02:00:00,1484.2465535854672,3078.6397309700847,1289.4484658915053,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1959.1889890217315,1133.8280686526894
2021-02-25 03:00:00,1512.7813659214332,3078.6397309700847,1314.2382623725757,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1996.8546248269,1133.8280686526894
2021-02-25 04:00:00,1456.2736008239094,3078.6397309700847,1265.1467884257813,2083.3556832293903,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1922.2650016232233,1133.8280686526894
2021-02-25 05:00:00,1446.0706011291093,3078.6397309700847,1256.2828687002009,2068.759197110214,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1908.7971551870933,1133.8280686526894
2021-02-25 06:00:00,1463.451850510417,3078.6397309700847,1271.382937685279,2093.62493982483,1181.9106154281083,1674.6712846352484,1258.556101672423,2438.144969166971,1931.7402115957723,1133.8280686526894
2021-02-25 07:00:00,1529.5071184068033,3078.6397309700847,1328.7688643342528,2188.1240900540984,1181.9106154281083,1750.2602835533783,1258.556101672423,2438.144969166971,2018.9324326030276,1133.8280686526894
2021-02-25 08:00:00,1541.0184212822996,3078.6397309700847,1338.7693806213647,2204.5922442893134,1181.9106154281083,1763.4330082778777,1258.556101672423,2438.144969166971,2034.1272247273455,1133.8280686526894
2021-02-25 09:00:00,1489.8900766029024,3078.6397309700847,1294.35131176942,2131.4476597815196,1181.9106154281083,1704.9253295758713,1258.556101672423,2438.144969166971,1966.6383768126886,1133.8280686526894
2021-02-25 10:00:00,1462.592268726988,3078.6397309700847,1270.6361706409,2092.395215827434,1181.9106154281083,1673.687639748673,1258.556101672423,2438.144969166971,1930.6055731752288,1133.8280686526894
2021-02-25 11:00:00,1462.592268726988,3078.6397309700847,1228.347574211657,2022.7572983046125,1181.9106154281083,1617.9849116339492,1258.556101672423,2438.144969166971,1866.3522472944815,1133.8280686526894
2021-02-25 12:00:00,1462.592268726988,3078.6397309700847,1240.343200364093,2042.5108606162787,1181.9106154281083,1633.7856039849719,1258.556101672423,2438.144969166971,1866.3522472944815,1133.8280686526894
2021-02-25 13:00:00,1462.592268726988,3078.6397309700847,1173.8427413633012,1933.0025328363436,1181.9106154281083,1546.190902339497,1258.556101672423,2438.144969166971,1866.3522472944815,1133.8280686526894
2021-02-25 14:00:00,1413.0284908124872,3078.6397309700847,1173.8427413633012,2000.8050639732633,1141.8584720451431,1546.190902339497,1258.556101672423,2438.144969166971,1803.1060027511223,1133.8280686526894
2021-02-25 15:00:00,1428.440368035901,3078.6397309700847,1173.8427413633012,1979.2177701078988,1154.3127025805484,1546.190902339497,1258.556101672423,2438.144969166971,1822.7724486266914,1133.8280686526894
2021-02-25 16:00:00,1359.4197351549637,3078.6397309700847,1173.8427413633012,2079.706868190966,1098.5376103488984,1546.190902339497,1258.556101672423,2438.144969166971,1734.6981328782947,1133.8280686526894
2021-02-25 17:00:00,1349.1536840476729,3078.6397309700847,1173.8427413633012,2095.531882975774,1090.2416860221579,1557.9562594020247,1258.556101672423,2438.144969166971,1721.5980584661627,1133.8280686526894
2021-02-25 18:00:00,1357.3460440335407,3078.6397309700847,1173.8427413633012,2082.8841490963678,1096.861875011078,1548.5531019865953,1258.556101672423,2438.144969166971,1732.0519831840736,1133.8280686526894
2021-02-25 19:00:00,1337.9915935669276,3078.6397309700847,1173.8427413633012,2113.013694218478,1081.2216785247545,1570.9533879461055,1258.556101672423,2438.144969166971,1707.3545860380093,1133.8280686526894
2021-02-25 20:00:00,1329.5944245814128,3078.6397309700847,1181.2562470755795,2126.35861559527,1074.4359848111114,1580.8748804125794,1258.556101672423,2438.144969166971,1696.6393132021506,1133.8280686526894
2021-02-25 21:00:00,1322.2469017190879,3078.6397309700847,1187.820306534042,2126.35861559527,1068.4985028116741,1589.659559212889,1258.556101672423,2438.144969166971,1687.2634494707752,1133.8280686526894
2021-02-25 22:00:00,1273.9375789274227,3078.6397309700847,1232.8639535353027,2126.35861559527,1029.460075867637,1649.9414584559654,1258.556101672423,2438.144969166971,1625.6179621498459,1133.8280686526894
2021-02-25 23:00:00,1251.4853923411533,3078.6397309700847,1254.9820634946038,2126.35861559527,1011.3166204198783,1679.542118366486,1258.556101672423,2438.144969166971,1596.9676747198218,1133.8280686526894
2021-02-26 00:00:00,1230.1084530030291,3078.6397309700847,1276.7912587539847,2126.35861559527,994.0420647769153,1708.7293578269537,1258.556101672423,2438.144969166971,1569.6894649090239,1133.8280686526894
2021-02-26 01:00:00,1230.1084530030291,3078.6397309700847,1276.5521493168717,2126.35861559527,994.0420647769153,1708.409357739134,1258.556101672423,2438.144969166971,1569.983481541715,1133.8280686526894
2021-02-26 02:00:00,1230.1084530030291,3078.6397309700847,1268.6589985290695,2126.35861559527,994.0420647769153,1697.8459564122527,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 03:00:00,1230.1084530030291,3078.6397309700847,1276.8444063494119,2126.35861559527,994.0420647769153,1708.8004852379397,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 04:00:00,1230.1084530030291,3078.6397309700847,1362.665049462922,2126.35861559527,994.0420647769153,1823.65422612175,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 05:00:00,1230.1084530030291,3078.6397309700847,1338.9323903155941,2126.35861559527,994.0420647769153,1791.8928155181757,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 06:00:00,1230.1084530030291,3078.6397309700847,1388.6987163426716,2126.35861559527,994.0420647769153,1858.495074682013,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 07:00:00,1230.1084530030291,3078.6397309700847,1339.6048386730326,2126.35861559527,994.0420647769153,1792.792752952819,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 08:00:00,1230.1084530030291,3078.6397309700847,1306.0384304147108,2126.35861559527,994.0420647769153,1747.870838869719,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 09:00:00,1230.1084530030291,3078.6397309700847,1295.0927420703024,2126.35861559527,994.0420647769153,1733.2222274483283,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 10:00:00,1230.1084530030291,3078.6397309700847,1330.1650699653133,2126.35861559527,994.0420647769153,1780.159513328577,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 11:00:00,1230.1084530030291,3078.6397309700847,1301.3287909524258,2126.35861559527,994.0420647769153,1741.5679297929132,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 12:00:00,1230.1084530030291,3078.6397309700847,1339.0785173062866,2126.35861559527,994.0420647769153,1792.0883772258985,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 13:00:00,1230.1084530030291,3078.6397309700847,1290.814551557435,2126.35861559527,994.0420647769153,1727.4967263708484,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 14:00:00,1230.1084530030291,3078.6397309700847,1275.4640053196576,2126.35861559527,994.0420647769153,1706.953094954725,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 15:00:00,1230.1084530030291,2994.7719212864563,1240.718019493391,2126.35861559527,994.0420647769153,1660.4525525669885,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 16:00:00,1230.1084530030291,3045.649782392639,1261.7964457398234,2162.4830955722687,994.0420647769153,1688.6618040770736,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 17:00:00,1230.1084530030291,3066.5263811619643,1270.44550916089,2177.3059725138996,994.0420647769153,1700.2368430538488,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 18:00:00,1230.1084530030291,3174.7420281699306,1315.2786740104668,2254.1416312570736,994.0420647769153,1760.237054096591,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 19:00:00,1230.1084530030291,3257.357950284427,1349.5060095000042,2312.8008822420516,994.0420647769153,1806.0434868945729,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
2021-02-26 20:00:00,1230.1084530030291,3266.9878749488175,1353.4956358794118,2319.6383556176083,994.0420647769153,1811.382802678977,1258.556101672423,2438.144969166971,1579.7513674500126,1133.8280686526894
